Unnamed: 0,Player,2017/18,2017/18(*)
1.0,Stephen Curry,"$34,682,550","$43,199,600"
2.0,LeBron James,"$33,285,709","$41,459,735"
3.0,Paul Millsap,"$30,769,231","$38,325,281"
4.0,Gordon Hayward,"$29,727,900","$37,028,229"
5.0,Blake Griffin,"$29,512,900","$36,760,431"
6.0,Kyle Lowry,"$28,903,704","$36,001,633"
7.0,Mike Conley,"$28,530,608","$35,536,916"
8.0,James Harden,"$28,299,399","$35,248,928"
8.0,Russell Westbrook,"$28,299,399","$35,248,928"
10.0,DeMar DeRozan,"$27,739,975","$34,552,126"
11.0,Al Horford,"$27,734,405","$34,545,188"
12.0,Carmelo Anthony,"$26,243,760","$32,688,483"
13.0,Damian Lillard,"$26,153,057","$32,575,505"
14.0,Jrue Holiday,"$25,686,667","$31,994,583"
15.0,Chris Bosh,"$25,289,390","$31,499,746"
16.0,Kevin Durant,"$25,000,000","$31,139,290"
17.0,Otto Porter,"$24,773,250","$30,856,857"
18.0,Chris Paul,"$24,268,959","$30,228,726"
19.0,CJ McCollum,"$23,962,573","$29,847,101"
20.0,Andre Drummond,"$23,775,506","$29,614,095"
20.0,Hassan Whiteside,"$23,775,506","$29,614,095"
20.0,Anthony Davis,"$23,775,506","$29,614,095"
20.0,Bradley Beal,"$23,775,506","$29,614,095"
24.0,Dwight Howard,"$23,500,000","$29,270,933"
25.0,Harrison Barnes,"$23,112,004","$28,787,656"
25.0,Chandler Parsons,"$23,112,004","$28,787,656"
27.0,JJ Redick,"$23,000,000","$28,648,147"
28.0,Kevin Love,"$22,642,350","$28,202,668"
28.0,DeAndre Jordan,"$22,642,350","$28,202,668"
28.0,Brook Lopez,"$22,642,350","$28,202,668"
28.0,Marc Gasol,"$22,642,350","$28,202,668"
32.0,Giannis Antetokounmpo,"$22,471,911","$27,990,374"
32.0,Steven Adams,"$22,471,911","$27,990,374"
34.0,Nicolas Batum,"$22,434,783","$27,944,129"
35.0,LaMarcus Aldridge,"$21,461,010","$26,731,225"
36.0,Greg Monroe,"$21,384,175","$26,635,521"
37.0,Rudy Gobert,"$21,224,719","$26,436,907"
38.0,Victor Oladipo,"$21,000,000","$26,157,004"
39.0,Danilo Gallinari,"$20,559,599","$25,608,453"
40.0,Serge Ibaka,"$20,061,729","$24,988,320"
41.0,George Hill,"$20,000,000","$24,911,432"
42.0,Ryan Anderson,"$19,578,455","$24,386,368"
43.0,Paul George,"$19,300,000","$24,039,532"
44.0,Jeff Teague,"$19,000,000","$23,665,861"
45.0,Kyrie Irving,"$18,868,626","$23,502,225"
46.0,Kawhi Leonard,"$18,868,625","$23,502,224"
47.0,Jimmy Butler,"$18,696,918","$23,288,350"
48.0,Allen Crabbe,"$18,500,000","$23,043,075"
49.0,DeMarcus Cousins,"$18,063,850","$22,499,819"
49.0,John Wall,"$18,063,850","$22,499,819"
51.0,Enes Kanter,"$17,884,176","$22,276,022"
52.0,Wesley Matthews,"$17,884,175","$22,276,021"
53.0,Dwyane Wade,"$17,878,652","$22,269,140"
54.0,Klay Thompson,"$17,826,150","$22,203,746"
55.0,Joakim Noah,"$17,765,000","$22,127,580"
56.0,Kentavious Caldwell-Pope,"$17,745,894","$22,103,782"
57.0,Luol Deng,"$17,190,000","$21,411,376"
58.0,Evan Turner,"$17,131,148","$21,338,072"
59.0,Goran Dragic,"$17,000,450","$21,175,278"
60.0,Bismack Biyombo,"$17,000,000","$21,174,717"
60.0,Evan Fournier,"$17,000,000","$21,174,717"
62.0,Kent Bazemore,"$16,910,112","$21,062,755"
63.0,Robert Covington,"$16,698,103","$20,798,683"
64.0,Tim Hardaway Jr,"$16,500,000","$20,551,931"
65.0,Tristan Thompson,"$16,400,000","$20,427,374"
65.0,Draymond Green,"$16,400,000","$20,427,374"
67.0,Reggie Jackson,"$16,000,000","$19,929,146"
67.0,Tobias Harris,"$16,000,000","$19,929,146"
67.0,Pau Gasol,"$16,000,000","$19,929,146"
67.0,Ian Mahinmi,"$16,000,000","$19,929,146"
71.0,Dennis Schroeder,"$15,500,000","$19,306,360"
72.0,Jonas Valanciunas,"$15,460,675","$19,257,378"
73.0,Tony Parker,"$15,453,126","$19,247,975"
74.0,Timofey Mozgov,"$15,280,000","$19,032,334"
75.0,Jamal Crawford,"$15,270,762","$19,020,827"
76.0,Andre Iguodala,"$14,814,815","$18,452,913"
77.0,DeMarre Carroll,"$14,800,000","$18,434,460"
78.0,Eric Bledsoe,"$14,500,000","$18,060,788"
79.0,Gorgui Dieng,"$14,112,360","$17,577,955"
80.0,Khris Middleton,"$14,100,000","$17,562,560"
