Unnamed: 0,Player,2002/03,2002/03(*)
1.0,Kevin Garnett,"$25,200,000","$42,739,003"
2.0,Shaquille O'Neal,"$23,571,429","$39,976,960"
3.0,Alonzo Mourning,"$20,629,800","$34,987,980"
4.0,Juwan Howard,"$20,625,000","$34,979,839"
5.0,Scottie Pippen,"$19,727,524","$33,457,727"
6.0,Karl Malone,"$19,250,000","$32,647,850"
7.0,Rasheed Wallace,"$16,200,000","$27,475,073"
8.0,Dikembe Mutombo,"$16,105,264","$27,314,402"
9.0,Allan Houston,"$14,343,750","$24,326,888"
9.0,Chris Webber,"$14,343,750","$24,326,888"
11.0,Shawn Kemp,"$13,651,028","$23,152,036"
12.0,Bryant Reeves,"$12,999,998","$22,047,895"
13.0,Gary Payton,"$12,636,117","$21,430,756"
14.0,Antonio McDyess,"$12,600,000","$21,369,501"
15.0,Shareef Abdur-Rahim,"$12,375,000","$20,987,903"
15.0,Antoine Walker,"$12,375,000","$20,987,903"
15.0,Vin Baker,"$12,375,000","$20,987,903"
15.0,Zydrunas Ilgauskas,"$12,375,000","$20,987,903"
15.0,Kobe Bryant,"$12,375,000","$20,987,903"
15.0,Ray Allen,"$12,375,000","$20,987,903"
15.0,Latrell Sprewell,"$12,375,000","$20,987,903"
15.0,Allen Iverson,"$12,375,000","$20,987,903"
15.0,Anfernee Hardaway,"$12,375,000","$20,987,903"
15.0,Stephon Marbury,"$12,375,000","$20,987,903"
15.0,Damon Stoudamire,"$12,375,000","$20,987,903"
26.0,Jalen Rose,"$12,072,500","$20,474,866"
26.0,Grant Hill,"$12,072,500","$20,474,866"
26.0,Tracy McGrady,"$12,072,500","$20,474,866"
26.0,Keith Van Horn,"$12,072,500","$20,474,866"
26.0,Tim Duncan,"$12,072,500","$20,474,866"
31.0,Reggie Miller,"$12,046,473","$20,430,724"
32.0,Antonio Davis,"$12,000,000","$20,351,906"
33.0,Michael Finley,"$11,953,125","$20,272,406"
34.0,Vlade Divac,"$11,248,076","$19,076,649"
35.0,Eddie Jones,"$11,212,500","$19,016,312"
36.0,Nick Van Exel,"$11,061,234","$18,759,766"
37.0,Brian Grant,"$11,027,862","$18,703,168"
38.0,Tom Gugliotta,"$10,892,000","$18,472,747"
39.0,Tim Thomas,"$10,750,000","$18,231,916"
40.0,David Robinson,"$10,500,000","$17,807,918"
41.0,Terrell Brandon,"$10,175,000","$17,256,720"
42.0,Paul Pierce,"$10,067,750","$17,074,825"
42.0,Dirk Nowitzki,"$10,067,750","$17,074,825"
42.0,Antawn Jamison,"$10,067,750","$17,074,825"
42.0,Vince Carter,"$10,067,750","$17,074,825"
46.0,Steve Smith,"$9,900,000","$16,790,322"
47.0,Glenn Robinson,"$9,860,000","$16,722,483"
48.0,Larry Johnson,"$9,610,714","$16,299,696"
49.0,Derrick Coleman,"$9,380,000","$15,908,407"
50.0,Theo Ratliff,"$9,375,000","$15,899,927"
51.0,Jason Kidd,"$9,265,000","$15,713,367"
52.0,Glen Rice,"$9,200,000","$15,603,128"
53.0,Kenny Anderson,"$9,185,000","$15,577,688"
54.0,Kerry Kittles,"$8,966,667","$15,207,397"
55.0,Matt Geiger,"$8,768,480","$14,871,273"
56.0,Mike Bibby,"$8,500,000","$14,415,933"
57.0,Clifford Robinson,"$8,421,875","$14,283,434"
58.0,Dale Davis,"$8,055,000","$13,661,217"
59.0,Toni Kukoc,"$8,050,000","$13,652,737"
59.0,Elden Campbell,"$8,050,000","$13,652,737"
61.0,John Stockton,"$7,875,000","$13,355,938"
62.0,Greg Ostertag,"$7,799,996","$13,228,732"
63.0,Jamal Mashburn,"$7,750,000","$13,143,939"
64.0,Raef LaFrentz,"$7,270,000","$12,329,863"
65.0,Maurice Taylor,"$7,150,000","$12,126,344"
66.0,Derek Anderson,"$7,144,500","$12,117,016"
67.0,Alan Henderson,"$7,091,250","$12,026,704"
68.0,PJ Brown,"$7,044,800","$11,947,925"
