Unnamed: 0,Player,2012/13,2012/13(*)
1.0,Kobe Bryant,"$27,849,000","$37,027,429"
2.0,Brandon Roy,"$21,459,805","$28,532,493"
3.0,Dirk Nowitzki,"$20,907,128","$27,797,666"
4.0,Gilbert Arenas,"$20,807,922","$27,665,764"
5.0,Amare Stoudemire,"$19,948,799","$26,523,492"
6.0,Joe Johnson,"$19,752,645","$26,262,690"
7.0,Carmelo Anthony,"$19,450,000","$25,860,300"
8.0,Dwight Howard,"$19,261,200","$25,609,276"
9.0,Pau Gasol,"$19,000,000","$25,261,990"
10.0,Elton Brand,"$18,160,354","$24,145,614"
11.0,Chris Paul,"$17,779,457","$23,639,182"
12.0,Kevin Durant,"$17,548,838","$23,332,556"
13.0,LeBron James,"$17,545,000","$23,327,453"
13.0,Chris Bosh,"$17,545,000","$23,327,453"
15.0,Deron Williams,"$17,177,795","$22,839,225"
16.0,Dwyane Wade,"$17,024,000","$22,634,743"
17.0,Paul Pierce,"$16,790,345","$22,324,080"
18.0,Zach Randolph,"$16,500,000","$21,938,044"
19.0,Andrew Bynum,"$16,473,002","$21,902,148"
20.0,Rudy Gay,"$16,460,532","$21,885,568"
21.0,Derrick Rose,"$16,402,500","$21,808,410"
22.0,Rashard Lewis,"$15,052,181","$20,013,054"
23.0,Carlos Boozer,"$15,000,000","$19,943,676"
23.0,Al Jefferson,"$15,000,000","$19,943,676"
25.0,Baron Davis,"$14,850,000","$19,744,239"
26.0,Andre Iguodala,"$14,718,250","$19,569,067"
27.0,Manu Ginobili,"$14,107,492","$18,757,017"
28.0,Marc Gasol,"$13,891,359","$18,469,651"
29.0,Roy Hibbert,"$13,668,750","$18,173,675"
29.0,Kevin Love,"$13,668,750","$18,173,675"
29.0,Eric Gordon,"$13,668,750","$18,173,675"
29.0,Russell Westbrook,"$13,668,750","$18,173,675"
33.0,Brook Lopez,"$13,668,000","$18,172,678"
34.0,Tyson Chandler,"$13,604,188","$18,087,834"
35.0,Emeka Okafor,"$13,543,250","$18,006,813"
36.0,Luol Deng,"$13,326,700","$17,718,892"
37.0,Josh Smith,"$13,200,000","$17,550,435"
38.0,Andrew Bogut,"$13,150,000","$17,483,956"
39.0,Danny Granger,"$13,058,606","$17,362,440"
40.0,LaMarcus Aldridge,"$13,000,000","$17,284,519"
40.0,Nenê,"$13,000,000","$17,284,519"
42.0,Kevin Martin,"$12,939,675","$17,204,312"
43.0,David Lee,"$12,744,000","$16,944,147"
44.0,Tony Parker,"$12,500,000","$16,619,730"
45.0,Kevin Garnett,"$12,467,532","$16,576,561"
46.0,Ben Gordon,"$12,400,000","$16,486,772"
47.0,Al Horford,"$12,000,000","$15,954,941"
47.0,Kris Humphries,"$12,000,000","$15,954,941"
49.0,Nicolas Batum,"$11,950,000","$15,888,462"
50.0,Hidayet Turkoglu,"$11,815,850","$15,710,099"
51.0,Joakim Noah,"$11,050,000","$14,691,841"
52.0,Jose Calderon,"$11,046,591","$14,687,309"
53.0,Rajon Rondo,"$11,000,000","$14,625,362"
53.0,Monta Ellis,"$11,000,000","$14,625,362"
55.0,Corey Maggette,"$10,924,138","$14,524,498"
56.0,DeAndre Jordan,"$10,532,977","$14,004,419"
57.0,Richard Hamilton,"$10,500,000","$13,960,573"
58.0,Richard Jefferson,"$10,164,000","$13,513,835"
59.0,Stephen Jackson,"$10,060,000","$13,375,559"
60.0,JaVale McGee,"$10,000,000","$13,295,784"
60.0,David West,"$10,000,000","$13,295,784"
60.0,Andrea Bargnani,"$10,000,000","$13,295,784"
63.0,Andrei Kirilenko,"$9,779,349","$13,002,411"
64.0,Gerald Wallace,"$9,682,435","$12,873,556"
65.0,Tim Duncan,"$9,638,554","$12,815,213"
66.0,Danilo Gallinari,"$9,439,000","$12,549,890"
67.0,Andris Biedrins,"$9,000,000","$11,966,205"
68.0,Steve Nash,"$8,900,000","$11,833,248"
69.0,Ryan Anderson,"$8,700,000","$11,567,332"
70.0,Shawn Marion,"$8,646,364","$11,496,019"
71.0,Jameer Nelson,"$8,600,000","$11,434,374"
72.0,Devin Harris,"$8,500,000","$11,301,416"
72.0,Rodney Stuckey,"$8,500,000","$11,301,416"
72.0,Maurice Williams,"$8,500,000","$11,301,416"
75.0,Anderson Varejao,"$8,400,000","$11,168,458"
76.0,Brendan Haywood,"$8,349,000","$11,100,649"
77.0,Marvin Williams,"$8,287,500","$11,018,881"
78.0,Lamar Odom,"$8,200,000","$10,902,543"
79.0,Jeff Green,"$8,100,000","$10,769,585"
80.0,John Salmons,"$8,080,000","$10,742,993"
81.0,Charlie Villanueva,"$8,060,000","$10,716,402"
82.0,Thaddeus Young,"$8,039,130","$10,688,653"
83.0,Tyrus Thomas,"$8,000,000","$10,636,627"
83.0,Chris Kaman,"$8,000,000","$10,636,627"
83.0,George Hill,"$8,000,000","$10,636,627"
83.0,Caron Butler,"$8,000,000","$10,636,627"
87.0,Andray Blatche,"$7,972,891","$10,600,583"
88.0,Ersan Ilyasova,"$7,900,000","$10,503,669"
89.0,Beno Udrih,"$7,810,000","$10,384,007"
90.0,Kendrick Perkins,"$7,800,531","$10,371,417"
