Unnamed: 0,Player,2007/08,2007/08(*)
1.0,Kevin Garnett,"$23,750,000","$34,779,309"
2.0,Michael Finley,"$21,696,750","$31,772,546"
3.0,Shaquille O'Neal,"$20,000,000","$29,287,839"
4.0,Jason Kidd,"$19,728,000","$28,889,525"
4.0,Jermaine O'Neal,"$19,728,000","$28,889,525"
6.0,Chris Webber,"$19,602,173","$28,705,264"
7.0,Kobe Bryant,"$19,490,625","$28,541,915"
8.0,Tim Duncan,"$19,014,188","$27,844,224"
9.0,Tracy McGrady,"$19,014,187","$27,844,223"
10.0,Allen Iverson,"$19,012,500","$27,841,752"
10.0,Stephon Marbury,"$19,012,500","$27,841,752"
12.0,Steve Francis,"$17,500,000","$25,626,859"
13.0,Baron Davis,"$16,440,000","$24,074,604"
13.0,Shawn Marion,"$16,440,000","$24,074,604"
15.0,Paul Pierce,"$16,360,094","$23,957,590"
15.0,Dirk Nowitzki,"$16,360,094","$23,957,590"
15.0,Antawn Jamison,"$16,360,094","$23,957,590"
18.0,Ray Allen,"$16,000,000","$23,430,271"
19.0,Ben Wallace,"$15,500,000","$22,698,075"
20.0,Elton Brand,"$15,344,000","$22,469,630"
21.0,Rashard Lewis,"$14,880,000","$21,790,152"
22.0,Michael Redd,"$14,520,000","$21,262,971"
23.0,Yao Ming,"$13,762,775","$20,154,097"
23.0,Amare Stoudemire,"$13,762,775","$20,154,097"
25.0,Pau Gasol,"$13,735,000","$20,113,423"
25.0,Andrei Kirilenko,"$13,735,000","$20,113,423"
27.0,Mike Bibby,"$13,500,000","$19,769,291"
28.0,Joe Johnson,"$13,488,377","$19,752,271"
29.0,Zach Randolph,"$13,333,333","$19,525,226"
30.0,Vince Carter,"$13,320,000","$19,505,701"
31.0,Kenyon Martin,"$13,250,000","$19,403,193"
32.0,Lamar Odom,"$13,248,596","$19,401,137"
33.0,LeBron James,"$13,041,250","$19,097,502"
33.0,Carmelo Anthony,"$13,041,250","$19,097,502"
33.0,Dwyane Wade,"$13,041,250","$19,097,502"
36.0,Wally Szczerbiak,"$12,775,000","$18,707,607"
37.0,Rasheed Wallace,"$12,540,000","$18,363,475"
38.0,Chris Bosh,"$12,455,000","$18,239,002"
39.0,Raef LaFrentz,"$12,440,787","$18,218,188"
40.0,Richard Jefferson,"$12,200,000","$17,865,582"
41.0,Larry Hughes,"$12,000,084","$17,572,826"
42.0,Gilbert Arenas,"$11,950,400","$17,500,070"
43.0,Theo Ratliff,"$11,666,666","$17,084,572"
44.0,Predrag Stojakovic,"$11,664,000","$17,080,668"
45.0,Steve Nash,"$11,375,000","$16,657,458"
46.0,Carlos Boozer,"$11,260,483","$16,489,761"
47.0,Kirk Hinrich,"$11,250,000","$16,474,409"
47.0,Marcus Camby,"$11,250,000","$16,474,409"
49.0,Jason Richardson,"$11,111,110","$16,271,020"
50.0,Derek Fisher,"$10,723,900","$15,703,993"
51.0,David West,"$10,650,000","$15,595,774"
52.0,Erick Dampier,"$10,590,500","$15,508,643"
53.0,Brad Miller,"$10,500,000","$15,376,115"
53.0,Tony Parker,"$10,500,000","$15,376,115"
55.0,Tyson Chandler,"$10,250,000","$15,010,017"
55.0,Samuel Dalembert,"$10,250,000","$15,010,017"
57.0,Adonal Foyle,"$10,157,090","$14,873,960"
58.0,Zydrunas Ilgauskas,"$10,142,156","$14,852,092"
59.0,Chauncey Billups,"$10,000,000","$14,643,919"
59.0,Richard Hamilton,"$10,000,000","$14,643,919"
61.0,Gerald Wallace,"$9,500,000","$13,911,723"
62.0,Andre Miller,"$9,366,666","$13,716,470"
63.0,Bobby Simmons,"$9,280,000","$13,589,557"
64.0,Troy Murphy,"$9,206,349","$13,481,703"
