Unnamed: 0,Player,2008/09,2008/09(*)
1.0,Kevin Garnett,"$24,751,934","$34,513,346"
2.0,Jason Kidd,"$21,372,000","$29,800,468"
2.0,Jermaine O'Neal,"$21,372,000","$29,800,468"
4.0,Kobe Bryant,"$21,262,500","$29,647,785"
5.0,Shaquille O'Neal,"$21,000,000","$29,281,763"
6.0,Allen Iverson,"$20,840,625","$29,059,535"
6.0,Stephon Marbury,"$20,840,625","$29,059,535"
8.0,Tim Duncan,"$20,598,704","$28,722,208"
9.0,Tracy McGrady,"$20,370,437","$28,403,919"
10.0,Steve Francis,"$19,816,550","$27,631,595"
11.0,Ray Allen,"$18,388,430","$25,640,269"
12.0,Dirk Nowitzki,"$18,077,904","$25,207,281"
13.0,Paul Pierce,"$18,077,903","$25,207,279"
14.0,Shawn Marion,"$17,810,000","$24,833,723"
15.0,Rashard Lewis,"$16,447,871","$22,934,412"
16.0,Michael Redd,"$15,780,000","$22,003,153"
17.0,Pau Gasol,"$15,106,000","$21,063,348"
17.0,Andrei Kirilenko,"$15,106,000","$21,063,348"
19.0,Yao Ming,"$15,070,550","$21,013,917"
19.0,Amare Stoudemire,"$15,070,550","$21,013,917"
21.0,Mike Bibby,"$14,983,603","$20,892,681"
22.0,Vince Carter,"$14,724,125","$20,530,873"
23.0,Zach Randolph,"$14,666,667","$20,450,755"
24.0,Gilbert Arenas,"$14,653,466","$20,432,348"
25.0,Ben Wallace,"$14,500,000","$20,218,360"
26.0,Kenyon Martin,"$14,431,816","$20,123,286"
27.0,LeBron James,"$14,410,581","$20,093,677"
27.0,Carmelo Anthony,"$14,410,581","$20,093,677"
27.0,Dwyane Wade,"$14,410,581","$20,093,677"
27.0,Chris Bosh,"$14,410,581","$20,093,677"
31.0,Joe Johnson,"$14,232,567","$19,845,459"
32.0,Lamar Odom,"$14,148,596","$19,728,373"
33.0,Rasheed Wallace,"$13,930,000","$19,423,569"
34.0,Wally Szczerbiak,"$13,775,000","$19,207,442"
35.0,Dwight Howard,"$13,758,000","$19,183,737"
36.0,Elton Brand,"$13,757,844","$19,183,520"
37.0,Richard Jefferson,"$13,200,000","$18,405,679"
38.0,Larry Hughes,"$12,827,676","$17,886,522"
39.0,Raef LaFrentz,"$12,722,500","$17,739,868"
40.0,Jason Richardson,"$12,664,335","$17,658,764"
41.0,Predrag Stojakovic,"$12,528,000","$17,468,663"
42.0,Steve Nash,"$12,250,000","$17,081,028"
43.0,Carlos Boozer,"$11,593,817","$16,166,066"
44.0,Erick Dampier,"$11,553,000","$16,109,152"
45.0,Tony Parker,"$11,550,000","$16,104,969"
46.0,Brad Miller,"$11,375,000","$15,860,955"
47.0,Tyson Chandler,"$11,350,000","$15,826,095"
48.0,Andre Iguodala,"$11,300,000","$15,756,377"
49.0,Baron Davis,"$11,250,000","$15,686,658"
50.0,Samuel Dalembert,"$11,238,564","$15,670,712"
51.0,Chauncey Billups,"$11,050,000","$15,407,784"
52.0,Monta Ellis,"$11,000,000","$15,338,066"
52.0,Al Jefferson,"$11,000,000","$15,338,066"
54.0,Zydrunas Ilgauskas,"$10,841,615","$15,117,219"
55.0,Richard Hamilton,"$10,812,500","$15,076,622"
56.0,Bobby Simmons,"$10,602,667","$14,784,037"
57.0,Andre Miller,"$10,333,334","$14,408,487"
58.0,Troy Murphy,"$10,126,984","$14,120,759"
59.0,Josh Smith,"$10,000,000","$13,943,696"
59.0,Kirk Hinrich,"$10,000,000","$13,943,696"
59.0,Marcus Camby,"$10,000,000","$13,943,696"
62.0,Josh Howard,"$9,945,000","$13,867,006"
63.0,Antawn Jamison,"$9,923,285","$13,836,727"
64.0,Manu Ginobili,"$9,905,248","$13,811,577"
65.0,David West,"$9,862,500","$13,751,970"
66.0,Eddy Curry,"$9,723,983","$13,558,826"
67.0,Darius Miles,"$9,704,752","$13,532,011"
68.0,Nenê,"$9,680,000","$13,497,498"
69.0,Emeka Okafor,"$9,537,500","$13,298,800"
70.0,Gerald Wallace,"$9,500,000","$13,246,511"
70.0,Tayshaun Prince,"$9,500,000","$13,246,511"
70.0,Chris Kaman,"$9,500,000","$13,246,511"
73.0,Luol Deng,"$9,385,000","$13,086,159"
74.0,Caron Butler,"$9,249,980","$12,897,891"
75.0,Al Harrington,"$9,226,250","$12,864,803"
76.0,Jason Terry,"$9,196,000","$12,822,623"
77.0,Cuttino Mobley,"$9,100,000","$12,688,764"
78.0,Mike Miller,"$9,028,575","$12,589,171"
79.0,Boris Diaw,"$9,000,000","$12,549,327"
79.0,Andris Biedrins,"$9,000,000","$12,549,327"
79.0,Mike Dunleavy,"$9,000,000","$12,549,327"
82.0,Antoine Walker,"$8,854,475","$12,346,411"
83.0,Kevin Martin,"$8,760,335","$12,215,145"
84.0,Quentin Richardson,"$8,685,500","$12,110,797"
85.0,Jamal Crawford,"$8,640,000","$12,047,353"
86.0,Kenny Thomas,"$8,562,500","$11,939,290"
87.0,Mark Blount,"$8,513,916","$11,871,546"
88.0,Mehmet Okur,"$8,500,000","$11,852,142"
89.0,Radoslav Nesterovic,"$8,400,000","$11,712,705"
90.0,Juwan Howard,"$8,355,619","$11,650,820"
91.0,Maurice Williams,"$8,353,000","$11,647,169"
92.0,Corey Maggette,"$8,275,862","$11,539,610"
93.0,Adonal Foyle,"$8,062,275","$11,241,790"
94.0,TJ Ford,"$8,000,000","$11,154,957"
94.0,Andres Nocioni,"$8,000,000","$11,154,957"
96.0,Devin Harris,"$7,800,000","$10,876,083"
97.0,Jameer Nelson,"$7,700,000","$10,736,646"
98.0,Malik Rose,"$7,647,500","$10,663,442"
