Unnamed: 0,Player,2013/14,2013/14(*)
1.0,Kobe Bryant,"$30,453,000","$39,791,542"
2.0,Dirk Nowitzki,"$22,721,381","$29,688,989"
3.0,Gilbert Arenas,"$22,346,536","$29,199,196"
4.0,Amare Stoudemire,"$21,679,893","$28,328,124"
5.0,Carmelo Anthony,"$21,490,000","$28,080,000"
6.0,Joe Johnson,"$21,466,718","$28,049,578"
7.0,Dwight Howard,"$20,513,178","$26,803,631"
8.0,Pau Gasol,"$19,285,850","$25,199,938"
9.0,Chris Bosh,"$19,067,500","$24,914,630"
9.0,LeBron James,"$19,067,500","$24,914,630"
11.0,Kevin Durant,"$18,773,176","$24,530,050"
12.0,Chris Paul,"$18,668,431","$24,393,185"
13.0,Dwyane Wade,"$18,536,000","$24,220,143"
14.0,Deron Williams,"$18,466,130","$24,128,847"
15.0,Rudy Gay,"$17,888,932","$23,374,649"
16.0,Zach Randolph,"$17,800,000","$23,258,446"
17.0,Brandon Roy,"$17,779,458","$23,231,604"
18.0,Derrick Rose,"$17,632,688","$23,039,827"
19.0,Blake Griffin,"$16,402,500","$21,432,396"
20.0,Paul Pierce,"$15,333,334","$20,035,366"
21.0,Carlos Boozer,"$15,300,000","$19,991,810"
22.0,Marc Gasol,"$14,860,523","$19,417,565"
23.0,Brook Lopez,"$14,694,000","$19,199,977"
24.0,Kevin Love,"$14,693,906","$19,199,855"
24.0,Russell Westbrook,"$14,693,906","$19,199,855"
26.0,Emeka Okafor,"$14,544,687","$19,004,877"
27.0,Danny Granger,"$14,379,240","$18,788,695"
28.0,Luol Deng,"$14,312,125","$18,700,999"
29.0,Roy Hibbert,"$14,283,844","$18,664,045"
29.0,Eric Gordon,"$14,283,844","$18,664,045"
31.0,Andrew Bogut,"$14,200,000","$18,554,490"
32.0,Tyson Chandler,"$14,100,538","$18,424,528"
33.0,LaMarcus Aldridge,"$14,100,000","$18,423,825"
34.0,Josh Smith,"$14,000,000","$18,293,159"
35.0,David Lee,"$13,878,000","$18,133,748"
36.0,James Harden,"$13,668,750","$17,860,330"
37.0,Al Jefferson,"$13,500,000","$17,639,832"
38.0,Ben Gordon,"$13,200,000","$17,247,836"
39.0,Nenê,"$13,000,000","$16,986,505"
40.0,Andre Iguodala,"$12,868,632","$16,814,853"
41.0,Tony Parker,"$12,500,000","$16,333,178"
42.0,Serge Ibaka,"$12,250,000","$16,006,514"
43.0,Nikola Pekovic,"$12,100,000","$15,810,516"
44.0,Al Horford,"$12,000,000","$15,679,851"
44.0,Rajon Rondo,"$12,000,000","$15,679,851"
44.0,Kris Humphries,"$12,000,000","$15,679,851"
44.0,David West,"$12,000,000","$15,679,851"
48.0,Tyreke Evans,"$11,796,247","$15,413,616"
49.0,Joakim Noah,"$11,600,000","$15,157,189"
50.0,Kevin Garnett,"$11,532,468","$15,068,948"
51.0,Richard Jefferson,"$11,046,000","$14,433,303"
52.0,Jrue Holiday,"$11,000,000","$14,373,197"
52.0,Andrea Bargnani,"$11,000,000","$14,373,197"
54.0,DeAndre Jordan,"$10,986,550","$14,355,622"
55.0,Nicolas Batum,"$10,920,250","$14,268,991"
56.0,Ty Lawson,"$10,786,517","$14,094,248"
57.0,JaVale McGee,"$10,750,000","$14,046,533"
58.0,Tim Duncan,"$10,361,446","$13,538,827"
59.0,Danilo Gallinari,"$10,146,925","$13,258,522"
60.0,Gerald Wallace,"$10,105,855","$13,204,858"
61.0,Tiago Splitter,"$10,000,000","$13,066,542"
62.0,Stephen Curry,"$9,887,642","$12,919,729"
63.0,Paul Millsap,"$9,500,000","$12,413,215"
