0,1,2,3
69,"Rajon Rondo, PG",Boston Celtics,"$9,090,911"
70,"Andris Biedrins, C",Golden State Warriors,"$9,000,000"
RK,NAME,TEAM,SALARY
71,"Boris Diaw, C",Charlotte Bobcats,"$9,000,000"
72,"Jose Calderon, G",Toronto Raptors,"$9,000,000"
73,"Devin Harris, G",Utah Jazz,"$8,981,000"
74,"Jason Kidd, PG",Dallas Mavericks,"$8,610,500"
75,"Andrea Bargnani, C",Toronto Raptors,"$8,500,000"
76,"T.J. Ford, PG",Indiana Pacers,"$8,500,000"
77,"Stephen Jackson, SF",Charlotte Bobcats,"$8,453,250"
78,"Richard Jefferson, F",San Antonio Spurs,"$8,400,000"
79,"David West, F",New Orleans Hornets,"$8,287,500"
80,"Lamar Odom, PF",Los Angeles Lakers,"$8,200,000"
RK,NAME,TEAM,SALARY
81,"John Salmons, SF",Milwaukee Bucks,"$8,000,000"
82,"Mark Blount, C",Miami Heat,"$7,967,375"
83,"Jameer Nelson, G",Orlando Magic,"$7,800,000"
84,"Luis Scola, F",Houston Rockets,"$7,775,378"
85,"Joel Przybilla, C",Charlotte Bobcats,"$7,725,470"
86,"Paul Millsap, PF",Utah Jazz,"$7,600,000"
87,"Shane Battier, SF",Memphis Grizzlies,"$7,354,500"
88,"Anderson Varejao, C",Cleveland Cavaliers,"$7,281,818"
89,"Andre Miller, PG",Portland Trail Blazers,"$7,269,264"
90,"Marvin Williams, F",Atlanta Hawks,"$7,262,500"
RK,NAME,TEAM,SALARY
91,"JJ Redick, SG",Orlando Magic,"$7,250,000"
92,"Dan Gadzuric, C",New Jersey Nets,"$7,248,325"
93,"James Posey, SF",Indiana Pacers,"$7,148,800"
94,"Leandro Barbosa, G",Toronto Raptors,"$7,100,000"
95,"Marko Jaric, PG",Brooklyn Nets,"$7,100,000"
96,"Shawn Marion, SG",Dallas Mavericks,"$7,055,500"
97,"Charlie Villanueva, PF",Detroit Pistons,"$7,020,000"
98,"Raymond Felton, G",Denver Nuggets,"$7,000,000"
99,"Travis Outlaw, SF",New Jersey Nets,"$7,000,000"
100,"Brendan Haywood, C",Dallas Mavericks,"$6,900,000"
RK,NAME,TEAM,SALARY
101,"Nazr Mohammed, C",Oklahoma City Thunder,"$6,883,800"
102,"Vladimir Radmanovic, SF",Golden State Warriors,"$6,883,800"
103,"Andres Nocioni, SF",Philadelphia 76ers,"$6,850,000"
104,"Greg Oden, C",Miami Heat,"$6,760,524"
105,"JR Smith, G",Denver Nuggets,"$6,757,851"
106,"Kendrick Perkins, C",Oklahoma City Thunder,"$6,696,720"
107,"Morris Peterson, SG",Oklahoma City Thunder,"$6,665,000"
108,"Jeff Foster, PF",Indiana Pacers,"$6,655,000"
109,"Jason Kapono, SG",Philadelphia 76ers,"$6,641,440"
110,"Tyrus Thomas, PF",Charlotte Bobcats,"$6,611,570"
RK,NAME,TEAM,SALARY
111,"Jerome James, C",Chicago Bulls,"$6,600,000"
112,"Josh Childress, F",Phoenix Suns,"$6,500,000"
113,"Beno Udrih, PG",Sacramento Kings,"$6,478,600"
114,"DeSagana Diop, C",Charlotte Bobcats,"$6,478,600"
115,"Mike James, PG",Chicago Bulls,"$6,466,600"
116,"Rasheed Wallace, PF",New York Knicks,"$6,322,320"
117,"Trevor Ariza, SF",New Orleans Hornets,"$6,322,320"
118,"Metta World Peace, SF",Los Angeles Lakers,"$6,322,320"
119,"Marcin Gortat, C",Phoenix Suns,"$6,322,320"
120,"Kevin Durant, PF",Oklahoma City Thunder,"$6,053,663"
RK,NAME,TEAM,SALARY
121,"Andray Blatche, C",Washington Wizards,"$5,904,152"
122,"Drew Gooden, PF",Milwaukee Bucks,"$5,765,000"
123,"Al Harrington, PF",Denver Nuggets,"$5,765,000"
124,"Jermaine O'Neal, C",Boston Celtics,"$5,765,000"
125,"Wesley Matthews, SG",Portland Trail Blazers,"$5,765,000"
126,"Kyle Lowry, PG",Houston Rockets,"$5,750,000"
127,"Derrick Rose, PG",Chicago Bulls,"$5,546,160"
128,"Nenad Krstic, C",Boston Celtics,"$5,543,116"
129,"Francisco Garcia, SG",Sacramento Kings,"$5,500,000"
130,"Sasha Vujacic, SG",New Jersey Nets,"$5,475,113"
RK,NAME,TEAM,SALARY
131,"Al Horford, C",Atlanta Hawks,"$5,444,857"
132,"Blake Griffin, PF",LA Clippers,"$5,357,280"
133,"Mickael Pietrus, SF",Phoenix Suns,"$5,300,000"
134,"Luke Walton, SF",Los Angeles Lakers,"$5,260,000"
135,"Speedy Claxton, PG",Atlanta Hawks,"$5,209,454"
136,"Channing Frye, F",Phoenix Suns,"$5,200,000"
137,"John Wall, PG",Washington Wizards,"$5,144,280"
138,"Reggie Evans, C",Toronto Raptors,"$5,080,000"
139,"Jason Maxiell, PF",Detroit Pistons,"$5,000,000"
140,"Amir Johnson, F",Toronto Raptors,"$5,000,000"
RK,NAME,TEAM,SALARY
141,"Kyle Korver, G",Chicago Bulls,"$5,000,000"
142,"Mike Miller, SG",Miami Heat,"$5,000,000"
143,"Lou Williams, SG",Philadelphia 76ers,"$5,000,000"
144,"Linas Kleiza, SF",Toronto Raptors,"$4,995,000"
145,"Michael Beasley, F",Minnesota Timberwolves,"$4,962,240"
146,"Mike Conley, PG",Memphis Grizzlies,"$4,913,077"
147,"Antonio McDyess, PF",San Antonio Spurs,"$4,860,000"
148,"Marcus Banks, PG",Toronto Raptors,"$4,847,586"
149,"Darius Songaila, PF",Philadelphia 76ers,"$4,818,000"
150,"Martell Webster, SF",Minnesota Timberwolves,"$4,800,000"
RK,NAME,TEAM,SALARY
151,"Hasheem Thabeet, C",Houston Rockets,"$4,793,280"
152,"Ronnie Brewer, SF",Chicago Bulls,"$4,790,000"
153,"Evan Turner, G",Philadelphia 76ers,"$4,602,720"
154,"Jarrett Jack, G",New Orleans Hornets,"$4,600,000"
155,"Chris Andersen, PF",Denver Nuggets,"$4,533,300"
156,"O.J. Mayo, SG",Memphis Grizzlies,"$4,456,200"
157,"Jeff Green, PF",Boston Celtics,"$4,455,988"
158,"Charlie Bell, SG",Golden State Warriors,"$4,447,792"
159,"Brad Miller, C",Houston Rockets,"$4,400,000"
160,"Darko Milicic, C",Minnesota Timberwolves,"$4,325,000"
RK,NAME,TEAM,SALARY
161,"James Harden, SG",Oklahoma City Thunder,"$4,304,520"
162,"Matt Carroll, SG",Charlotte Bobcats,"$4,300,000"
163,"Nikola Pekovic, C",Minnesota Timberwolves,"$4,275,000"
164,"Zaza Pachulia, C",Atlanta Hawks,"$4,251,250"
165,"Hakim Warrick, PF",Phoenix Suns,"$4,250,000"
166,"Randy Foye, SG",LA Clippers,"$4,250,000"
167,"Nate Robinson, PG",Oklahoma City Thunder,"$4,200,000"
168,"DeShawn Stevenson, SG",Dallas Mavericks,"$4,151,786"
169,"Derrick Favors, F",Utah Jazz,"$4,133,280"
170,"Bruce Bowen, SF",San Antonio Spurs,"$4,100,000"
RK,NAME,TEAM,SALARY
171,"Greg Buckner, SG",Memphis Grizzlies,"$4,080,915"
172,"Yi Jianlian, SF",Washington Wizards,"$4,050,499"
173,"Russell Westbrook, PG",Oklahoma City Thunder,"$4,017,720"
174,"Daniel Gibson, SG",Cleveland Cavaliers,"$4,015,334"
175,"Luke Ridnour, PG",Minnesota Timberwolves,"$4,000,000"
176,"Anthony Morrow, SG",New Jersey Nets,"$4,000,000"
177,"Ronny Turiaf, C",New York Knicks,"$4,000,000"
178,"Brandon Bass, PF",Orlando Magic,"$4,000,000"
179,"Steve Blake, PG",Los Angeles Lakers,"$4,000,000"
180,"Ryan Gomes, SF",LA Clippers,"$4,000,000"
RK,NAME,TEAM,SALARY
181,"Willie Green, SG",New Orleans Hornets,"$3,976,000"
182,"Ramon Sessions, G",Cleveland Cavaliers,"$3,964,320"
183,"Tyreke Evans, G",Sacramento Kings,"$3,880,920"
184,"Corey Brewer, F",Dallas Mavericks,"$3,875,000"
185,"Jordan Farmar, PG",New Jersey Nets,"$3,750,000"
186,"Wesley Johnson, F",Minnesota Timberwolves,"$3,726,600"
187,"Derek Fisher, PG",Los Angeles Lakers,"$3,700,000"
188,"CJ Miles, G",Utah Jazz,"$3,700,000"
189,"Kevin Love, PF",Minnesota Timberwolves,"$3,638,280"
190,"C.J. Watson, PG",Chicago Bulls,"$3,600,000"
RK,NAME,TEAM,SALARY
191,"Marc Gasol, C",Memphis Grizzlies,"$3,573,333"
192,"Timofey Mozgov, C",Denver Nuggets,"$3,567,096"
193,"Dorell Wright, SF",Golden State Warriors,"$3,540,000"
194,"Udonis Haslem, PF",Miami Heat,"$3,500,000"
195,"Chris Duhon, PG",Orlando Magic,"$3,500,000"
196,"Carlos Delfino, SG",Milwaukee Bucks,"$3,500,000"
197,"Shaun Livingston, G",Charlotte Bobcats,"$3,500,000"
198,"Tiago Splitter, C",San Antonio Spurs,"$3,400,000"
199,"Brandan Wright, F",New Jersey Nets,"$3,398,072"
200,"DeMarcus Cousins, C",Sacramento Kings,"$3,374,640"
RK,NAME,TEAM,SALARY
201,"Danilo Gallinari, PF",Denver Nuggets,"$3,304,560"
202,"Kelenna Azubuike, SF",Cleveland Cavaliers,"$3,300,000"
203,"Thabo Sefolosha, F",Oklahoma City Thunder,"$3,250,000"
204,"Will Bynum, PG",Detroit Pistons,"$3,250,000"
205,"Johan Petro, C",New Jersey Nets,"$3,250,000"
206,"Grant Hill, SF",Phoenix Suns,"$3,240,000"
207,"Kris Humphries, PF",New Jersey Nets,"$3,200,000"
208,"Jonny Flynn, PG",Minnesota Timberwolves,"$3,192,000"
209,"Joakim Noah, C",Chicago Bulls,"$3,128,536"
210,"Ekpe Udoh, F",Golden State Warriors,"$3,065,040"
RK,NAME,TEAM,SALARY
211,"Matt Bonner, C",San Antonio Spurs,"$3,050,000"
212,"Eric Gordon, SG",LA Clippers,"$3,016,680"
213,"Glen Davis, PF",Boston Celtics,"$3,000,004"
214,"Jamario Moon, SF",LA Clippers,"$3,000,000"
215,"Eduardo Najera, PF",Charlotte Bobcats,"$3,000,000"
216,"Raja Bell, SG",Utah Jazz,"$3,000,000"
217,"Josh Howard, SF",Washington Wizards,"$3,000,000"
218,"Carl Landry, PF",New Orleans Hornets,"$3,000,000"
219,"Tony Allen, SG",Memphis Grizzlies,"$3,000,000"
220,"Chris Wilcox, PF",Detroit Pistons,"$3,000,000"
RK,NAME,TEAM,SALARY
221,"Spencer Hawes, PF",Philadelphia 76ers,"$2,974,320"
222,"Stephen Curry, PG",Golden State Warriors,"$2,913,840"
223,"Thaddeus Young, PF",Philadelphia 76ers,"$2,901,241"
224,"Julian Wright, SF",Toronto Raptors,"$2,858,057"
225,"Anthony Parker, SG",Cleveland Cavaliers,"$2,855,769"
226,"Mark Madsen, PF",Minnesota Timberwolves,"$2,840,000"
227,"Greg Monroe, C",Detroit Pistons,"$2,798,040"
228,"Rodney Stuckey, PG",Detroit Pistons,"$2,767,126"
229,"Sebastian Telfair, PG",Minnesota Timberwolves,"$2,700,000"
230,"Jordan Hill, C",Houston Rockets,"$2,669,520"
RK,NAME,TEAM,SALARY
231,"Nick Young, G",Washington Wizards,"$2,630,503"
232,"Al-Farouq Aminu, SF",LA Clippers,"$2,563,320"
233,"D.J. Augustin, G",Charlotte Bobcats,"$2,540,000"
234,"Maurice Evans, SG",Washington Wizards,"$2,500,000"
235,"Dahntay Jones, SG",Indiana Pacers,"$2,500,000"
236,"David Andersen, C",New Orleans Hornets,"$2,500,000"
237,"DeMar DeRozan, SF",Toronto Raptors,"$2,453,880"
238,"Brook Lopez, C",New Jersey Nets,"$2,413,320"
239,"Ricky Davis, SG",LA Clippers,"$2,400,000"
240,"Marquis Daniels, SG",Boston Celtics,"$2,388,000"
RK,NAME,TEAM,SALARY
241,"Marco Belinelli, G",New Orleans Hornets,"$2,380,270"
242,"Gordon Hayward, SF",Utah Jazz,"$2,356,320"
243,"Ryan Hollins, C",Cleveland Cavaliers,"$2,333,333"
244,"Brandon Jennings, G",Milwaukee Bucks,"$2,331,120"
245,"Ersan Ilyasova, PF",Milwaukee Bucks,"$2,320,500"
246,"Craig Smith, PF",LA Clippers,"$2,300,000"
247,"Jerryd Bayless, G",Toronto Raptors,"$2,292,600"
248,"Quentin Richardson, SF",Orlando Magic,"$2,265,000"
249,"Paul George, F",Indiana Pacers,"$2,238,360"
250,"Lou Amundson, PF",Golden State Warriors,"$2,225,000"
RK,NAME,TEAM,SALARY
251,"Terrence Williams, SG",Houston Rockets,"$2,214,480"
252,"Anthony Tolliver, PF",Minnesota Timberwolves,"$2,200,000"
253,"Jason Smith, F",New Orleans Hornets,"$2,187,913"
254,"Jason Thompson, PF",Sacramento Kings,"$2,178,000"
255,"Daequan Cook, SG",Oklahoma City Thunder,"$2,169,857"
256,"Jared Dudley, SF",Phoenix Suns,"$2,151,068"
257,"Shannon Brown, PG",Los Angeles Lakers,"$2,149,200"
258,"Wilson Chandler, F",Denver Nuggets,"$2,130,482"
259,"Cole Aldrich, C",Oklahoma City Thunder,"$2,126,520"
260,"Gerald Henderson, SG",Charlotte Bobcats,"$2,103,840"
RK,NAME,TEAM,SALARY
261,"Keyon Dooling, PG",Milwaukee Bucks,"$2,080,000"
262,"Ben Wallace, PF",Detroit Pistons,"$2,080,000"
263,"Anthony Johnson, PG",Orlando Magic,"$2,062,800"
264,"Brent Barry, SG",Houston Rockets,"$2,062,800"
265,"Xavier Henry, SG",Memphis Grizzlies,"$2,020,200"
266,"Aaron Brooks, G",Phoenix Suns,"$2,016,692"
267,"Tyler Hansbrough, PF",Indiana Pacers,"$1,998,600"
268,"Rasho Nesterovic, C",Toronto Raptors,"$1,990,000"
269,"Chuck Hayes, PF",Houston Rockets,"$1,972,500"
270,"Goran Dragic, PG",Houston Rockets,"$1,972,000"
RK,NAME,TEAM,SALARY
271,"Anthony Randolph, SF",Minnesota Timberwolves,"$1,965,720"
272,"Arron Afflalo, G",Denver Nuggets,"$1,959,577"
273,"Ed Davis, C",Toronto Raptors,"$1,919,160"
274,"Earl Clark, SF",Orlando Magic,"$1,898,760"
275,"Robin Lopez, C",Phoenix Suns,"$1,867,320"
276,"Patrick Patterson, PF",Houston Rockets,"$1,823,280"
277,"Dikembe Mutombo, C",Houston Rockets,"$1,823,280"
278,"J.J. Barea, G",Dallas Mavericks,"$1,815,000"
279,"Austin Daye, SF",Detroit Pistons,"$1,803,720"
280,"Kurt Thomas, PF",Chicago Bulls,"$1,800,000"
RK,NAME,TEAM,SALARY
281,"Marreese Speights, F",Philadelphia 76ers,"$1,773,960"
282,"Matt Barnes, SF",Los Angeles Lakers,"$1,765,000"
283,"Larry Sanders, PF",Milwaukee Bucks,"$1,731,960"
284,"Omer Asik, C",Chicago Bulls,"$1,721,000"
285,"James Johnson, PF",Toronto Raptors,"$1,713,600"
286,"Roy Hibbert, C",Indiana Pacers,"$1,685,280"
287,"Renaldo Balkman, SF",New York Knicks,"$1,675,000"
288,"Luke Babbitt, F",Portland Trail Blazers,"$1,645,440"
289,"Sean Williams, PF",Boston Celtics,"$1,629,120"
290,"Jrue Holiday, PG",Philadelphia 76ers,"$1,627,920"
RK,NAME,TEAM,SALARY
291,"JaVale McGee, C",Washington Wizards,"$1,601,040"
292,"Hamed Ehaddadi, C",Memphis Grizzlies,"$1,600,000"
293,"Keith Bogans, SG",Chicago Bulls,"$1,600,000"
294,"Kevin Seraphin, C",Washington Wizards,"$1,563,120"
295,"Ty Lawson, G",Denver Nuggets,"$1,546,560"
296,"JJ Hickson, C",Cleveland Cavaliers,"$1,528,920"
297,"Solomon Jones, PF",Indiana Pacers,"$1,500,000"
298,"Eric Bledsoe, SG",LA Clippers,"$1,485,000"
299,"Jeff Teague, PG",Atlanta Hawks,"$1,476,840"
300,"Alexis Ajinca, C",Toronto Raptors,"$1,467,840"
RK,NAME,TEAM,SALARY
301,"Avery Bradley, PG",Boston Celtics,"$1,418,160"
302,"Eric Maynor, PG",Oklahoma City Thunder,"$1,417,800"
303,"Ryan Anderson, PF",Orlando Magic,"$1,409,040"
304,"Roger Mason Jr., SG",New York Knicks,"$1,400,000"
305,"Ronnie Price, PG",Utah Jazz,"$1,381,250"
306,"James Anderson, SG",San Antonio Spurs,"$1,361,400"
307,"Darren Collison, PG",Indiana Pacers,"$1,361,040"
308,"Courtney Lee, G",Houston Rockets,"$1,352,640"
309,"Zydrunas Ilgauskas, C",Miami Heat,"$1,352,181"
310,"Eddie House, SG",Miami Heat,"$1,352,181"
RK,NAME,TEAM,SALARY
311,"Shaquille O'Neal, C",Boston Celtics,"$1,352,181"
312,"Roko-Leni Ukic, PG",Milwaukee Bucks,"$1,350,000"
313,"Craig Brackins, PF",Philadelphia 76ers,"$1,306,920"
314,"Kosta Koufos, C",Denver Nuggets,"$1,298,640"
315,"Elliot Williams, SG",Golden State Warriors,"$1,254,720"
316,"Omri Casspi, F",Sacramento Kings,"$1,254,480"
317,"Trevor Booker, F",Washington Wizards,"$1,204,560"
318,"Byron Mullens, C",Oklahoma City Thunder,"$1,204,200"
319,"Serge Ibaka, F",Oklahoma City Thunder,"$1,204,200"
320,"Royal Ivey, PG",Oklahoma City Thunder,"$1,200,000"
RK,NAME,TEAM,SALARY
321,"Nicolas Batum, PF",Portland Trail Blazers,"$1,196,760"
322,"Damion James, SF",New Jersey Nets,"$1,156,320"
323,"Rodrigue Beaubois, PG",Dallas Mavericks,"$1,156,080"
324,"Brian Cook, PF",LA Clippers,"$1,146,337"
325,"James Jones, SG",Miami Heat,"$1,146,337"
326,"Darrell Arthur, F",Memphis Grizzlies,"$1,123,680"
327,"Taj Gibson, F",Chicago Bulls,"$1,117,680"
328,"Dominique Jones, SG",Dallas Mavericks,"$1,110,120"
329,"D.J. White, PF",Charlotte Bobcats,"$1,108,680"
330,"Kyrylo Fesenko, C",Utah Jazz,"$1,087,500"
RK,NAME,TEAM,SALARY
331,"DeMarre Carroll, F",Houston Rockets,"$1,085,400"
332,"Wayne Ellington, SG",Minnesota Timberwolves,"$1,078,800"
333,"Quincy Pondexter, F",New Orleans Hornets,"$1,073,280"
334,"Alando Tucker, SF",Minnesota Timberwolves,"$1,071,720"
335,"Toney Douglas, PG",New York Knicks,"$1,071,000"
336,"Jordan Crawford, G",Washington Wizards,"$1,042,320"
337,"Greivis Vasquez, PG",Memphis Grizzlies,"$1,035,960"
338,"Quinton Ross, SF",New Jersey Nets,"$1,033,342"
339,"James Singleton, F",Washington Wizards,"$1,030,189"
340,"Jawad Williams, SF",Cleveland Cavaliers,"$1,029,389"
RK,NAME,TEAM,SALARY
341,"Aaron Gray, C",New Orleans Hornets,"$1,028,840"
342,"Daniel Orton, C",Washington Wizards,"$1,028,400"
343,"Christian Eyenga, SF",Cleveland Cavaliers,"$1,020,960"
344,"Lazar Hayward, SF",Minnesota Timberwolves,"$1,020,960"
345,"Jon Brockman, PF",Milwaukee Bucks,"$1,000,000"
346,"Stephen Graham, SF",New Jersey Nets,"$992,680"
347,"Shavlik Randolph, PF",Denver Nuggets,"$992,680"
348,"Joey Graham, SF",Cleveland Cavaliers,"$992,680"
349,"Patty Mills, PG",Portland Trail Blazers,"$937,195"
350,"Donte Greene, SF",Sacramento Kings,"$930,700"
RK,NAME,TEAM,SALARY
351,"DeJuan Blair, C",San Antonio Spurs,"$918,000"
352,"Sam Young, SF",Memphis Grizzlies,"$886,000"
353,"Ian Mahinmi, C",Dallas Mavericks,"$885,120"
354,"Alexander Johnson, SF",Miami Heat,"$885,120"
355,"Pops Mensah-Bonsu, PF",New Orleans Hornets,"$885,120"
356,"Josh McRoberts, PF",Indiana Pacers,"$885,120"
357,"Salim Stoudamire, SG",Atlanta Hawks,"$884,881"
358,"Quincy Douby, SG",Sacramento Kings,"$855,189"
359,"Marcus Haislip, F",San Antonio Spurs,"$855,189"
360,"Mouhamed Sene, C",New York Knicks,"$855,189"
RK,NAME,TEAM,SALARY
361,"Anthony Roberson, SG",Chicago Bulls,"$855,189"
362,"Tarence Kinsey, SG",Golden State Warriors,"$855,189"
363,"Javaris Crittenton, PG",Washington Wizards,"$854,389"
364,"Darius Miles, SF",Memphis Grizzlies,"$854,389"
365,"Kyle Weaver, SG",Utah Jazz,"$854,389"
366,"Luke Jackson, SF",Miami Heat,"$854,389"
367,"Kenny Thomas, PF",Sacramento Kings,"$854,389"
368,"Jamaal Magloire, C",Miami Heat,"$854,389"
369,"Melvin Ely, C",Denver Nuggets,"$854,389"
370,"Mike Harris, SF",Houston Rockets,"$854,389"
RK,NAME,TEAM,SALARY
371,"Dwayne Jones II, PF",Utah Jazz,"$854,389"
372,"Malik Hairston, SG",San Antonio Spurs,"$854,389"
373,"Tracy McGrady, SG",Detroit Pistons,"$854,389"
374,"Antoine Wright, SF",Sacramento Kings,"$854,389"
375,"Sean May, C",Sacramento Kings,"$854,389"
376,"Luther Head, PG",Sacramento Kings,"$854,389"
377,"Coby Karl, PG",Denver Nuggets,"$854,389"
378,"Fabricio Oberto, C",Portland Trail Blazers,"$854,389"
379,"Earl Watson, PG",Utah Jazz,"$854,389"
380,"Sonny Weems, SG",Toronto Raptors,"$854,389"
RK,NAME,TEAM,SALARY
381,"Kwame Brown, C",Charlotte Bobcats,"$854,389"
382,"Francisco Elson, C",Utah Jazz,"$854,389"
383,"Tony Battie, C",Philadelphia 76ers,"$854,389"
384,"Von Wafer, SG",Boston Celtics,"$854,389"
385,"Malik Allen, PF",Orlando Magic,"$854,389"
386,"Didier Ilunga-Mbenga, C",New Orleans Hornets,"$854,389"
387,"Jason Collins, C",Atlanta Hawks,"$854,389"
388,"Jerry Stackhouse, SF",Miami Heat,"$854,389"
389,"Shelden Williams, C",New York Knicks,"$854,389"
390,"Shawne Williams, SF",New York Knicks,"$854,389"
RK,NAME,TEAM,SALARY
391,"Maurice Ager, SF",Minnesota Timberwolves,"$854,389"
392,"Josh Powell, PF",Atlanta Hawks,"$854,389"
393,"Henry Walker, SF",New York Knicks,"$854,389"
394,"Mario Chalmers, G",Miami Heat,"$854,389"
395,"Juwan Howard, PF",Miami Heat,"$854,389"
396,"Joe Smith, PF",Los Angeles Lakers,"$854,389"
397,"Theo Ratliff, C",Los Angeles Lakers,"$854,389"
398,"Bobby Simmons, SF",San Antonio Spurs,"$854,389"
399,"Darnell Jackson, PF",Sacramento Kings,"$854,389"
400,"George Hill, PG",San Antonio Spurs,"$854,389"
RK,NAME,TEAM,SALARY
401,"Luc Mbah a Moute, F",Milwaukee Bucks,"$854,389"
402,"Earl Boykins, PG",Milwaukee Bucks,"$854,389"
403,"Joe Alexander, SF",Golden State Warriors,"$854,389"
404,"Hilton Armstrong, PF",Atlanta Hawks,"$854,389"
405,"Cartier Martin, PF",Washington Wizards,"$854,389"
406,"DeAndre Jordan, C",LA Clippers,"$854,389"
407,"Joey Dorsey, PF",Toronto Raptors,"$854,389"
408,"Anthony Carter, PG",New York Knicks,"$854,389"
409,"Delonte West, SG",Boston Celtics,"$854,389"
410,"Tim Thomas, PF",Dallas Mavericks,"$854,389"
RK,NAME,TEAM,SALARY
411,"Brian Cardinal, PF",Dallas Mavericks,"$854,389"
412,"Chris Richard, PF",Chicago Bulls,"$854,389"
