0,1,2,3
77,"Peja Stojakovic, SF",Sacramento Kings,"$5,625,000"
78,"Tariq Abdul-Wahad, SF",Dallas Mavericks,"$5,625,000"
79,"Bob Sura, PG",Golden State Warriors,"$5,540,000"
80,"Mike Bibby, PG",Sacramento Kings,"$5,448,000"
RK,NAME,TEAM,SALARY
81,"Alvin Williams, PG",Toronto Raptors,"$5,350,000"
82,"Howard Eisley, PG",New York Knicks,"$5,312,000"
83,"Robert Horry, PF",Los Angeles Lakers,"$5,300,000"
84,"Jerome Williams, PF",Toronto Raptors,"$5,250,000"
85,"Jason Caffey, F",Milwaukee Bucks,"$5,250,000"
86,"Vitaly Potapenko, C",Seattle SuperSonics,"$5,238,000"
87,"Nazr Mohammed, C",Atlanta Hawks,"$5,130,000"
88,"Brevin Knight, PG",Memphis Grizzlies,"$5,062,000"
89,"Brent Barry, SG",Seattle SuperSonics,"$5,040,000"
90,"Eric Williams, PF",Boston Celtics,"$5,004,000"
RK,NAME,TEAM,SALARY
91,"Ben Wallace, PF",Detroit Pistons,"$5,000,000"
92,"Calvin Booth, C",Seattle SuperSonics,"$4,992,000"
93,"Anthony Mason, F",Milwaukee Bucks,"$4,992,000"
94,"Ruben Patterson, PF",Portland Trail Blazers,"$4,992,000"
95,"Todd MacCulloch, C",Philadelphia 76ers,"$4,991,000"
96,"Joe Smith, PF",Minnesota Timberwolves,"$4,991,000"
97,"Clarence Weatherspoon, PF",New York Knicks,"$4,991,000"
98,"Avery Johnson, PG",Dallas Mavericks,"$4,991,000"
99,"Christian Laettner, PF",Washington Wizards,"$4,973,000"
100,"Danny Fortson, C",Golden State Warriors,"$4,935,000"
RK,NAME,TEAM,SALARY
101,"Raef LaFrentz, C",Dallas Mavericks,"$4,926,000"
102,"Kurt Thomas, PF",New York Knicks,"$4,904,000"
103,"Jahidi White, C",Washington Wizards,"$4,903,000"
104,"Cuttino Mobley, SG",Houston Rockets,"$4,903,000"
105,"Rashard Lewis, PF",Seattle SuperSonics,"$4,903,000"
106,"Elton Brand, PF",LA Clippers,"$4,895,000"
107,"Scot Pollard, C",Sacramento Kings,"$4,827,000"
108,"Brad Miller, C",Indiana Pacers,"$4,800,000"
109,"Shawn Bradley, C",Dallas Mavericks,"$4,675,000"
110,"Darrel Armstrong, PG",Orlando Magic,"$4,506,000"
RK,NAME,TEAM,SALARY
111,"Corliss Williamson, PF",Detroit Pistons,"$4,500,000"
112,"Aaron McKie, SG",Philadelphia 76ers,"$4,500,000"
113,"Sam Cassell, PG",Milwaukee Bucks,"$4,500,000"
114,"Antawn Jamison, PF",Golden State Warriors,"$4,469,000"
115,"Adonal Foyle, C",Golden State Warriors,"$4,400,000"
116,"Steve Francis, PG",Houston Rockets,"$4,383,000"
117,"Mark Jackson, PG",Utah Jazz,"$4,220,000"
118,"Rick Fox, SF",Los Angeles Lakers,"$4,170,000"
119,"Michael Stewart, PF",Cleveland Cavaliers,"$4,160,000"
120,"Eric Snow, PG",Philadelphia 76ers,"$4,125,000"
RK,NAME,TEAM,SALARY
121,"Kenyon Martin, PF",New Jersey Nets,"$4,067,000"
122,"Ervin Johnson, C",Milwaukee Bucks,"$4,030,000"
123,"Tony Battie, C",Boston Celtics,"$4,000,000"
124,"Travis Knight, C",New York Knicks,"$4,000,000"
125,"Kwame Brown, C",Washington Wizards,"$3,974,000"
126,"Baron Davis, PG",New Orleans Hornets,"$3,942,000"
127,"Zeljko Rebraca, C",Detroit Pistons,"$3,850,000"
128,"Tim Hardaway, G",Indiana Pacers,"$3,780,000"
129,"Tracy Murray, SF",Los Angeles Lakers,"$3,740,000"
130,"Robert Traylor, PF",New Orleans Hornets,"$3,726,000"
RK,NAME,TEAM,SALARY
131,"Stromile Swift, PF",Memphis Grizzlies,"$3,656,000"
132,"Anthony Carter, PG",Miami Heat,"$3,656,000"
133,"Chucky Atkins, PG",Detroit Pistons,"$3,600,000"
134,"David Wesley, SG",New Orleans Hornets,"$3,600,000"
135,"Moochie Norris, PG",Houston Rockets,"$3,600,000"
136,"Marc Jackson, PF",Minnesota Timberwolves,"$3,575,000"
137,"Lamar Odom, PF",LA Clippers,"$3,557,000"
138,"Jason Williams, PG",Memphis Grizzlies,"$3,425,000"
139,"Antonio Daniels, PG",Portland Trail Blazers,"$3,375,000"
140,"LaPhonso Ellis, F",Miami Heat,"$3,300,000"
RK,NAME,TEAM,SALARY
141,"Lawrence Funderburke, PF",Sacramento Kings,"$3,300,000"
142,"Darius Miles, SF",Cleveland Cavaliers,"$3,267,000"
143,"Andrew DeClercq, C",Orlando Magic,"$3,263,000"
144,"Jonathan Bender, SF",Indiana Pacers,"$3,226,000"
145,"Anthony Peeler, SG",Minnesota Timberwolves,"$3,220,000"
146,"Pau Gasol, PF",Memphis Grizzlies,"$3,194,000"
147,"Jon Barry, SG",Detroit Pistons,"$3,175,000"
148,"Larry Hughes, SG",Washington Wizards,"$3,159,000"
149,"Evan Eschmeyer, C",Dallas Mavericks,"$3,104,000"
150,"Derek Fisher, PG",Los Angeles Lakers,"$3,000,000"
RK,NAME,TEAM,SALARY
151,"Lindsey Hunter, SG",Toronto Raptors,"$3,000,000"
152,"Chris Whitney, PG",Orlando Magic,"$2,962,000"
153,"Marcus Fizer, F",Chicago Bulls,"$2,946,000"
154,"Wally Szczerbiak, SG",Minnesota Timberwolves,"$2,933,000"
155,"Dirk Nowitzki, F",Dallas Mavericks,"$2,923,000"
156,"Mikki Moore, C",Atlanta Hawks,"$2,813,000"
157,"Paul Pierce, SF",Boston Celtics,"$2,793,000"
158,"Bonzi Wells, SG",Portland Trail Blazers,"$2,777,000"
159,"Matt Maloney, G",Atlanta Hawks,"$2,775,000"
160,"Michael Doleac, C",New York Knicks,"$2,753,000"
RK,NAME,TEAM,SALARY
161,"Chris Crawford, SF",Atlanta Hawks,"$2,750,000"
162,"Keon Clark, PF",Sacramento Kings,"$2,726,000"
163,"Othella Harrington, PF",New York Knicks,"$2,700,000"
164,"Randy Brown, G",Phoenix Suns,"$2,700,000"
165,"Bimbo Coles, PG",Boston Celtics,"$2,700,000"
166,"Aaron Williams, C",New Jersey Nets,"$2,700,000"
167,"Tony Delk, PG",Boston Celtics,"$2,700,000"
168,"Chauncey Billups, PG",Detroit Pistons,"$2,700,000"
169,"Bobby Jackson, PG",Sacramento Kings,"$2,700,000"
170,"Michael Dickerson, G",Memphis Grizzlies,"$2,699,000"
RK,NAME,TEAM,SALARY
171,"Richard Hamilton, SG",Detroit Pistons,"$2,681,000"
172,"Mike Miller, SG",Memphis Grizzlies,"$2,668,000"
173,"Matt Harpring, SF",Utah Jazz,"$2,667,000"
174,"Horace Grant, C",Orlando Magic,"$2,662,000"
175,"Sean Rooks, C",LA Clippers,"$2,640,000"
176,"Lucious Harris, SG",New Jersey Nets,"$2,640,000"
177,"Hubert Davis, SG",Detroit Pistons,"$2,631,000"
178,"Steve Kerr, G",San Antonio Spurs,"$2,625,000"
179,"Michael Curry, SF",Detroit Pistons,"$2,600,000"
180,"George Lynch, SF",New Orleans Hornets,"$2,600,000"
RK,NAME,TEAM,SALARY
181,"Andre Miller, PG",LA Clippers,"$2,460,000"
182,"Rasho Nesterovic, C",Minnesota Timberwolves,"$2,436,000"
183,"Stacey Augmon, SF",New Orleans Hornets,"$2,400,000"
184,"John Amaechi, PF",Utah Jazz,"$2,393,000"
185,"Shane Battier, SF",Memphis Grizzlies,"$2,368,000"
186,"Shawn Marion, SG",Phoenix Suns,"$2,265,000"
187,"Pat Garrity, PF",Orlando Magic,"$2,238,000"
188,"Chris Mihm, C",Cleveland Cavaliers,"$2,222,000"
189,"Eddie Griffin, PF",Houston Rockets,"$2,162,000"
190,"Ricky Davis, SG",Cleveland Cavaliers,"$2,156,000"
RK,NAME,TEAM,SALARY
191,"Jason Terry, G",Atlanta Hawks,"$2,153,000"
192,"Brian Skinner, PF",Philadelphia 76ers,"$2,148,000"
193,"Al Harrington, PF",Indiana Pacers,"$2,110,000"
194,"Corey Maggette, SF",LA Clippers,"$2,069,000"
195,"Jamal Crawford, G",Chicago Bulls,"$2,026,000"
196,"Shammond Williams, PG",Denver Nuggets,"$1,987,000"
197,"DeSagana Diop, C",Cleveland Cavaliers,"$1,980,000"
198,"Metta World Peace, SF",Indiana Pacers,"$1,904,000"
199,"Tyronn Lue, PG",Washington Wizards,"$1,885,000"
200,"Joel Przybilla, C",Milwaukee Bucks,"$1,862,000"
RK,NAME,TEAM,SALARY
201,"Rodney White, SF",Denver Nuggets,"$1,821,000"
202,"Keyon Dooling, PG",LA Clippers,"$1,769,000"
203,"Joe Johnson, G",Phoenix Suns,"$1,729,000"
204,"James Posey, SF",Houston Rockets,"$1,723,000"
205,"Jerome Moiso, C",New Orleans Hornets,"$1,681,000"
206,"Danny Manning, F",Detroit Pistons,"$1,650,000"
207,"Kedrick Brown, SG",Boston Celtics,"$1,643,000"
208,"Tony Massenburg, PF",Utah Jazz,"$1,636,000"
209,"Etan Thomas, C",Washington Wizards,"$1,605,000"
210,"Dion Glover, SG",Atlanta Hawks,"$1,584,000"
RK,NAME,TEAM,SALARY
211,"Jeff Foster, PF",Indiana Pacers,"$1,571,000"
212,"Vladimir Radmanovic, SF",Seattle SuperSonics,"$1,561,000"
213,"Kenny Thomas, PF",Philadelphia 76ers,"$1,557,000"
214,"Devean George, SF",Los Angeles Lakers,"$1,542,000"
215,"Samaki Walker, PF",Los Angeles Lakers,"$1,540,000"
216,"Courtney Alexander, SG",New Orleans Hornets,"$1,524,000"
217,"Richard Jefferson, F",New Jersey Nets,"$1,482,000"
218,"Mateen Cleaves, PG",Sacramento Kings,"$1,441,000"
219,"Jumaine Jones, SF",Cleveland Cavaliers,"$1,419,000"
220,"Scott Padgett, PF",Utah Jazz,"$1,410,000"
RK,NAME,TEAM,SALARY
221,"Troy Murphy, PF",Golden State Warriors,"$1,409,000"
222,"Corie Blount, PF",Chicago Bulls,"$1,400,000"
223,"Brian Shaw, G",Los Angeles Lakers,"$1,400,000"
224,"Calbert Cheaney, SG",Utah Jazz,"$1,400,000"
225,"Monty Williams, SF",Philadelphia 76ers,"$1,400,000"
226,"Jason Collier, C",Houston Rockets,"$1,376,000"
227,"Hedo Turkoglu, SF",Sacramento Kings,"$1,300,000"
228,"Bryce Drew, PG",New Orleans Hornets,"$1,300,000"
229,"Kirk Haston, F",New Orleans Hornets,"$1,271,000"
230,"Desmond Mason, SF",Milwaukee Bucks,"$1,235,000"
RK,NAME,TEAM,SALARY
231,"Michael Bradley, PF",Toronto Raptors,"$1,208,000"
232,"Quentin Richardson, SF",LA Clippers,"$1,174,000"
233,"Jason Collins, C",New Jersey Nets,"$1,147,000"
234,"Jamaal Magloire, C",New Orleans Hornets,"$1,126,000"
235,"Danny Ferry, F",San Antonio Spurs,"$1,100,000"
236,"Fred Hoiberg, SG",Chicago Bulls,"$1,100,000"
237,"Don Reid, F",Detroit Pistons,"$1,100,000"
238,"Mark Bryant, F",Boston Celtics,"$1,100,000"
239,"Zach Randolph, F",Portland Trail Blazers,"$1,096,000"
240,"Speedy Claxton, PG",San Antonio Spurs,"$1,081,000"
RK,NAME,TEAM,SALARY
241,"Morris Peterson, SG",Toronto Raptors,"$1,033,000"
242,"Michael Jordan, G",Washington Wizards,"$1,030,000"
243,"Joseph Forte, G",Seattle SuperSonics,"$1,009,000"
244,"Kevin Willis, C",San Antonio Spurs,"$1,000,000"
245,"Donnell Harvey, PF",Denver Nuggets,"$992,000"
246,"Jeryl Sasser, G",Orlando Magic,"$969,000"
247,"DeShawn Stevenson, SG",Utah Jazz,"$956,000"
248,"Brandon Armstrong, SG",New Jersey Nets,"$930,000"
249,"Dalibor Bagaric, C",Chicago Bulls,"$914,000"
250,"Andrei Kirilenko, SF",Utah Jazz,"$893,000"
RK,NAME,TEAM,SALARY
251,"Jake Tsakalidis, C",Phoenix Suns,"$877,000"
252,"Mamadou N'diaye, C",Toronto Raptors,"$852,000"
253,"Bruce Bowen, SF",San Antonio Spurs,"$824,000"
254,"Cherokee Parks, PF",LA Clippers,"$824,000"
255,"Emanual Davis, G",Atlanta Hawks,"$824,000"
256,"Mark Madsen, PF",Los Angeles Lakers,"$817,000"
257,"Jamaal Tinsley, PG",Indiana Pacers,"$805,000"
258,"Primoz Brezec, C",Indiana Pacers,"$805,000"
259,"Tony Parker, G",San Antonio Spurs,"$800,000"
260,"Milt Palacio, PG",Cleveland Cavaliers,"$749,000"
RK,NAME,TEAM,SALARY
261,"Gerald Wallace, SF",Sacramento Kings,"$714,000"
262,"Jacque Vaughn, PG",Orlando Magic,"$700,000"
263,"Earl Boykins, PG",Golden State Warriors,"$700,000"
264,"Vladimir Stepania, C",Miami Heat,"$637,000"
265,"Mark Blount, C",Boston Celtics,"$637,000"
266,"Amal McCaskill, C",Atlanta Hawks,"$612,000"
267,"Charles Smith, SG",Portland Trail Blazers,"$612,000"
268,"Ryan Bowen, SF",Denver Nuggets,"$587,000"
269,"Jake Voskuhl, C",Phoenix Suns,"$587,000"
270,"Stephen Jackson, SF",San Antonio Spurs,"$587,000"
RK,NAME,TEAM,SALARY
271,"Olumide Oyedeji, C",Orlando Magic,"$587,000"
272,"Predrag Drobnjak, C",Seattle SuperSonics,"$526,000"
273,"Gilbert Arenas, PG",Golden State Warriors,"$512,000"
274,"Damone Brown, PF",Toronto Raptors,"$512,000"
275,"Terence Morris, F",Houston Rockets,"$512,000"
276,"Jamison Brewer, PG",Indiana Pacers,"$512,000"
277,"Trenton Hassell, SF",Chicago Bulls,"$512,000"
278,"Alton Ford, SF",Phoenix Suns,"$512,000"
279,"Jeff Trepagnier, SG",Denver Nuggets,"$512,000"
280,"Brian Scalabrine, PF",New Jersey Nets,"$512,000"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
