0,1,2,3
53,"Doug Christie, SG",Sacramento Kings,"$6,250,000"
54,"Peja Stojakovic, SF",Sacramento Kings,"$6,250,000"
55,"Eddie Robinson, SF",Chicago Bulls,"$6,246,000"
56,"Bob Sura, PG",Atlanta Hawks,"$6,166,000"
57,"Charlie Ward, PG",San Antonio Spurs,"$6,030,000"
58,"Bo Outlaw, PF",Memphis Grizzlies,"$5,955,000"
59,"Howard Eisley, PG",Phoenix Suns,"$5,843,000"
60,"Steve Nash, PG",Dallas Mavericks,"$5,750,000"
RK,NAME,TEAM,SALARY
61,"Steve Francis, PG",Houston Rockets,"$5,720,000"
62,"Vitaly Potapenko, C",Seattle SuperSonics,"$5,715,000"
63,"Nazr Mohammed, C",New York Knicks,"$5,700,000"
64,"Eric Williams, PF",Cleveland Cavaliers,"$5,560,000"
65,"Christian Laettner, PF",Washington Wizards,"$5,526,000"
66,"Alvin Williams, PG",Toronto Raptors,"$5,500,000"
67,"Ben Wallace, PF",Detroit Pistons,"$5,500,000"
68,"Ruben Patterson, PF",Portland Trail Blazers,"$5,447,000"
69,"Calvin Booth, C",Seattle SuperSonics,"$5,446,000"
70,"Joe Smith, PF",Milwaukee Bucks,"$5,445,000"
RK,NAME,TEAM,SALARY
71,"Clarence Weatherspoon, PF",Houston Rockets,"$5,445,000"
72,"Avery Johnson, PG",Golden State Warriors,"$5,445,000"
73,"Danny Fortson, C",Dallas Mavericks,"$5,428,000"
74,"Jerome Williams, PF",Chicago Bulls,"$5,400,000"
75,"Brent Barry, SG",Seattle SuperSonics,"$5,400,000"
76,"Jahidi White, C",Phoenix Suns,"$5,394,000"
77,"Kurt Thomas, PF",New York Knicks,"$5,394,000"
78,"Cuttino Mobley, SG",Houston Rockets,"$5,393,000"
79,"Scot Pollard, C",Indiana Pacers,"$5,310,000"
80,"Robert Horry, PF",San Antonio Spurs,"$5,300,000"
RK,NAME,TEAM,SALARY
81,"Shawn Bradley, C",Dallas Mavericks,"$5,194,000"
82,"Baron Davis, PG",New Orleans Hornets,"$5,173,000"
83,"Kenyon Martin, PF",New Jersey Nets,"$5,128,000"
84,"Brevin Knight, PG",Milwaukee Bucks,"$5,062,000"
85,"Corliss Williamson, PF",Detroit Pistons,"$5,000,000"
86,"Aaron McKie, SG",Philadelphia 76ers,"$5,000,000"
87,"Lamar Odom, PF",Miami Heat,"$4,692,000"
88,"Stromile Swift, PF",Memphis Grizzlies,"$4,614,000"
89,"Mark Jackson, PG",Houston Rockets,"$4,580,000"
90,"Rick Fox, SF",Los Angeles Lakers,"$4,549,000"
RK,NAME,TEAM,SALARY
91,"Lamond Murray, SF",Toronto Raptors,"$4,500,000"
92,"Eric Snow, PG",Philadelphia 76ers,"$4,500,000"
93,"Michael Stewart, PF",Boston Celtics,"$4,480,000"
94,"Tony Battie, C",Cleveland Cavaliers,"$4,400,000"
95,"Adonal Foyle, C",Golden State Warriors,"$4,400,000"
96,"Jonathan Bender, SF",Indiana Pacers,"$4,278,000"
97,"Kwame Brown, C",Washington Wizards,"$4,252,000"
98,"Zeljko Rebraca, C",Atlanta Hawks,"$4,200,000"
99,"Darius Miles, SF",Portland Trail Blazers,"$4,130,000"
100,"Anthony Carter, PG",San Antonio Spurs,"$4,063,000"
RK,NAME,TEAM,SALARY
101,"David Wesley, SG",New Orleans Hornets,"$3,960,000"
102,"Wally Szczerbiak, SG",Minnesota Timberwolves,"$3,912,000"
103,"Chucky Atkins, PG",Boston Celtics,"$3,900,000"
104,"Marc Jackson, PF",Philadelphia 76ers,"$3,900,000"
105,"Marcus Fizer, F",Chicago Bulls,"$3,726,000"
106,"Andrew DeClercq, C",Orlando Magic,"$3,625,000"
107,"Lawrence Funderburke, PF",Sacramento Kings,"$3,600,000"
108,"Moochie Norris, PG",New York Knicks,"$3,600,000"
109,"Richard Hamilton, SG",Detroit Pistons,"$3,596,000"
110,"Pau Gasol, PF",Memphis Grizzlies,"$3,417,000"
RK,NAME,TEAM,SALARY
111,"Mike Miller, SG",Memphis Grizzlies,"$3,380,000"
112,"Andre Miller, PG",Denver Nuggets,"$3,317,000"
113,"Lindsey Hunter, SG",Detroit Pistons,"$3,300,000"
114,"Chris Whitney, PG",Washington Wizards,"$3,259,000"
115,"DerMarr Johnson, SF",New York Knicks,"$3,087,000"
116,"Shawn Marion, SG",Phoenix Suns,"$3,069,000"
117,"Derek Fisher, PG",Los Angeles Lakers,"$3,000,000"
118,"Chris Crawford, SF",Atlanta Hawks,"$3,000,000"
119,"Jason Terry, G",Atlanta Hawks,"$2,933,000"
120,"Othella Harrington, PF",New York Knicks,"$2,925,000"
RK,NAME,TEAM,SALARY
121,"Bimbo Coles, PG",Miami Heat,"$2,925,000"
122,"Aaron Williams, C",New Jersey Nets,"$2,925,000"
123,"Tony Delk, PG",Dallas Mavericks,"$2,925,000"
124,"Bobby Jackson, PG",Sacramento Kings,"$2,925,000"
125,"Horace Grant, C",Los Angeles Lakers,"$2,903,000"
126,"Hubert Davis, SG",New Jersey Nets,"$2,894,000"
127,"Corey Maggette, SF",LA Clippers,"$2,862,000"
128,"Chris Mihm, C",Boston Celtics,"$2,823,000"
129,"Michael Curry, SF",Toronto Raptors,"$2,800,000"
130,"George Lynch, SF",New Orleans Hornets,"$2,800,000"
RK,NAME,TEAM,SALARY
131,"Metta World Peace, SF",Indiana Pacers,"$2,676,000"
132,"John Amaechi, PF",New York Knicks,"$2,610,000"
133,"Jamal Crawford, G",Chicago Bulls,"$2,577,000"
134,"Shane Battier, SF",Memphis Grizzlies,"$2,533,000"
135,"James Posey, SF",Memphis Grizzlies,"$2,445,000"
136,"Stacey Augmon, SF",New Orleans Hornets,"$2,400,000"
137,"Joel Przybilla, C",Atlanta Hawks,"$2,373,000"
138,"Quincy Lewis, SG",Minnesota Timberwolves,"$2,350,000"
139,"Dion Glover, SG",Toronto Raptors,"$2,270,000"
140,"Jeff Foster, PF",Indiana Pacers,"$2,264,000"
RK,NAME,TEAM,SALARY
141,"Keyon Dooling, PG",LA Clippers,"$2,256,000"
142,"Devean George, SF",Los Angeles Lakers,"$2,244,000"
143,"Jerome Moiso, C",Toronto Raptors,"$2,230,000"
144,"Kenny Thomas, PF",Philadelphia 76ers,"$2,225,000"
145,"Etan Thomas, C",Washington Wizards,"$2,211,000"
146,"Mateen Cleaves, PG",Cleveland Cavaliers,"$2,134,000"
147,"DeSagana Diop, C",Cleveland Cavaliers,"$2,118,000"
148,"Jason Collier, C",Atlanta Hawks,"$2,109,000"
149,"Jumaine Jones, SF",Boston Celtics,"$2,104,000"
150,"Scott Padgett, PF",Houston Rockets,"$2,102,000"
RK,NAME,TEAM,SALARY
151,"Hedo Turkoglu, SF",San Antonio Spurs,"$1,995,000"
152,"Rodney White, SF",Denver Nuggets,"$1,948,000"
153,"Desmond Mason, SF",Milwaukee Bucks,"$1,898,000"
154,"Joe Johnson, G",Phoenix Suns,"$1,850,000"
155,"Quentin Richardson, SF",LA Clippers,"$1,805,000"
156,"Kedrick Brown, SG",Cleveland Cavaliers,"$1,757,000"
157,"Jamaal Magloire, C",New Orleans Hornets,"$1,735,000"
158,"Vladimir Radmanovic, SF",Seattle SuperSonics,"$1,670,000"
159,"Speedy Claxton, PG",Golden State Warriors,"$1,667,000"
160,"Morris Peterson, SG",Toronto Raptors,"$1,646,000"
RK,NAME,TEAM,SALARY
161,"Donnell Harvey, PF",Phoenix Suns,"$1,631,000"
162,"DeShawn Stevenson, SG",Orlando Magic,"$1,624,000"
163,"Richard Jefferson, F",New Jersey Nets,"$1,586,000"
164,"Jake Tsakalidis, C",Memphis Grizzlies,"$1,580,000"
165,"Mamadou N'diaye, C",Atlanta Hawks,"$1,537,000"
166,"Troy Murphy, PF",Golden State Warriors,"$1,507,000"
167,"Mark Madsen, PF",Minnesota Timberwolves,"$1,474,000"
168,"Bryce Drew, PG",New Orleans Hornets,"$1,300,000"
169,"Michael Bradley, PF",Atlanta Hawks,"$1,292,000"
170,"Jason Collins, C",New Jersey Nets,"$1,227,000"
RK,NAME,TEAM,SALARY
171,"Zach Randolph, F",Portland Trail Blazers,"$1,172,000"
172,"Brandon Armstrong, SG",New Jersey Nets,"$995,000"
173,"Andrei Kirilenko, SF",Utah Jazz,"$956,000"
174,"Samuel Dalembert, C",Philadelphia 76ers,"$887,000"
175,"Primoz Brezec, C",Indiana Pacers,"$862,000"
176,"Jamaal Tinsley, PG",Indiana Pacers,"$861,000"
177,"Tony Parker, G",San Antonio Spurs,"$856,000"
178,"Gerald Wallace, SF",Sacramento Kings,"$764,000"
179,"Predrag Drobnjak, C",LA Clippers,"$639,000"
180,"Trenton Hassell, SF",Minnesota Timberwolves,"$587,000"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
