0,1,2,3
33,"Ben Gordon, SG",Charlotte Bobcats,"$13,200,000"
34,"Josh Smith, PF",Atlanta Hawks,"$13,200,000"
35,"Danny Granger, SF",Indiana Pacers,"$13,058,606"
36,"Andrew Bogut, C",Golden State Warriors,"$13,000,000"
37,"Nene Hilario, C",Washington Wizards,"$13,000,000"
38,"David Lee, PF",Golden State Warriors,"$12,744,000"
39,"Tony Parker, G",San Antonio Spurs,"$12,500,000"
40,"Kevin Martin, SG",Oklahoma City Thunder,"$12,439,675"
RK,NAME,TEAM,SALARY
41,"Serge Ibaka, F",Oklahoma City Thunder,"$12,350,000"
42,"Kris Humphries, PF",Brooklyn Nets,"$12,000,000"
43,"Hedo Turkoglu, SF",Orlando Magic,"$12,000,000"
44,"Al Horford, C",Atlanta Hawks,"$12,000,000"
45,"Kevin Garnett, PF",Boston Celtics,"$11,566,265"
46,"Joakim Noah, C",Chicago Bulls,"$11,100,000"
47,"Jose Calderon, G",Detroit Pistons,"$11,046,591"
48,"Monta Ellis, SG",Milwaukee Bucks,"$11,000,000"
49,"Rajon Rondo, PG",Boston Celtics,"$11,000,000"
50,"DeAndre Jordan, C",LA Clippers,"$10,986,550"
RK,NAME,TEAM,SALARY
51,"Corey Maggette, SF",Detroit Pistons,"$10,924,138"
52,"Mehmet Okur, C",Brooklyn Nets,"$10,890,000"
53,"Nicolas Batum, PF",Portland Trail Blazers,"$10,850,000"
54,"Richard Jefferson, F",Golden State Warriors,"$10,164,000"
55,"Stephen Jackson, SF",San Antonio Spurs,"$10,059,750"
56,"JaVale McGee, C",Denver Nuggets,"$10,000,000"
57,"Andrea Bargnani, C",Toronto Raptors,"$10,000,000"
58,"David West, F",Indiana Pacers,"$10,000,000"
59,"Andrei Kirilenko, SF",Minnesota Timberwolves,"$9,779,349"
60,"Gerald Wallace, SF",Brooklyn Nets,"$9,682,435"
RK,NAME,TEAM,SALARY
61,"Tim Duncan, C",San Antonio Spurs,"$9,638,554"
62,"Cuttino Mobley, SG",LA Clippers,"$9,500,000"
63,"Danilo Gallinari, PF",Denver Nuggets,"$9,439,000"
64,"Steve Nash, PG",Los Angeles Lakers,"$9,300,500"
65,"Andris Biedrins, C",Golden State Warriors,"$9,000,000"
66,"Ryan Anderson, PF",New Orleans Hornets,"$8,700,000"
67,"Shawn Marion, SG",Dallas Mavericks,"$8,646,364"
68,"Paul Millsap, PF",Utah Jazz,"$8,603,633"
69,"Jameer Nelson, G",Orlando Magic,"$8,600,000"
70,"Rodney Stuckey, PG",Detroit Pistons,"$8,500,000"
RK,NAME,TEAM,SALARY
71,"Mo Williams, PG",Utah Jazz,"$8,500,000"
72,"Devin Harris, G",Atlanta Hawks,"$8,500,000"
73,"Kendrick Perkins, C",Oklahoma City Thunder,"$8,477,437"
74,"Jeff Green, PF",Boston Celtics,"$8,385,000"
75,"Jeremy Lin, G",Houston Rockets,"$8,374,646"
76,"Omer Asik, C",Houston Rockets,"$8,374,646"
77,"Anderson Varejao, C",Cleveland Cavaliers,"$8,368,182"
78,"Thaddeus Young, PF",Philadelphia 76ers,"$8,289,130"
79,"Marvin Williams, F",Utah Jazz,"$8,287,500"
80,"John Salmons, SF",Sacramento Kings,"$8,083,000"
RK,NAME,TEAM,SALARY
81,"Charlie Villanueva, PF",Detroit Pistons,"$8,060,000"
82,"Tyrus Thomas, PF",Charlotte Bobcats,"$8,000,000"
83,"Caron Butler, SF",LA Clippers,"$8,000,000"
84,"Chris Kaman, C",Dallas Mavericks,"$8,000,000"
85,"George Hill, PG",Indiana Pacers,"$8,000,000"
86,"Mark Blount, C",Miami Heat,"$7,967,375"
87,"Ersan Ilyasova, PF",Milwaukee Bucks,"$7,900,000"
88,"Arron Afflalo, G",Orlando Magic,"$7,750,000"
89,"Metta World Peace, SF",Los Angeles Lakers,"$7,727,500"
90,"Trevor Ariza, SF",Washington Wizards,"$7,727,280"
RK,NAME,TEAM,SALARY
91,"Marcin Gortat, C",Phoenix Suns,"$7,727,280"
92,"James Posey, SF",Indiana Pacers,"$7,595,600"
93,"Marcus Thornton, SG",Sacramento Kings,"$7,525,000"
94,"Mike Conley, PG",Memphis Grizzlies,"$7,505,786"
95,"Goran Dragic, PG",Phoenix Suns,"$7,500,000"
96,"John Wall, PG",Washington Wizards,"$7,459,925"
97,"Taj Gibson, F",Chicago Bulls,"$7,415,730"
98,"Beno Udrih, PG",Orlando Magic,"$7,372,000"
99,"Al Harrington, PF",Orlando Magic,"$7,148,600"
100,"Tayshaun Prince, SF",Memphis Grizzlies,"$6,764,045"
RK,NAME,TEAM,SALARY
101,"JJ Redick, SG",Milwaukee Bucks,"$6,750,000"
102,"Samuel Dalembert, C",Milwaukee Bucks,"$6,698,565"
103,"Drew Gooden, PF",Milwaukee Bucks,"$6,687,400"
104,"Morris Peterson, SG",Oklahoma City Thunder,"$6,665,000"
105,"Andres Nocioni, SF",Madrid Real Madrid,"$6,650,000"
106,"Jerome James, C",Chicago Bulls,"$6,600,000"
107,"Wesley Matthews, SG",Portland Trail Blazers,"$6,505,320"
108,"Spencer Hawes, PF",Philadelphia 76ers,"$6,500,000"
109,"Glen Davis, PF",Orlando Magic,"$6,400,000"
110,"Channing Frye, F",Phoenix Suns,"$6,400,000"
RK,NAME,TEAM,SALARY
111,"Landry Fields, SG",Toronto Raptors,"$6,250,000"
112,"Mike Miller, SG",Miami Heat,"$6,200,000"
113,"Francisco Garcia, SG",Houston Rockets,"$6,100,000"
114,"Luke Walton, SF",Cleveland Cavaliers,"$6,091,363"
115,"Amir Johnson, F",Toronto Raptors,"$6,050,000"
116,"Michael Beasley, F",Phoenix Suns,"$6,000,000"
117,"Brandon Bass, PF",Boston Celtics,"$6,000,000"
118,"Wilson Chandler, F",Denver Nuggets,"$5,930,414"
119,"James Harden, SG",Houston Rockets,"$5,820,417"
120,"Jason Richardson, SG",Philadelphia 76ers,"$5,799,625"
RK,NAME,TEAM,SALARY
121,"Kyle Lowry, PG",Toronto Raptors,"$5,750,000"
122,"Nick Young, G",Philadelphia 76ers,"$5,600,000"
123,"Chuck Hayes, PF",Sacramento Kings,"$5,486,250"
124,"Sasha Vujacic, SG",New York Knicks,"$5,475,113"
125,"Jarrett Jack, G",Golden State Warriors,"$5,400,000"
126,"Kyrie Irving, PG",Cleveland Cavaliers,"$5,375,760"
127,"Evan Turner, G",Philadelphia 76ers,"$5,293,080"
128,"Tyreke Evans, G",Sacramento Kings,"$5,250,825"
129,"Jason Thompson, PF",Sacramento Kings,"$5,250,000"
130,"Zaza Pachulia, C",Atlanta Hawks,"$5,248,750"
RK,NAME,TEAM,SALARY
131,"Jamal Crawford, G",LA Clippers,"$5,225,000"
132,"Antonio McDyess, PF",San Antonio Spurs,"$5,220,000"
133,"Speedy Claxton, PG",Atlanta Hawks,"$5,209,454"
134,"Martell Webster, SF",Washington Wizards,"$5,150,000"
135,"Anthony Davis, PF",New Orleans Hornets,"$5,144,280"
136,"Brad Miller, C",New Orleans Pelicans,"$5,104,000"
137,"Brandon Roy, SG",Minnesota Timberwolves,"$5,100,000"
138,"Jason Maxiell, PF",Detroit Pistons,"$5,000,000"
139,"Ramon Sessions, G",Charlotte Bobcats,"$5,000,000"
140,"Andre Miller, PG",Denver Nuggets,"$5,000,000"
RK,NAME,TEAM,SALARY
141,"Kyle Korver, G",Atlanta Hawks,"$5,000,000"
142,"Jason Terry, G",Boston Celtics,"$5,000,000"
143,"Courtney Lee, G",Boston Celtics,"$5,000,000"
144,"Richard Hamilton, SG",Chicago Bulls,"$5,000,000"
145,"Lou Williams, SG",Atlanta Hawks,"$5,000,000"
146,"Robin Lopez, C",New Orleans Hornets,"$4,899,293"
147,"Marcus Banks, PG",New Orleans Pelicans,"$4,847,586"
148,"Nikola Pekovic, C",Minnesota Timberwolves,"$4,837,200"
149,"Darius Songaila, PF",Philadelphia 76ers,"$4,818,000"
150,"Michael Kidd-Gilchrist, F",Charlotte Bobcats,"$4,809,840"
RK,NAME,TEAM,SALARY
151,"Derrick Williams, PF",Minnesota Timberwolves,"$4,809,840"
152,"Luc Mbah a Moute, F",Milwaukee Bucks,"$4,794,192"
153,"Daniel Gibson, SG",Cleveland Cavaliers,"$4,792,332"
154,"Victor Oladipo, SG",Houston Rockets,"$4,763,760"
155,"Derrick Favors, F",Utah Jazz,"$4,753,320"
156,"Linas Kleiza, SF",Toronto Raptors,"$4,600,000"
157,"Marcus Camby, C",New York Knicks,"$4,590,338"
158,"Luis Scola, F",Phoenix Suns,"$4,508,504"
159,"Boris Diaw, C",San Antonio Spurs,"$4,500,000"
160,"Jonas Jerebko, F",Detroit Pistons,"$4,500,000"
RK,NAME,TEAM,SALARY
161,"J.J. Barea, G",Minnesota Timberwolves,"$4,493,500"
162,"Udonis Haslem, PF",Miami Heat,"$4,340,000"
163,"Bradley Beal, SG",Washington Wizards,"$4,319,280"
164,"Enes Freedom, C",Utah Jazz,"$4,319,280"
165,"Wesley Johnson, F",Phoenix Suns,"$4,285,560"
166,"Otto Porter Jr., SF",Toronto Raptors,"$4,278,000"
167,"Jordan Farmar, PG",Sacramento Kings,"$4,250,000"
168,"Jared Dudley, SF",Phoenix Suns,"$4,250,000"
169,"Marreese Speights, F",Cleveland Cavaliers,"$4,200,000"
170,"Dorell Wright, SF",Philadelphia 76ers,"$4,106,000"
RK,NAME,TEAM,SALARY
171,"Bruce Bowen, SF",San Antonio Spurs,"$4,100,000"
172,"Charlie Bell, SG",Golden State Warriors,"$4,099,920"
173,"Greg Buckner, SG",Memphis Grizzlies,"$4,080,915"
174,"Kirk Hinrich, SG",Chicago Bulls,"$4,059,000"
175,"Steve Novak, SF",New York Knicks,"$4,054,055"
176,"O.J. Mayo, SG",Dallas Mavericks,"$4,020,000"
177,"Luke Ridnour, PG",Minnesota Timberwolves,"$4,000,000"
178,"JJ Hickson, C",Portland Trail Blazers,"$4,000,000"
179,"Ian Mahinmi, C",Indiana Pacers,"$4,000,000"
180,"Anthony Morrow, SG",Dallas Mavericks,"$4,000,000"
RK,NAME,TEAM,SALARY
181,"Carl Landry, PF",Golden State Warriors,"$4,000,000"
182,"Hakim Warrick, PF",Charlotte Bobcats,"$4,000,000"
183,"Mario Chalmers, G",Miami Heat,"$4,000,000"
184,"Steve Blake, PG",Los Angeles Lakers,"$4,000,000"
185,"Ryan Gomes, SF",Boston Celtics,"$4,000,000"
186,"Stephen Curry, PG",Golden State Warriors,"$3,958,742"
187,"Tiago Splitter, C",San Antonio Spurs,"$3,944,000"
188,"Thabo Sefolosha, F",Oklahoma City Thunder,"$3,900,000"
189,"Tristan Thompson, C",Cleveland Cavaliers,"$3,894,240"
190,"DeMarcus Cousins, C",Sacramento Kings,"$3,880,800"
RK,NAME,TEAM,SALARY
191,"Cody Zeller, C",New Orleans Pelicans,"$3,857,040"
192,"Ricky Rubio, PG",Minnesota Timberwolves,"$3,741,120"
193,"Dion Waiters, G",Cleveland Cavaliers,"$3,726,600"
194,"Matt Bonner, C",San Antonio Spurs,"$3,630,000"
195,"Jordan Hill, C",Los Angeles Lakers,"$3,563,600"
196,"Ekpe Udoh, F",Milwaukee Bucks,"$3,524,880"
197,"Danny Green, F",San Antonio Spurs,"$3,500,000"
198,"Shannon Brown, PG",Phoenix Suns,"$3,500,000"
199,"Chris Duhon, PG",Los Angeles Lakers,"$3,500,000"
200,"D.J. Augustin, G",Indiana Pacers,"$3,500,000"
RK,NAME,TEAM,SALARY
201,"Gerald Green, G",Indiana Pacers,"$3,500,000"
202,"Alonzo Gee, SF",Cleveland Cavaliers,"$3,500,000"
203,"Matt Carroll, SG",New Orleans Hornets,"$3,500,000"
204,"Johan Petro, C",Atlanta Hawks,"$3,500,000"
205,"Raymond Felton, G",New York Knicks,"$3,480,453"
206,"Raja Bell, SG",Utah Jazz,"$3,480,000"
207,"Jonas Valanciunas, C",Toronto Raptors,"$3,374,640"
208,"Thomas Robinson, F",Houston Rockets,"$3,374,640"
209,"DeMar DeRozan, SF",Toronto Raptors,"$3,344,250"
210,"Jan Vesely, PF",Washington Wizards,"$3,340,920"
RK,NAME,TEAM,SALARY
211,"Tony Allen, SG",Memphis Grizzlies,"$3,300,000"
212,"Shane Battier, SF",Miami Heat,"$3,270,000"
213,"Matt Barnes, SF",LA Clippers,"$3,250,000"
214,"Will Bynum, PG",Detroit Pistons,"$3,250,000"
215,"Corey Brewer, F",Denver Nuggets,"$3,243,000"
216,"Ray Allen, SG",Miami Heat,"$3,229,050"
217,"Greg Monroe, C",Detroit Pistons,"$3,217,680"
218,"Mike Dunleavy, SG",Milwaukee Bucks,"$3,183,000"
219,"Brandon Jennings, G",Milwaukee Bucks,"$3,179,493"
220,"Timofey Mozgov, C",Denver Nuggets,"$3,140,429"
RK,NAME,TEAM,SALARY
221,"Shawne Williams, SF",Minnesota Timberwolves,"$3,135,000"
222,"Jason Kidd, PG",New York Knicks,"$3,090,000"
223,"Mirza Teletovic, PF",Brooklyn Nets,"$3,090,000"
224,"Vince Carter, G",Dallas Mavericks,"$3,090,000"
225,"Damian Lillard, PG",Portland Trail Blazers,"$3,065,040"
226,"Tyler Hansbrough, PF",Indiana Pacers,"$3,055,259"
227,"Bismack Biyombo, C",Charlotte Bobcats,"$3,049,920"
228,"Joel Freeland, C",Portland Trail Blazers,"$3,013,512"
229,"Darrell Arthur, F",Memphis Grizzlies,"$3,006,217"
230,"Lavoy Allen, F",Philadelphia 76ers,"$3,000,000"
RK,NAME,TEAM,SALARY
231,"Kosta Koufos, C",Denver Nuggets,"$3,000,000"
232,"Travis Outlaw, SF",Sacramento Kings,"$3,000,000"
233,"Jerryd Bayless, G",Memphis Grizzlies,"$3,000,000"
234,"Carlos Delfino, SG",Houston Rockets,"$3,000,000"
235,"Jeff Foster, PF",Indiana Pacers,"$3,000,000"
236,"Austin Daye, SF",Memphis Grizzlies,"$2,958,077"
237,"Al-Farouq Aminu, SF",New Orleans Hornets,"$2,947,800"
238,"Alexey Shved, PG",Minnesota Timberwolves,"$2,934,610"
239,"Dahntay Jones, SG",Atlanta Hawks,"$2,900,000"
240,"Julian Wright, SF",Toronto Raptors,"$2,858,057"
RK,NAME,TEAM,SALARY
241,"Mark Madsen, PF",Minnesota Timberwolves,"$2,840,000"
242,"Kwame Brown, C",Philadelphia 76ers,"$2,819,044"
243,"James Johnson, PF",Sacramento Kings,"$2,812,006"
244,"JR Smith, G",New York Knicks,"$2,806,452"
245,"Harrison Barnes, SF",Golden State Warriors,"$2,798,040"
246,"Kevin Seraphin, C",Washington Wizards,"$2,761,114"
247,"Eduardo Najera, PF",Charlotte Hornets,"$2,750,000"
248,"Gordon Hayward, SF",Utah Jazz,"$2,709,720"
249,"David Andersen, C",Fenerbahce Ulker Fenerbahce Ulker,"$2,685,185"
250,"Brandon Knight, PG",Detroit Pistons,"$2,678,640"
RK,NAME,TEAM,SALARY
251,"Jrue Holiday, PG",Philadelphia 76ers,"$2,674,852"
252,"Josh McRoberts, PF",Charlotte Bobcats,"$2,652,000"
253,"Quentin Richardson, SF",New York Knicks,"$2,627,400"
254,"Eric Bledsoe, SG",LA Clippers,"$2,626,473"
255,"Nick Collison, F",Oklahoma City Thunder,"$2,585,668"
256,"Greg Stiemsma, C",Minnesota Timberwolves,"$2,575,000"
257,"Aaron Gray, C",Toronto Raptors,"$2,575,000"
258,"Paul George, F",Indiana Pacers,"$2,574,120"
259,"Kemba Walker, PG",Charlotte Bobcats,"$2,568,360"
260,"Terrence Ross, G",Toronto Raptors,"$2,563,320"
RK,NAME,TEAM,SALARY
261,"Ty Lawson, G",Denver Nuggets,"$2,544,529"
262,"Randy Foye, SG",Utah Jazz,"$2,500,000"
263,"Jason Smith, F",New Orleans Hornets,"$2,500,000"
264,"Cole Aldrich, C",Sacramento Kings,"$2,445,480"
265,"Jeff Teague, PG",Atlanta Hawks,"$2,433,077"
266,"Aaron Brooks, G",Houston Rockets,"$2,400,000"
267,"Ricky Davis, SG",LA Clippers,"$2,400,000"
268,"Andre Drummond, C",Detroit Pistons,"$2,356,320"
269,"Trevor Booker, F",Washington Wizards,"$2,350,820"
270,"Jimmer Fredette, G",Sacramento Kings,"$2,339,040"
RK,NAME,TEAM,SALARY
271,"Xavier Henry, SG",New Orleans Hornets,"$2,323,200"
272,"Earl Watson, PG",Utah Jazz,"$2,300,000"
273,"Omri Casspi, F",Cleveland Cavaliers,"$2,277,306"
274,"Anthony Parker, SG",Cleveland Cavaliers,"$2,250,000"
275,"Ben Wallace, PF",Detroit Pistons,"$2,246,400"
276,"DeShawn Stevenson, SG",Atlanta Hawks,"$2,240,450"
277,"Austin Rivers, SG",New Orleans Hornets,"$2,238,360"
278,"Rodrigue Beaubois, PG",Dallas Mavericks,"$2,227,333"
279,"CJ Miles, G",Cleveland Cavaliers,"$2,225,000"
280,"Klay Thompson, SG",Golden State Warriors,"$2,222,160"
RK,NAME,TEAM,SALARY
281,"Ed Davis, C",Memphis Grizzlies,"$2,207,040"
282,"Meyers Leonard, C",Portland Trail Blazers,"$2,126,520"
283,"Jeremy Lamb, SG",Oklahoma City Thunder,"$2,111,160"
284,"Alec Burks, SG",Utah Jazz,"$2,111,160"
285,"Elton Brand, PF",Dallas Mavericks,"$2,100,500"
286,"Patrick Patterson, PF",Sacramento Kings,"$2,096,760"
287,"Markieff Morris, PF",Phoenix Suns,"$2,091,840"
288,"Dante Cunningham, F",Minnesota Timberwolves,"$2,090,000"
289,"Wayne Ellington, SG",Cleveland Cavaliers,"$2,083,042"
290,"Toney Douglas, PG",Sacramento Kings,"$2,067,880"
RK,NAME,TEAM,SALARY
291,"Anthony Johnson, PG",Orlando Magic,"$2,062,800"
292,"Brent Barry, SG",Houston Rockets,"$2,062,800"
293,"Brendan Haywood, C",Charlotte Bobcats,"$2,050,000"
294,"Eric Maynor, PG",Portland Trail Blazers,"$2,016,000"
295,"Kendall Marshall, PG",Phoenix Suns,"$2,005,560"
296,"Larry Sanders, PF",Milwaukee Bucks,"$1,991,760"
297,"Rasho Nesterovic, C",Toronto Raptors,"$1,990,000"
298,"Marcus Morris Sr., SF",Phoenix Suns,"$1,987,320"
299,"Grant Hill, SF",LA Clippers,"$1,975,000"
300,"Marco Belinelli, G",Chicago Bulls,"$1,957,000"
RK,NAME,TEAM,SALARY
301,"Darren Collison, PG",Dallas Mavericks,"$1,900,000"
302,"Luke Babbitt, F",Portland Trail Blazers,"$1,892,280"
303,"John Henson, F",Milwaukee Bucks,"$1,823,280"
304,"Dikembe Mutombo, C",Houston Rockets,"$1,823,280"
305,"Kawhi Leonard, SF",San Antonio Spurs,"$1,809,840"
306,"Maurice Harkless, SF",Orlando Magic,"$1,809,840"
307,"Jeremy Evans, F",Utah Jazz,"$1,794,872"
308,"Nikola Vucevic, C",Orlando Magic,"$1,793,520"
309,"Donte Greene, SF",Memphis Grizzlies,"$1,679,914"
310,"Chris Andersen, PF",Miami Heat,"$1,679,408"
RK,NAME,TEAM,SALARY
311,"Renaldo Balkman, SF",Dallas Mavericks,"$1,675,000"
312,"Anthony Randolph, SF",Denver Nuggets,"$1,674,641"
313,"Royce White, PF",Houston Rockets,"$1,645,440"
314,"Iman Shumpert, G",New York Knicks,"$1,633,440"
315,"Avery Bradley, PG",Boston Celtics,"$1,630,800"
316,"Reggie Evans, C",Brooklyn Nets,"$1,622,617"
317,"Chris Singleton, SF",Washington Wizards,"$1,618,680"
318,"Sebastian Telfair, PG",Toronto Raptors,"$1,567,500"
319,"Tyler Zeller, C",Cleveland Cavaliers,"$1,563,120"
320,"Jodie Meeks, G",Los Angeles Lakers,"$1,550,000"
RK,NAME,TEAM,SALARY
321,"Tobias Harris, PF",Orlando Magic,"$1,545,840"
322,"Slava Kravtsov, C",Detroit Pistons,"$1,500,000"
323,"John Lucas III, PG",Toronto Raptors,"$1,500,000"
324,"Greg Oden, C",Miami Heat,"$1,500,000"
325,"Jeff Ayres, F",Indiana Pacers,"$1,500,000"
326,"Gary Forbes, F",Brooklyn Nets,"$1,500,000"
327,"James Jones, SG",Miami Heat,"$1,500,000"
328,"Gustavo Ayon, PF",Milwaukee Bucks,"$1,500,000"
329,"Jared Jeffries, PF",Portland Trail Blazers,"$1,475,106"
330,"Alexis Ajinca, C",LA Clippers,"$1,467,840"
RK,NAME,TEAM,SALARY
331,"Elliot Williams, SG",Portland Trail Blazers,"$1,442,880"
332,"Tony Snell, SF",New Orleans Pelicans,"$1,409,040"
333,"Craig Brackins, PF",Philadelphia 76ers,"$1,404,960"
334,"Nando De Colo, G",San Antonio Spurs,"$1,400,000"
335,"Willie Green, SG",LA Clippers,"$1,399,507"
336,"Zydrunas Ilgauskas, C",Miami Heat,"$1,399,507"
337,"Eddie House, SG",Miami Heat,"$1,399,507"
338,"Rashard Lewis, PF",Miami Heat,"$1,399,507"
339,"Nolan Smith, PG",Portland Trail Blazers,"$1,365,720"
340,"Evan Fournier, SG",Denver Nuggets,"$1,361,400"
RK,NAME,TEAM,SALARY
341,"Jamaal Tinsley, PG",Utah Jazz,"$1,352,181"
342,"Kurt Thomas, PF",New York Knicks,"$1,352,181"
343,"Roko-Leni Ukic, PG",Milwaukee Bucks,"$1,350,000"
344,"Kenneth Faried, F",Denver Nuggets,"$1,311,240"
345,"Jared Sullinger, C",Boston Celtics,"$1,306,920"
346,"Hamed Ehaddadi, C",Phoenix Suns,"$1,300,000"
347,"Victor Claver, PF",Portland Trail Blazers,"$1,300,000"
348,"Dominique Jones, SG",Dallas Mavericks,"$1,276,560"
349,"Reggie Jackson, PG",Oklahoma City Thunder,"$1,260,360"
350,"Fab Melo, C",Boston Celtics,"$1,254,720"
RK,NAME,TEAM,SALARY
351,"Quincy Pondexter, F",Memphis Grizzlies,"$1,234,320"
352,"Sasha Pavlovic, SG",Portland Trail Blazers,"$1,232,713"
353,"John Jenkins, G",Atlanta Hawks,"$1,204,560"
354,"Hasheem Thabeet, C",Oklahoma City Thunder,"$1,200,000"
355,"Jordan Crawford, G",Boston Celtics,"$1,198,680"
356,"Greivis Vasquez, PG",New Orleans Hornets,"$1,191,240"
357,"Christian Eyenga, SF",Orlando Magic,"$1,174,080"
358,"MarShon Brooks, G",Brooklyn Nets,"$1,160,040"
359,"Jared Cunningham, G",Dallas Mavericks,"$1,156,320"
360,"Reggie Bullock Jr., SF",Houston Rockets,"$1,149,000"
RK,NAME,TEAM,SALARY
361,"Ronnie Price, PG",Portland Trail Blazers,"$1,146,337"
362,"Jordan Hamilton, SG",Denver Nuggets,"$1,121,520"
363,"Jimmy Butler, SF",Chicago Bulls,"$1,112,880"
364,"Andre Roberson, F",Brooklyn Nets,"$1,110,840"
365,"Tony Wroten, SG",Memphis Grizzlies,"$1,110,120"
366,"Stephen Graham, SF",Milwaukee Bucks,"$1,106,941"
367,"Joey Graham, SF",Cleveland Cavaliers,"$1,106,941"
368,"JaJuan Johnson, PF",Houston Rockets,"$1,089,240"
369,"Patty Mills, PG",San Antonio Spurs,"$1,085,120"
370,"Perry Jones, SF",Oklahoma City Thunder,"$1,082,520"
RK,NAME,TEAM,SALARY
371,"Marquis Teague, G",Chicago Bulls,"$1,074,720"
372,"Cory Joseph, PG",San Antonio Spurs,"$1,074,720"
373,"Miles Plumlee, C",Indiana Pacers,"$1,073,280"
374,"Alando Tucker, SF",Minnesota Timberwolves,"$1,071,720"
375,"Von Wafer, SG",Orlando Magic,"$1,069,509"
376,"Kelenna Azubuike, SF",Cleveland Cavaliers,"$1,069,509"
377,"Luke Harangody, PF",Cleveland Cavaliers,"$1,054,389"
378,"DeJuan Blair, C",San Antonio Spurs,"$1,054,000"
379,"Arnett Moultrie, PF",Philadelphia 76ers,"$1,042,320"
380,"Quinton Ross, SF",Brooklyn Nets,"$1,033,342"
RK,NAME,TEAM,SALARY
381,"Jawad Williams, SF",Cleveland Cavaliers,"$1,029,389"
382,"Festus Ezeli, C",Golden State Warriors,"$1,020,960"
383,"Kyle Singler, F",Detroit Pistons,"$1,000,000"
384,"Jon Brockman, PF",Houston Rockets,"$1,000,000"
385,"C.J. Watson, PG",Brooklyn Nets,"$992,680"
386,"Brandan Wright, F",Dallas Mavericks,"$992,680"
387,"Ivan Johnson, PF",Atlanta Hawks,"$962,195"
388,"Daniel Orton, C",Oklahoma City Thunder,"$916,099"
389,"Ish Smith, PG",Milwaukee Bucks,"$910,941"
390,"Chandler Parsons, SF",Houston Rockets,"$888,250"
RK,NAME,TEAM,SALARY
391,"Chase Budinger, SF",Minnesota Timberwolves,"$885,120"
392,"Henry Walker, SF",Miami Heat,"$885,120"
393,"DeMarre Carroll, F",Utah Jazz,"$885,120"
394,"Alexander Johnson, SF",Miami Heat,"$885,120"
395,"Pops Mensah-Bonsu, PF",Denver Nuggets,"$885,120"
396,"Salim Stoudamire, SG",Atlanta Hawks,"$884,881"
397,"Ryan Hollins, C",LA Clippers,"$884,293"
398,"Garrett Temple, SF",Washington Wizards,"$884,293"
399,"Nazr Mohammed, C",Chicago Bulls,"$884,293"
400,"Malcolm Thomas, PF",Chicago Bulls,"$884,293"
RK,NAME,TEAM,SALARY
401,"Malcolm Lee, SG",Minnesota Timberwolves,"$884,293"
402,"E'Twaun Moore, G",Orlando Magic,"$884,293"
403,"DeAndre Liggins, G",Oklahoma City Thunder,"$884,293"
404,"P.J. Tucker, PF",Phoenix Suns,"$884,293"
405,"Patrick Ewing Jr., SF",New Orleans Pelicans,"$884,293"
406,"Lance Stephenson, G",Indiana Pacers,"$870,000"
407,"Quincy Douby, SG",Sacramento Kings,"$855,189"
408,"Marcus Haislip, F",San Antonio Spurs,"$855,189"
