Unnamed: 0,Player,2022/23,2022/23(*)
1.0,Stephen Curry,"$48,070,014","$49,497,298"
2.0,John Wall,"$47,345,760","$48,751,539"
3.0,Russell Westbrook,"$47,080,179","$48,478,072"
4.0,LeBron James,"$44,474,988","$45,795,529"
5.0,Kevin Durant,"$44,119,845","$45,429,841"
6.0,Bradley Beal,"$43,279,250","$44,564,287"
7.0,Kawhi Leonard,"$42,492,492","$43,754,169"
7.0,Paul George,"$42,492,492","$43,754,169"
7.0,Giannis Antetokounmpo,"$42,492,492","$43,754,169"
7.0,Damian Lillard,"$42,492,492","$43,754,169"
11.0,Klay Thompson,"$40,600,080","$41,805,568"
12.0,Kyrie Irving,"$38,917,057","$40,072,573"
13.0,Rudy Gobert,"$38,172,414","$39,305,820"
14.0,Khris Middleton,"$37,984,276","$39,112,096"
15.0,Anthony Davis,"$37,980,720","$39,108,435"
16.0,Jimmy Butler,"$37,653,300","$38,771,293"
17.0,Tobias Harris,"$37,633,050","$38,750,442"
18.0,Kemba Walker,"$37,281,261","$38,388,207"
19.0,Trae Young,"$37,096,500","$38,197,960"
19.0,Zach LaVine,"$37,096,500","$38,197,960"
19.0,Luka Doncic,"$37,096,500","$38,197,960"
22.0,Ben Simmons,"$35,448,672","$36,501,206"
22.0,Pascal Siakam,"$35,448,672","$36,501,206"
24.0,Myles Turner,"$35,096,500","$36,138,577"
25.0,Jrue Holiday,"$34,319,520","$35,338,527"
26.0,Karl-Anthony Towns,"$33,833,400","$34,837,973"
26.0,Devin Booker,"$33,833,400","$34,837,973"
26.0,Kristaps Porzingis,"$33,833,400","$34,837,973"
29.0,Andrew Wiggins,"$33,616,770","$34,614,911"
29.0,Joel Embiid,"$33,616,770","$34,614,911"
31.0,CJ McCollum,"$33,333,333","$34,323,058"
32.0,Nikola Jokic,"$33,047,803","$34,029,050"
33.0,James Harden,"$33,000,000","$33,979,828"
34.0,Jamal Murray,"$31,650,600","$32,590,362"
34.0,Brandon Ingram,"$31,650,600","$32,590,362"
36.0,D'Angelo Russell,"$31,377,750","$32,309,411"
37.0,Donovan Mitchell,"$30,913,750","$31,831,634"
37.0,Michael Porter,"$30,913,750","$31,831,634"
37.0,Shai Gilgeous-Alexander,"$30,913,750","$31,831,634"
37.0,Deandre Ayton,"$30,913,750","$31,831,634"
41.0,Kevin Love,"$30,556,968","$31,464,258"
42.0,Jayson Tatum,"$30,351,780","$31,252,978"
42.0,Bam Adebayo,"$30,351,780","$31,252,978"
42.0,De'Aaron Fox,"$30,351,780","$31,252,978"
45.0,Gordon Hayward,"$30,075,000","$30,967,980"
46.0,Jaylen Brown,"$29,776,785","$30,660,910"
47.0,Jaren Jackson Jr,"$28,946,605","$29,806,081"
48.0,Chris Paul,"$28,400,000","$29,243,246"
49.0,Kyle Lowry,"$28,333,334","$29,174,601"
50.0,Jalen Brunson,"$27,733,332","$28,556,783"
51.0,DeMar DeRozan,"$27,300,000","$28,110,585"
52.0,Al Horford,"$26,500,000","$27,286,832"
53.0,Draymond Green,"$25,806,468","$26,572,707"
54.0,Julius Randle,"$23,760,000","$24,465,476"
55.0,John Collins,"$23,500,000","$24,197,756"
56.0,Mike Conley,"$22,680,000","$23,353,409"
57.0,Malcolm Brogdon,"$22,600,000","$23,271,034"
58.0,Anfernee Simons,"$22,321,429","$22,984,191"
59.0,Nikola Vucevic,"$22,000,000","$22,653,219"
60.0,Terry Rozier,"$21,486,316","$22,124,282"
61.0,Fred VanVleet,"$21,250,000","$21,880,950"
62.0,Buddy Hield,"$21,177,750","$21,806,555"
63.0,Domantas Sabonis,"$21,100,000","$21,726,496"
64.0,Jerami Grant,"$20,955,000","$21,577,191"
65.0,Aaron Gordon,"$20,690,909","$21,305,258"
66.0,Mikal Bridges,"$20,100,000","$20,696,804"
67.0,Jarrett Allen,"$20,000,000","$20,593,835"
68.0,Nicolas Batum,"$19,700,319","$20,285,256"
69.0,Tim Hardaway Jr,"$19,602,273","$20,184,299"
70.0,Eric Gordon,"$19,568,360","$20,149,379"
71.0,Bojan Bogdanovic,"$19,550,000","$20,130,474"
72.0,Lonzo Ball,"$19,534,884","$20,114,909"
73.0,Spencer Dinwiddie,"$19,500,000","$20,078,989"
74.0,Danilo Gallinari,"$19,479,000","$20,057,366"
75.0,Caris LeVert,"$18,796,296","$19,354,391"
76.0,Joe Harris,"$18,642,857","$19,196,396"
77.0,Harrison Barnes,"$18,352,273","$18,897,184"
78.0,Clint Capela,"$18,206,896","$18,747,491"
79.0,Bogdan Bogdanovic,"$18,000,000","$18,534,451"
79.0,Evan Fournier,"$18,000,000","$18,534,451"
81.0,Steven Adams,"$17,926,829","$18,459,108"
82.0,Jonathan Isaac,"$17,400,000","$17,916,636"
83.0,OG Anunoby,"$17,357,143","$17,872,507"
84.0,Gary Trent Jr,"$17,280,000","$17,793,073"
85.0,Marcus Smart,"$17,207,142","$17,718,052"
86.0,Derrick White,"$17,142,857","$17,651,858"
87.0,Dejounte Murray,"$17,071,120","$17,577,991"
88.0,Mitchell Robinson,"$17,045,454","$17,551,563"
89.0,Duncan Robinson,"$16,902,000","$17,403,850"
90.0,Norman Powell,"$16,758,621","$17,256,214"
91.0,Collin Sexton,"$16,700,000","$17,195,852"
92.0,Markelle Fultz,"$16,500,000","$16,989,914"
93.0,Lauri Markkanen,"$16,475,454","$16,964,639"
94.0,Marcus Morris,"$16,372,093","$16,858,209"
95.0,Davis Bertans,"$16,000,000","$16,475,068"
96.0,Jusuf Nurkic,"$15,625,000","$16,088,934"
97.0,Malik Beasley,"$15,558,035","$16,019,980"
98.0,Luguentz Dort,"$15,277,778","$15,731,402"
99.0,Will Barton,"$15,059,712","$15,506,861"
100.0,Tyus Jones,"$15,000,000","$15,445,376"
101.0,Jonas Valanciunas,"$14,700,000","$15,136,469"
102.0,Derrick Rose,"$14,520,730","$14,951,876"
103.0,Kevin Huerter,"$14,508,929","$14,939,724"
104.0,Christian Wood,"$14,317,459","$14,742,569"
105.0,Wendell Carter,"$14,150,000","$14,570,138"
106.0,Kentavious Caldwell-Pope,"$14,004,703","$14,420,527"
107.0,Brook Lopez,"$13,906,976","$14,319,898"
108.0,Patrick Beverley,"$13,801,614","$14,211,408"
109.0,Doug McDermott,"$13,750,000","$14,158,261"
110.0,Luke Kennard,"$13,745,455","$14,153,581"
111.0,Zion Williamson,"$13,534,817","$13,936,689"
112.0,Jordan Clarkson,"$13,340,000","$13,736,088"
113.0,Gary Harris,"$13,000,000","$13,385,993"
113.0,Kyle Kuzma,"$13,000,000","$13,385,993"
115.0,Josh Hart,"$12,960,000","$13,344,805"
116.0,Dorian Finney-Smith,"$12,939,848","$13,324,055"
117.0,Kelly Olynyk,"$12,804,878","$13,185,077"
118.0,Chris Boucher,"$12,690,000","$13,066,788"
119.0,Kelly Oubre,"$12,600,000","$12,974,116"
120.0,Marvin Bagley,"$12,500,000","$12,871,147"
121.0,Robert Covington,"$12,307,692","$12,673,129"
122.0,Josh Richardson,"$12,196,094","$12,558,217"
123.0,Ja Morant,"$12,119,440","$12,479,287"
124.0,Danny Green,"$11,710,528","$12,058,233"
125.0,Devonte Graham,"$11,550,000","$11,892,940"
126.0,Terrence Ross,"$11,500,000","$11,841,455"
127.0,Reggie Jackson,"$11,457,217","$11,797,401"
128.0,Dillon Brooks,"$11,400,000","$11,738,486"
129.0,Richaun Holmes,"$11,215,260","$11,548,260"
130.0,Dwight Powell,"$11,080,125","$11,409,113"
131.0,Paolo Banchero,"$11,055,120","$11,383,366"
132.0,RJ Barrett,"$10,900,634","$11,224,293"
133.0,Bobby Portis,"$10,843,350","$11,165,308"
134.0,DeAndre Jordan,"$10,733,758","$11,052,461"
135.0,Anthony Edwards,"$10,733,400","$11,052,093"
136.0,Robert Williams,"$10,714,287","$11,032,413"
137.0,Cade Cunningham,"$10,552,800","$10,866,131"
138.0,PJ Tucker,"$10,490,000","$10,801,466"
139.0,Derrick Favors,"$10,350,803","$10,658,136"
140.0,Mo Bamba,"$10,300,000","$10,605,825"
141.0,Talen Horton-Tucker,"$10,260,000","$10,564,637"
142.0,Jae Crowder,"$10,183,800","$10,486,175"
143.0,Ivica Zubac,"$10,123,457","$10,424,040"
144.0,Reggie Bullock,"$10,012,800","$10,310,097"
144.0,Alec Burks,"$10,012,800","$10,310,097"
146.0,Chet Holmgren,"$9,891,240","$10,184,928"
147.0,De'Andre Hunter,"$9,835,881","$10,127,925"
148.0,Larry Nance Jr,"$9,672,727","$9,959,927"
149.0,James Wiseman,"$9,603,360","$9,888,500"
150.0,Landry Shamet,"$9,500,000","$9,782,071"
151.0,Malik Monk,"$9,472,219","$9,753,466"
152.0,Jalen Green,"$9,441,840","$9,722,185"
153.0,Jakob Poeltl,"$9,398,148","$9,677,195"
154.0,Nerlens Noel,"$9,391,069","$9,669,906"
155.0,Nicolas Claxton,"$9,350,000","$9,627,618"
