Unnamed: 0,Player,2000/01,2000/01(*)
1.0,Kevin Garnett,"$19,610,000","$34,705,263"
2.0,Shaquille O'Neal,"$19,285,715","$34,131,352"
3.0,Alonzo Mourning,"$16,880,000","$29,873,781"
4.0,Juwan Howard,"$16,875,000","$29,864,932"
5.0,Hakeem Olajuwon,"$16,700,000","$29,555,222"
6.0,Karl Malone,"$15,750,000","$27,873,937"
7.0,David Robinson,"$14,700,000","$26,015,674"
8.0,Dikembe Mutombo,"$14,400,000","$25,484,742"
9.0,Patrick Ewing,"$14,000,000","$24,776,832"
10.0,Jayson Williams,"$13,800,000","$24,422,878"
11.0,Scottie Pippen,"$13,750,000","$24,334,389"
12.0,Rasheed Wallace,"$12,600,000","$22,299,149"
13.0,Gary Payton,"$12,200,000","$21,591,240"
14.0,Tim Hardaway,"$12,000,000","$21,237,285"
14.0,Chris Webber,"$12,000,000","$21,237,285"
16.0,Shawn Kemp,"$11,720,000","$20,741,748"
17.0,Damon Stoudamire,"$11,250,000","$19,909,955"
17.0,Arvydas Sabonis,"$11,250,000","$19,909,955"
19.0,Larry Johnson,"$11,000,000","$19,467,511"
19.0,John Stockton,"$11,000,000","$19,467,511"
21.0,Antonio McDyess,"$10,800,000","$19,113,556"
22.0,Reggie Miller,"$10,670,000","$18,883,486"
23.0,Antoine Walker,"$10,130,000","$17,927,808"
23.0,Stephon Marbury,"$10,130,000","$17,927,808"
23.0,Zydrunas Ilgauskas,"$10,130,000","$17,927,808"
23.0,Kobe Bryant,"$10,130,000","$17,927,808"
23.0,Shareef Abdur-Rahim,"$10,130,000","$17,927,808"
23.0,Ray Allen,"$10,130,000","$17,927,808"
23.0,Vin Baker,"$10,130,000","$17,927,808"
23.0,Allen Iverson,"$10,130,000","$17,927,808"
23.0,Anfernee Hardaway,"$10,130,000","$17,927,808"
32.0,Latrell Sprewell,"$10,125,000","$17,918,959"
33.0,Bryant Reeves,"$10,110,000","$17,892,412"
34.0,Mitch Richmond,"$10,000,000","$17,697,737"
34.0,Rod Strickland,"$10,000,000","$17,697,737"
36.0,Jalen Rose,"$9,660,000","$17,096,014"
36.0,Grant Hill,"$9,660,000","$17,096,014"
36.0,Tracy McGrady,"$9,660,000","$17,096,014"
