Unnamed: 0,Player,2003/04,2003/04(*)
1.0,Kevin Garnett,"$28,000,000","$46,505,454"
2.0,Shaquille O'Neal,"$24,749,999","$41,107,498"
3.0,Dikembe Mutombo,"$17,714,291","$29,421,826"
4.0,Rasheed Wallace,"$17,000,000","$28,235,454"
5.0,Allan Houston,"$15,937,500","$26,470,738"
5.0,Chris Webber,"$15,937,500","$26,470,738"
7.0,Shawn Kemp,"$14,941,935","$24,817,195"
8.0,Shareef Abdur-Rahim,"$13,500,000","$22,422,272"
8.0,Vin Baker,"$13,500,000","$22,422,272"
8.0,Zydrunas Ilgauskas,"$13,500,000","$22,422,272"
8.0,Antoine Walker,"$13,500,000","$22,422,272"
8.0,Kobe Bryant,"$13,500,000","$22,422,272"
8.0,Latrell Sprewell,"$13,500,000","$22,422,272"
8.0,Antonio McDyess,"$13,500,000","$22,422,272"
8.0,Ray Allen,"$13,500,000","$22,422,272"
8.0,Allen Iverson,"$13,500,000","$22,422,272"
8.0,Anfernee Hardaway,"$13,500,000","$22,422,272"
8.0,Stephon Marbury,"$13,500,000","$22,422,272"
19.0,Michael Finley,"$13,281,250","$22,058,948"
20.0,Keith Van Horn,"$13,279,750","$22,056,457"
20.0,Grant Hill,"$13,279,750","$22,056,457"
20.0,Tracy McGrady,"$13,279,750","$22,056,457"
20.0,Jalen Rose,"$13,279,750","$22,056,457"
24.0,Jason Kidd,"$13,152,000","$21,844,276"
24.0,Jermaine O'Neal,"$13,152,000","$21,844,276"
26.0,Antonio Davis,"$12,925,000","$21,467,250"
27.0,Tim Duncan,"$12,676,125","$21,053,891"
28.0,Damon Stoudamire,"$12,375,000","$20,553,750"
29.0,Eddie Jones,"$12,333,750","$20,485,237"
30.0,Brian Grant,"$12,130,648","$20,147,903"
31.0,Vlade Divac,"$12,051,510","$20,016,462"
32.0,Nick Van Exel,"$11,956,625","$19,858,867"
33.0,Tim Thomas,"$11,825,000","$19,640,250"
34.0,Tom Gugliotta,"$11,670,000","$19,382,809"
35.0,Paul Pierce,"$11,326,219","$18,811,820"
35.0,Antawn Jamison,"$11,326,219","$18,811,820"
35.0,Dirk Nowitzki,"$11,326,219","$18,811,820"
35.0,Vince Carter,"$11,326,219","$18,811,820"
39.0,Terrell Brandon,"$11,100,000","$18,436,090"
40.0,Steve Francis,"$10,960,000","$18,203,563"
40.0,Elton Brand,"$10,960,000","$18,203,563"
40.0,Baron Davis,"$10,960,000","$18,203,563"
40.0,Shawn Marion,"$10,960,000","$18,203,563"
44.0,Glenn Robinson,"$10,730,000","$17,821,554"
45.0,Theo Ratliff,"$10,156,250","$16,868,607"
46.0,Lamar Odom,"$9,963,596","$16,548,627"
47.0,Mike Bibby,"$9,500,000","$15,778,636"
48.0,Kerry Kittles,"$9,266,666","$15,391,089"
49.0,Dale Davis,"$9,061,875","$15,050,950"
50.0,Toni Kukoc,"$9,056,250","$15,041,607"
51.0,Greg Ostertag,"$8,666,666","$14,394,544"
52.0,Gilbert Arenas,"$8,536,000","$14,177,520"
53.0,Jamal Mashburn,"$8,525,000","$14,159,250"
54.0,Jason Terry,"$8,333,333","$13,840,908"
55.0,Raef LaFrentz,"$8,178,750","$13,584,160"
56.0,Andre Miller,"$8,000,000","$13,287,272"
56.0,Wally Szczerbiak,"$8,000,000","$13,287,272"
56.0,PJ Brown,"$8,000,000","$13,287,272"
59.0,Glen Rice,"$7,885,000","$13,096,267"
60.0,Erick Dampier,"$7,842,000","$13,024,849"
61.0,Maurice Taylor,"$7,800,000","$12,955,090"
62.0,Derek Anderson,"$7,794,000","$12,945,125"
63.0,Wesley Person,"$7,700,000","$12,789,000"
64.0,Alan Henderson,"$7,682,188","$12,759,415"
65.0,Austin Croshere,"$7,610,000","$12,639,518"
66.0,Kelvin Cato,"$7,344,000","$12,197,716"
67.0,Marcus Camby,"$7,250,000","$12,041,590"
68.0,Rashard Lewis,"$7,012,987","$11,647,933"
69.0,Corey Maggette,"$7,000,000","$11,626,363"
69.0,Bonzi Wells,"$7,000,000","$11,626,363"
69.0,Brad Miller,"$7,000,000","$11,626,363"
72.0,Jerry Stackhouse,"$6,906,250","$11,470,653"
73.0,Doug Christie,"$6,900,000","$11,460,272"
74.0,Ron Mercer,"$6,750,000","$11,211,136"
75.0,Shandon Anderson,"$6,700,000","$11,128,090"
76.0,Chris Mills,"$6,600,000","$10,962,000"
76.0,Lorenzen Wright,"$6,600,000","$10,962,000"
78.0,Bo Outlaw,"$6,585,000","$10,937,086"
79.0,Richard Hamilton,"$6,500,000","$10,795,909"
80.0,Hakeem Olajuwon,"$6,326,923","$10,508,443"
81.0,Bob Sura,"$6,266,666","$10,408,362"
82.0,Predrag Stojakovic,"$6,250,000","$10,380,681"
83.0,Eddie Robinson,"$6,204,000","$10,304,280"
84.0,Tariq Abdul-Wahad,"$6,187,500","$10,276,875"
84.0,Jason Williams,"$6,187,500","$10,276,875"
84.0,Michael Dickerson,"$6,187,500","$10,276,875"
87.0,Charlie Ward,"$6,030,000","$10,015,281"
88.0,Jerome Williams,"$5,987,500","$9,944,693"
89.0,Howard Eisley,"$5,843,750","$9,705,937"
90.0,Jonathan Bender,"$5,800,000","$9,633,272"
91.0,Steve Nash,"$5,750,000","$9,550,227"
92.0,Vitaly Potapenko,"$5,715,000","$9,492,095"
93.0,Al Harrington,"$5,692,500","$9,454,725"
94.0,Jason Caffey,"$5,687,500","$9,446,420"
95.0,Jahidi White,"$5,676,091","$9,427,471"
96.0,Christian Laettner,"$5,625,000","$9,342,613"
97.0,Radoslav Nesterovic,"$5,600,000","$9,301,090"
98.0,Eric Williams,"$5,540,000","$9,201,436"
99.0,Ben Wallace,"$5,500,000","$9,135,000"
99.0,Kenny Thomas,"$5,500,000","$9,135,000"
99.0,Alvin Williams,"$5,500,000","$9,135,000"
102.0,Metta World Peace,"$5,473,684","$9,091,291"
103.0,Calvin Booth,"$5,446,800","$9,046,639"
104.0,Avery Johnson,"$5,445,600","$9,044,646"
104.0,Clarence Weatherspoon,"$5,445,600","$9,044,646"
104.0,Joe Smith,"$5,445,600","$9,044,646"
104.0,Todd MacCulloch,"$5,445,600","$9,044,646"
104.0,Ruben Patterson,"$5,445,600","$9,044,646"
109.0,Danny Fortson,"$5,428,602","$9,016,414"
110.0,Brent Barry,"$5,400,000","$8,968,909"
111.0,Cuttino Mobley,"$5,394,125","$8,959,151"
111.0,Kurt Thomas,"$5,394,125","$8,959,151"
113.0,Scot Pollard,"$5,309,563","$8,818,701"
114.0,Kenyon Martin,"$5,128,689","$8,518,286"
115.0,Sam Cassell,"$5,062,500","$8,408,352"
116.0,Ricky Davis,"$5,000,600","$8,305,542"
116.0,Chauncey Billups,"$5,000,600","$8,305,542"
116.0,Jerome James,"$5,000,600","$8,305,542"
116.0,Keon Clark,"$5,000,600","$8,305,542"
116.0,Larry Hughes,"$5,000,600","$8,305,542"
121.0,Nazr Mohammed,"$5,000,000","$8,304,545"
121.0,Corliss Williamson,"$5,000,000","$8,304,545"
121.0,Reggie Miller,"$5,000,000","$8,304,545"
121.0,Aaron McKie,"$5,000,000","$8,304,545"
121.0,Brevin Knight,"$5,000,000","$8,304,545"
126.0,Alonzo Mourning,"$4,917,000","$8,166,690"
