0,1,2,3
47,"Joakim Noah, C",New York Knicks,"$18,530,000"
48,"Allen Crabbe, G",Brooklyn Nets,"$18,500,000"
49,"Goran Dragic, PG",Miami Heat,"$18,109,175"
50,"Kent Bazemore, SF",Atlanta Hawks,"$18,089,887"
RK,NAME,TEAM,SALARY
51,"DeMarcus Cousins, C",New Orleans Pelicans,"$18,063,850"
52,"Wesley Matthews, SG",Dallas Mavericks,"$17,884,176"
53,"Klay Thompson, SG",Golden State Warriors,"$17,826,150"
54,"Kentavious Caldwell-Pope, SG",Los Angeles Lakers,"$17,745,894"
55,"Draymond Green, PF",Golden State Warriors,"$17,469,565"
56,"Tristan Thompson, C",Cleveland Cavaliers,"$17,469,565"
57,"Tim Hardaway Jr., SF",New York Knicks,"$17,325,000"
58,"Luol Deng, F",Los Angeles Lakers,"$17,190,000"
59,"Evan Turner, G",Portland Trail Blazers,"$17,131,148"
60,"Reggie Jackson, PG",Detroit Pistons,"$17,043,478"
RK,NAME,TEAM,SALARY
61,"Bismack Biyombo, C",Orlando Magic,"$17,000,000"
62,"Evan Fournier, SG",Orlando Magic,"$17,000,000"
63,"Jonas Valanciunas, C",Toronto Raptors,"$16,539,326"
64,"Pau Gasol, PF",San Antonio Spurs,"$16,000,000"
65,"Tobias Harris, PF",LA Clippers,"$16,000,000"
66,"Timofey Mozgov, C",Brooklyn Nets,"$16,000,000"
67,"Ian Mahinmi, C",Washington Wizards,"$15,944,154"
68,"Dennis Schroder, PG",Atlanta Hawks,"$15,500,000"
69,"Tony Parker, G",San Antonio Spurs,"$15,453,126"
70,"DeMarre Carroll, F",Brooklyn Nets,"$15,400,000"
RK,NAME,TEAM,SALARY
71,"Eric Bledsoe, SG",Milwaukee Bucks,"$15,000,000"
72,"Andre Iguodala, F",Golden State Warriors,"$14,814,815"
73,"JR Smith, G",Cleveland Cavaliers,"$14,720,000"
74,"James Johnson, PF",Miami Heat,"$14,651,700"
75,"Robin Lopez, C",Chicago Bulls,"$14,357,750"
76,"Ricky Rubio, PG",Utah Jazz,"$14,275,000"
77,"Joe Ingles, SG",Utah Jazz,"$14,136,364"
78,"Gorgui Dieng, C",Minnesota Timberwolves,"$14,112,360"
79,"Marvin Williams, F",Charlotte Hornets,"$14,087,500"
80,"Mason Plumlee, C",Denver Nuggets,"$14,041,096"
RK,NAME,TEAM,SALARY
81,"Taj Gibson, F",Minnesota Timberwolves,"$14,000,000"
82,"Thaddeus Young, PF",Indiana Pacers,"$13,964,045"
83,"Brandon Knight, PG",Dallas Mavericks,"$13,618,750"
84,"Cody Zeller, C",Charlotte Hornets,"$13,528,090"
85,"Michael Kidd-Gilchrist, F",Charlotte Hornets,"$13,000,000"
86,"Tyson Chandler, C",Phoenix Suns,"$13,000,000"
87,"Eric Gordon, SG",Houston Rockets,"$12,943,020"
88,"Kenneth Faried, F",Denver Nuggets,"$12,921,348"
89,"Marcin Gortat, C",Washington Wizards,"$12,782,609"
90,"Nikola Vucevic, C",Orlando Magic,"$12,750,000"
RK,NAME,TEAM,SALARY
91,"Austin Rivers, SG",LA Clippers,"$12,650,000"
92,"Kelly Olynyk, PF",Miami Heat,"$12,537,527"
93,"Jeremy Lin, G",Brooklyn Nets,"$12,516,746"
94,"Miles Plumlee, C",Atlanta Hawks,"$12,500,000"
95,"Jordan Clarkson, PG",Cleveland Cavaliers,"$12,500,000"
96,"Nikola Mirotic, F",New Orleans Pelicans,"$12,500,000"
97,"Zach Randolph, F",Sacramento Kings,"$12,307,692"
98,"Courtney Lee, G",New York Knicks,"$12,253,780"
99,"Solomon Hill, SF",New Orleans Pelicans,"$12,236,535"
100,"Nikola Pekovic, C",Minnesota Timberwolves,"$12,100,000"
RK,NAME,TEAM,SALARY
101,"Wilson Chandler, F",Denver Nuggets,"$12,016,854"
102,"Kemba Walker, PG",Charlotte Hornets,"$12,000,000"
103,"Derrick Favors, F",Utah Jazz,"$12,000,000"
104,"Dion Waiters, G",Miami Heat,"$11,550,000"
105,"John Henson, F",Milwaukee Bucks,"$11,327,466"
106,"Omer Asik, C",Chicago Bulls,"$11,286,516"
107,"Monta Ellis, SG",Indiana Pacers,"$11,227,000"
108,"Alec Burks, SG",Utah Jazz,"$10,845,506"
109,"Patty Mills, PG",San Antonio Spurs,"$10,714,286"
110,"Tony Snell, SF",Milwaukee Bucks,"$10,607,143"
RK,NAME,TEAM,SALARY
111,"Terrence Ross, G",Orlando Magic,"$10,500,000"
112,"Mirza Teletovic, PF",Milwaukee Bucks,"$10,500,000"
113,"Bojan Bogdanovic, SF",Indiana Pacers,"$10,500,000"
114,"Robert Covington, PF",Philadelphia 76ers,"$10,464,092"
115,"Iman Shumpert, G",Cleveland Cavaliers,"$10,337,079"
116,"Maurice Harkless, SF",Portland Trail Blazers,"$10,162,922"
117,"Jon Leuer, F",Detroit Pistons,"$10,002,681"
118,"Danny Green, F",San Antonio Spurs,"$10,000,000"
119,"Darren Collison, PG",Indiana Pacers,"$10,000,000"
120,"Jared Dudley, SF",Phoenix Suns,"$10,000,000"
RK,NAME,TEAM,SALARY
121,"Al Jefferson, C",Indiana Pacers,"$10,000,000"
122,"Meyers Leonard, C",Portland Trail Blazers,"$9,904,495"
123,"Matthew Dellavedova, PG",Milwaukee Bucks,"$9,607,500"
124,"Bogdan Bogdanovic, SG",Sacramento Kings,"$9,412,280"
125,"Josh Richardson, SG",Miami Heat,"$9,367,200"
126,"Norman Powell, G",Toronto Raptors,"$9,367,200"
127,"Andre Roberson, F",Oklahoma City Thunder,"$9,259,260"
128,"Dwight Powell, C",Dallas Mavericks,"$9,003,125"
129,"Gerald Henderson, SG",Philadelphia 76ers,"$9,000,000"
130,"Avery Bradley, PG",LA Clippers,"$8,808,989"
RK,NAME,TEAM,SALARY
131,"Markieff Morris, PF",Washington Wizards,"$8,600,000"
132,"Jerryd Bayless, G",Philadelphia 76ers,"$8,575,916"
133,"JaMychal Green, F",Memphis Grizzlies,"$8,533,333"
134,"Cristiano Felicio, PF",Chicago Bulls,"$8,470,980"
135,"E'Twaun Moore, G",New Orleans Pelicans,"$8,445,024"
136,"Rudy Gay, SF",San Antonio Spurs,"$8,406,000"
137,"Kosta Koufos, C",Sacramento Kings,"$8,393,000"
138,"Markelle Fultz, PG",Philadelphia 76ers,"$8,339,880"
139,"Garrett Temple, SF",Sacramento Kings,"$8,000,000"
140,"Kevin Garnett, PF",Minnesota Timberwolves,"$8,000,000"
RK,NAME,TEAM,SALARY
141,"Yi Jianlian, SF",Los Angeles Lakers,"$8,000,000"
142,"Vince Carter, G",Sacramento Kings,"$8,000,000"
143,"Cory Joseph, PG",Indiana Pacers,"$7,945,000"
144,"CJ Miles, G",Toronto Raptors,"$7,936,509"
145,"Shaun Livingston, G",Golden State Warriors,"$7,692,308"
146,"P.J. Tucker, PF",Houston Rockets,"$7,590,035"
147,"Corey Brewer, F",Oklahoma City Thunder,"$7,579,366"
148,"Andrew Wiggins, SF",Minnesota Timberwolves,"$7,574,323"
149,"Kyle Korver, G",Cleveland Cavaliers,"$7,560,000"
150,"Boris Diaw, C",Utah Jazz,"$7,500,000"
RK,NAME,TEAM,SALARY
151,"Jeremy Lamb, SG",Charlotte Hornets,"$7,488,372"
152,"Darrell Arthur, F",Denver Nuggets,"$7,464,912"
153,"Trevor Ariza, SF",Houston Rockets,"$7,420,912"
154,"Channing Frye, F",Los Angeles Lakers,"$7,420,912"
155,"Festus Ezeli, C",Portland Trail Blazers,"$7,400,000"
156,"Al-Farouq Aminu, SF",Portland Trail Blazers,"$7,319,035"
157,"Cole Aldrich, C",Minnesota Timberwolves,"$7,300,000"
158,"D.J. Augustin, G",Orlando Magic,"$7,250,000"
159,"Dewayne Dedmon, C",Atlanta Hawks,"$7,200,000"
160,"Lance Thomas, F",New York Knicks,"$7,119,650"
RK,NAME,TEAM,SALARY
161,"D'Angelo Russell, PG",Brooklyn Nets,"$7,019,698"
162,"Langston Galloway, SG",Detroit Pistons,"$7,000,000"
163,"Rodney Stuckey, PG",Indiana Pacers,"$7,000,000"
164,"Boban Marjanovic, C",LA Clippers,"$7,000,000"
165,"Lou Williams, SG",LA Clippers,"$7,000,000"
166,"Jae Crowder, PF",Utah Jazz,"$6,796,117"
167,"Carl Landry, PF",Philadelphia 76ers,"$6,500,000"
168,"Ben Simmons, PG",Philadelphia 76ers,"$6,434,520"
169,"Tim Duncan, C",San Antonio Spurs,"$6,393,750"
170,"Ed Davis, C",Portland Trail Blazers,"$6,352,531"
RK,NAME,TEAM,SALARY
171,"Lonzo Ball, PG",Los Angeles Lakers,"$6,286,560"
172,"Isaiah Thomas, G",Los Angeles Lakers,"$6,261,395"
173,"Karl-Anthony Towns, C",Minnesota Timberwolves,"$6,216,840"
174,"Spencer Hawes, PF",Milwaukee Bucks,"$6,061,175"
175,"Josh McRoberts, PF",Dallas Mavericks,"$6,021,175"
176,"Shelvin Mack, G",Orlando Magic,"$6,000,000"
177,"Ish Smith, PG",Detroit Pistons,"$6,000,000"
178,"Jonathon Simmons, G",Orlando Magic,"$6,000,000"
179,"Alan Williams, C",Phoenix Suns,"$6,000,000"
180,"Milos Teodosic, G",LA Clippers,"$6,000,000"
RK,NAME,TEAM,SALARY
181,"Wesley Johnson, F",LA Clippers,"$5,882,260"
182,"Alex Abrines, G",Oklahoma City Thunder,"$5,725,000"
183,"Kristaps Porzingis, C",New York Knicks,"$5,697,054"
184,"Jayson Tatum, SF",Boston Celtics,"$5,645,400"
185,"Jared Sullinger, C",Phoenix Suns,"$5,628,000"
186,"Brandon Ingram, SF",Los Angeles Lakers,"$5,519,400"
187,"Patrick Beverley, PG",LA Clippers,"$5,513,514"
188,"Luis Scola, F",Shanghai Sharks,"$5,500,000"
189,"Thabo Sefolosha, F",Utah Jazz,"$5,500,000"
190,"Jason Smith, F",Washington Wizards,"$5,450,000"
RK,NAME,TEAM,SALARY
191,"Ben McLemore, SG",Memphis Grizzlies,"$5,200,000"
192,"Patrick Patterson, PF",Oklahoma City Thunder,"$5,192,000"
193,"Nick Young, G",Golden State Warriors,"$5,192,000"
194,"Josh Jackson, SG",Phoenix Suns,"$5,090,040"
195,"Mike Muscala, C",Atlanta Hawks,"$5,000,000"
196,"Marcus Morris Sr., SF",Boston Celtics,"$5,000,000"
197,"C.J. Watson, PG",Orlando Magic,"$5,000,000"
198,"Dirk Nowitzki, F",Dallas Mavericks,"$5,000,000"
199,"Dante Exum, G",Utah Jazz,"$4,992,385"
200,"Jonathan Isaac, PF",Orlando Magic,"$4,969,080"
RK,NAME,TEAM,SALARY
201,"Alexis Ajinca, C",LA Clippers,"$4,961,798"
202,"Jaylen Brown, SG",Boston Celtics,"$4,956,480"
203,"Mike Dunleavy, SG",Atlanta Hawks,"$4,837,500"
204,"Kyle Singler, F",Oklahoma City Thunder,"$4,666,500"
205,"De'Aaron Fox, PG",Sacramento Kings,"$4,609,200"
206,"Ron Baker, G",New York Knicks,"$4,544,000"
207,"Lauri Markkanen, PF",Chicago Bulls,"$4,536,120"
208,"Dragan Bender, F",Phoenix Suns,"$4,468,800"
209,"Devin Harris, G",Denver Nuggets,"$4,402,546"
210,"Justin Holiday, SF",Chicago Bulls,"$4,384,616"
RK,NAME,TEAM,SALARY
211,"Greivis Vasquez, PG",Brooklyn Nets,"$4,347,826"
212,"Jamal Crawford, G",Minnesota Timberwolves,"$4,328,000"
213,"Emmanuel Mudiay, G",New York Knicks,"$4,294,480"
214,"Kris Dunn, G",Chicago Bulls,"$4,221,000"
215,"Nerlens Noel, C",Dallas Mavericks,"$4,187,599"
216,"Alex Len, C",Phoenix Suns,"$4,187,599"
217,"Frank Ntilikina, PG",New York Knicks,"$4,155,720"
218,"Julius Randle, PF",Los Angeles Lakers,"$4,149,242"
219,"Leandro Barbosa, G",Flamengo Flamengo,"$4,000,000"
220,"Jordan Hill, C",Minnesota Timberwolves,"$4,000,000"
RK,NAME,TEAM,SALARY
221,"Jonas Jerebko, F",Utah Jazz,"$4,000,000"
222,"Nemanja Bjelica, PF",Minnesota Timberwolves,"$3,949,999"
223,"Stanley Johnson, SF",Detroit Pistons,"$3,940,402"
224,"J.J. Barea, G",Dallas Mavericks,"$3,903,900"
225,"Quincy Pondexter, F",Chicago Bulls,"$3,853,931"
226,"Willie Cauley-Stein, C",Sacramento Kings,"$3,704,160"
227,"Buddy Hield, SG",Sacramento Kings,"$3,675,480"
228,"Frank Kaminsky, PF",Charlotte Hornets,"$3,627,842"
229,"Drew Gooden, PF",Washington Wizards,"$3,547,000"
230,"Will Barton, G",Denver Nuggets,"$3,533,333"
RK,NAME,TEAM,SALARY
231,"Paul Pierce, SF",LA Clippers,"$3,527,920"
232,"Mike Miller, SG",Denver Nuggets,"$3,500,000"
233,"Zaza Pachulia, C",Golden State Warriors,"$3,477,600"
234,"Nene Hilario, C",Houston Rockets,"$3,477,600"
235,"Jodie Meeks, G",Washington Wizards,"$3,454,500"
236,"Justise Winslow, PF",Miami Heat,"$3,448,926"
237,"Malik Monk, SG",Charlotte Hornets,"$3,447,480"
238,"Myles Turner, C",Indiana Pacers,"$3,410,284"
239,"Troy Daniels, G",Phoenix Suns,"$3,408,520"
240,"Jamal Murray, PG",Denver Nuggets,"$3,355,320"
RK,NAME,TEAM,SALARY
241,"Rajon Rondo, PG",New Orleans Pelicans,"$3,300,000"
242,"Doug McDermott, SF",Dallas Mavericks,"$3,294,994"
243,"Tyreke Evans, G",Memphis Grizzlies,"$3,290,000"
244,"Tarik Black, F",Houston Rockets,"$3,290,000"
245,"Anthony Tolliver, PF",Detroit Pistons,"$3,290,000"
246,"Luke Kennard, SG",Detroit Pistons,"$3,275,280"
247,"Cameron Payne, PG",Chicago Bulls,"$3,263,294"
248,"Dennis Smith Jr., PG",Dallas Mavericks,"$3,218,280"
249,"Kelly Oubre Jr., SG",Washington Wizards,"$3,208,630"
250,"Ekpe Udoh, F",Utah Jazz,"$3,200,000"
RK,NAME,TEAM,SALARY
251,"T.J. Warren, SF",Phoenix Suns,"$3,152,931"
252,"Marquese Chriss, SF",Phoenix Suns,"$3,073,800"
253,"Zach Collins, PF",Portland Trail Blazers,"$3,057,240"
254,"Seth Curry, SG",Dallas Mavericks,"$3,028,410"
255,"Mindaugas Kuzminskas, F",New York Knicks,"$3,025,035"
256,"Justin Hamilton, C",Beijing Ducks,"$3,000,000"
257,"Tomas Satoransky, SG",Washington Wizards,"$3,000,000"
258,"Tibor Pleiss, C",Philadelphia 76ers,"$3,000,000"
259,"Bam Adebayo, C",Miami Heat,"$2,955,840"
260,"Jakob Poeltl, C",Toronto Raptors,"$2,947,320"
RK,NAME,TEAM,SALARY
261,"Jusuf Nurkic, C",Portland Trail Blazers,"$2,947,305"
262,"Thon Maker, F",Milwaukee Bucks,"$2,799,720"
263,"Cedi Osman, SF",Cleveland Cavaliers,"$2,775,000"
264,"Domantas Sabonis, PF",Indiana Pacers,"$2,659,800"
265,"Jerian Grant, G",Chicago Bulls,"$2,639,314"
266,"Donovan Mitchell, SG",Utah Jazz,"$2,621,280"
267,"Gary Harris, SG",Denver Nuggets,"$2,550,055"
268,"Delon Wright, SG",Toronto Raptors,"$2,536,898"
269,"D.J. Wilson, F",Milwaukee Bucks,"$2,534,280"
270,"Taurean Prince, PF",Atlanta Hawks,"$2,526,840"
RK,NAME,TEAM,SALARY
271,"Dario Saric, PF",Philadelphia 76ers,"$2,526,840"
272,"Justin Anderson, F",Philadelphia 76ers,"$2,516,048"
273,"Manu Ginobili, G",San Antonio Spurs,"$2,500,000"
274,"Reggie Bullock Jr., SF",Detroit Pistons,"$2,500,000"
275,"Bobby Portis, F",Chicago Bulls,"$2,494,346"
276,"Rondae Hollis Jefferson, SF",Brooklyn Nets,"$2,470,357"
277,"Kendrick Perkins, C",Cleveland Cavaliers,"$2,445,085"
278,"Trey Lyles, PF",Denver Nuggets,"$2,441,400"
279,"T.J. Leaf, PF",Indiana Pacers,"$2,407,560"
280,"Justin Jackson, SF",Sacramento Kings,"$2,365,560"
RK,NAME,TEAM,SALARY
281,"Shabazz Napier, G",Portland Trail Blazers,"$2,361,360"
282,"Clint Capela, C",Houston Rockets,"$2,334,528"
283,"Devin Booker, SG",Phoenix Suns,"$2,319,360"
284,"John Collins, PF",Atlanta Hawks,"$2,299,080"
285,"Denzel Valentine, G",Chicago Bulls,"$2,280,600"
286,"Larry Nance Jr., PF",Cleveland Cavaliers,"$2,272,391"
287,"Justin Patton, C",Minnesota Timberwolves,"$2,247,480"
288,"Brandon Jennings, G",Milwaukee Bucks,"$2,222,803"
289,"Mo Williams, PG",Denver Nuggets,"$2,194,500"
290,"Kyle Anderson, SF",San Antonio Spurs,"$2,151,704"
RK,NAME,TEAM,SALARY
291,"Darius Miller, SF",New Orleans Pelicans,"$2,100,000"
292,"Juancho Hernangomez, PF",Denver Nuggets,"$2,076,840"
293,"Sean Kilpatrick, G",Chicago Bulls,"$2,054,856"
294,"Kendall Marshall, PG",Milwaukee Bucks,"$2,048,257"
295,"O.G. Anunoby, SF",Toronto Raptors,"$2,034,120"
296,"Jarrett Allen, C",Brooklyn Nets,"$2,034,120"
297,"Terry Rozier, SG",Boston Celtics,"$1,988,520"
298,"Kevin Seraphin, C",Indiana Pacers,"$1,974,159"
299,"Ante Zizic, C",Cleveland Cavaliers,"$1,952,760"
300,"Tyler Zeller, C",Milwaukee Bucks,"$1,933,941"
RK,NAME,TEAM,SALARY
301,"Rashad Vaughn, G",Orlando Magic,"$1,889,040"
302,"Harry Giles III, F",Brooklyn Nets,"$1,859,400"
303,"Henry Ellenson, PF",Detroit Pistons,"$1,857,480"
304,"Eric Moreland, C",Detroit Pistons,"$1,826,300"
305,"Sam Dekker, F",LA Clippers,"$1,794,600"
306,"Terrance Ferguson, SF",Oklahoma City Thunder,"$1,785,000"
307,"Furkan Korkmaz, SG",Philadelphia 76ers,"$1,740,000"
308,"Caris LeVert, SG",Brooklyn Nets,"$1,702,800"
309,"Malik Beasley, SG",Denver Nuggets,"$1,700,640"
310,"Spencer Dinwiddie, PG",Brooklyn Nets,"$1,656,092"
RK,NAME,TEAM,SALARY
311,"Julyan Stone, G",Charlotte Hornets,"$1,656,092"
312,"DeAndre' Bembry, SG",Atlanta Hawks,"$1,634,640"
313,"T.J. McConnell, PG",Philadelphia 76ers,"$1,600,520"
314,"Dwight Buycks, G",Detroit Pistons,"$1,600,520"
315,"Richaun Holmes, F",Philadelphia 76ers,"$1,600,520"
316,"Tyler Lydon, F",Denver Nuggets,"$1,579,440"
317,"Archie Goodwin, SG",Portland Trail Blazers,"$1,577,230"
318,"Ryan Kelly, PF",Atlanta Hawks,"$1,577,230"
319,"Jeff Withey, C",Dallas Mavericks,"$1,577,230"
320,"Malachi Richardson, G",Toronto Raptors,"$1,569,360"
RK,NAME,TEAM,SALARY
321,"Caron Butler, SF",Sacramento Kings,"$1,551,659"
322,"Pascal Siakam, PF",Toronto Raptors,"$1,544,951"
323,"Isaiah Taylor, G",Atlanta Hawks,"$1,544,951"
324,"Trey Burke, PG",New York Knicks,"$1,544,951"
325,"Troy Williams, F",New York Knicks,"$1,544,951"
326,"Quinn Cook, PG",Golden State Warriors,"$1,544,951"
327,"Malcolm Brogdon, PG",Milwaukee Bucks,"$1,544,951"
328,"Rodney McGruder, G",Miami Heat,"$1,544,951"
329,"Willy Hernangomez, C",Charlotte Hornets,"$1,544,951"
330,"Mitch McGary, PF",Oklahoma City Thunder,"$1,526,040"
RK,NAME,TEAM,SALARY
331,"Joffrey Lauvergne, F",San Antonio Spurs,"$1,524,305"
332,"Jerami Grant, SF",Oklahoma City Thunder,"$1,524,305"
333,"Johnny O'Bryant III, F",Charlotte Hornets,"$1,524,305"
334,"Tyler Ennis, G",Los Angeles Lakers,"$1,524,305"
335,"Elijah Millsap, F",Denver Nuggets,"$1,524,305"
336,"Marcelinho Huertas, PG",Houston Rockets,"$1,500,000"
337,"Omri Casspi, F",Golden State Warriors,"$1,471,382"
338,"Tyus Jones, PG",Minnesota Timberwolves,"$1,471,382"
339,"KJ McDaniels, F",Oklahoma City Thunder,"$1,471,382"
340,"Raymond Felton, G",Oklahoma City Thunder,"$1,471,382"
RK,NAME,TEAM,SALARY
341,"Nick Collison, F",Oklahoma City Thunder,"$1,471,382"
342,"Josh Huestis, F",Oklahoma City Thunder,"$1,471,382"
343,"JaVale McGee, C",Golden State Warriors,"$1,471,382"
344,"Anthony Morrow, SG",Portland Trail Blazers,"$1,471,382"
345,"Montrezl Harrell, C",LA Clippers,"$1,471,382"
346,"Kris Humphries, PF",Philadelphia 76ers,"$1,471,382"
347,"Damjan Rudez, SF",Orlando Magic,"$1,471,382"
348,"Aaron Brooks, G",Minnesota Timberwolves,"$1,471,382"
349,"Axel Toupane, SG",Milwaukee Bucks,"$1,471,382"
350,"Pat Connaughton, SG",Portland Trail Blazers,"$1,471,382"
RK,NAME,TEAM,SALARY
351,"Mario Chalmers, G",Memphis Grizzlies,"$1,471,382"
352,"Rakeem Christmas, PF",Indiana Pacers,"$1,471,382"
353,"Damien Wilkins, SG",Indiana Pacers,"$1,471,382"
354,"Luc Mbah a Moute, F",Houston Rockets,"$1,471,382"
355,"Kevon Looney, F",Golden State Warriors,"$1,471,382"
356,"Andrew Bogut, C",Los Angeles Lakers,"$1,471,382"
357,"David West, F",Golden State Warriors,"$1,471,382"
358,"Chris McCullough, F",Washington Wizards,"$1,471,382"
359,"Beno Udrih, PG",Detroit Pistons,"$1,471,382"
360,"Nikola Jokic, C",Denver Nuggets,"$1,471,382"
RK,NAME,TEAM,SALARY
361,"Donald Sloan, G",Denver Nuggets,"$1,471,382"
362,"Josh Childress, F",Maccabi Haifa Maccabi Haifa,"$1,471,382"
363,"Salah Mejri, C",Dallas Mavericks,"$1,471,382"
364,"Maalik Wayns, PG",Dallas Mavericks,"$1,471,382"
365,"Jarell Martin, F",Memphis Grizzlies,"$1,471,382"
366,"Raul Neto, PG",Utah Jazz,"$1,471,382"
367,"Willie Reed, C",Detroit Pistons,"$1,471,382"
368,"Tony Allen, SG",New Orleans Pelicans,"$1,471,382"
369,"Ian Clark, G",New Orleans Pelicans,"$1,471,382"
370,"Perry Jones, SF",New Orleans Pelicans,"$1,471,382"
RK,NAME,TEAM,SALARY
371,"Jeremy Evans, F",Atlanta Hawks,"$1,471,382"
372,"Caleb Swanigan, F",Portland Trail Blazers,"$1,465,920"
373,"Jordan Adams, SG",Memphis Grizzlies,"$1,465,080"
374,"Richard Jefferson, F",Denver Nuggets,"$1,454,756"
375,"Kyle Kuzma, SF",Los Angeles Lakers,"$1,423,560"
376,"Tony Bradley, C",Utah Jazz,"$1,414,920"
377,"Derrick White, PG",San Antonio Spurs,"$1,404,600"
378,"Josh Hart, SG",Los Angeles Lakers,"$1,394,520"
379,"Timothe Luwawu-Cabarrot, SG",Philadelphia 76ers,"$1,386,600"
380,"Josh Smith, PF",New Orleans Pelicans,"$1,379,940"
RK,NAME,TEAM,SALARY
381,"Jaylen Morris, F",Atlanta Hawks,"$1,378,242"
382,"Khem Birch, C",Orlando Magic,"$1,378,242"
383,"Wes Iwundu, F",Orlando Magic,"$1,378,242"
384,"Damyean Dotson, SG",New York Knicks,"$1,378,242"
385,"Rodney Purvis, G",Orlando Magic,"$1,378,242"
386,"Sterling Brown, SF",Milwaukee Bucks,"$1,378,242"
387,"Tyler Dorsey, G",Atlanta Hawks,"$1,378,242"
388,"Jordan Bell, F",Golden State Warriors,"$1,378,242"
389,"Alfonzo McKinnie, F",Toronto Raptors,"$1,378,242"
390,"Ike Anigbogu, C",Indiana Pacers,"$1,378,242"
RK,NAME,TEAM,SALARY
391,"Alex Poythress, F",Indiana Pacers,"$1,378,242"
392,"Guillermo Hernangomez, C",New York Knicks,"$1,350,000"
393,"Sasha Kaun, C",Philadelphia 76ers,"$1,333,240"
394,"Brice Johnson, PF",Memphis Grizzlies,"$1,331,160"
395,"Patrick McCaw, SF",Golden State Warriors,"$1,312,611"
396,"Kyle Wiltjer, F",Toronto Raptors,"$1,312,611"
397,"Daniel Ochefu, PF",Washington Wizards,"$1,312,611"
398,"Carrick Felix, SG",Washington Wizards,"$1,312,611"
399,"Semaj Christon, PG",Oklahoma City Thunder,"$1,312,611"
400,"Davis Bertans, SF",San Antonio Spurs,"$1,312,611"
RK,NAME,TEAM,SALARY
401,"Stephen Zimmerman, C",San Antonio Spurs,"$1,312,611"
402,"Tyler Ulis, G",Phoenix Suns,"$1,312,611"
403,"Chinanu Onuaku, C",Houston Rockets,"$1,312,611"
404,"Patricio Garino, SG",Orlando Magic,"$1,312,611"
