0,1,2,3
33,"Al Jefferson, C",Charlotte Bobcats,"$13,500,000"
34,"Josh Smith, PF",Detroit Pistons,"$13,500,000"
35,"Nene Hilario, C",Washington Wizards,"$13,000,000"
36,"Andre Iguodala, F",Golden State Warriors,"$12,868,632"
37,"Tony Parker, G",San Antonio Spurs,"$12,500,000"
38,"Kevin Garnett, PF",Brooklyn Nets,"$12,433,735"
39,"Serge Ibaka, F",Oklahoma City Thunder,"$12,350,000"
40,"Nikola Pekovic, C",Minnesota Timberwolves,"$12,100,000"
RK,NAME,TEAM,SALARY
41,"Kris Humphries, PF",Boston Celtics,"$12,000,000"
42,"David West, F",Indiana Pacers,"$12,000,000"
43,"Al Horford, C",Atlanta Hawks,"$12,000,000"
44,"Rajon Rondo, PG",Boston Celtics,"$11,954,545"
45,"Andrea Bargnani, C",New York Knicks,"$11,862,500"
46,"Tyreke Evans, G",New Orleans Pelicans,"$11,796,247"
47,"Nicolas Batum, PF",Portland Trail Blazers,"$11,295,250"
48,"Joakim Noah, C",Chicago Bulls,"$11,100,000"
49,"Richard Jefferson, F",Utah Jazz,"$11,046,000"
50,"DeAndre Jordan, C",LA Clippers,"$10,986,550"
RK,NAME,TEAM,SALARY
51,"Ty Lawson, G",Denver Nuggets,"$10,786,517"
52,"JaVale McGee, C",Denver Nuggets,"$10,750,000"
53,"Tim Duncan, C",San Antonio Spurs,"$10,361,446"
54,"Danilo Gallinari, PF",Washington Wizards,"$10,146,925"
55,"Gerald Wallace, SF",Boston Celtics,"$10,105,855"
56,"Tiago Splitter, C",San Antonio Spurs,"$10,000,000"
57,"Stephen Curry, PG",Golden State Warriors,"$9,887,642"
58,"Jrue Holiday, PG",New Orleans Pelicans,"$9,713,484"
59,"Paul Millsap, PF",Atlanta Hawks,"$9,500,000"
60,"DeMar DeRozan, SF",Toronto Raptors,"$9,500,000"
RK,NAME,TEAM,SALARY
61,"Shawn Marion, SG",Dallas Mavericks,"$9,316,796"
62,"Steve Nash, PG",Los Angeles Lakers,"$9,300,500"
63,"Anderson Varejao, C",Cleveland Cavaliers,"$9,036,364"
64,"Thaddeus Young, PF",Philadelphia 76ers,"$8,850,000"
65,"Kendrick Perkins, C",Oklahoma City Thunder,"$8,727,437"
66,"Jeff Green, PF",Boston Celtics,"$8,700,000"
67,"Mike Conley, PG",Memphis Grizzlies,"$8,600,001"
68,"Charlie Villanueva, PF",Detroit Pistons,"$8,580,000"
69,"Rodney Stuckey, PG",Detroit Pistons,"$8,500,000"
70,"Jeremy Lin, G",Houston Rockets,"$8,374,646"
RK,NAME,TEAM,SALARY
71,"Omer Asik, C",Houston Rockets,"$8,374,646"
72,"Ryan Anderson, PF",New Orleans Pelicans,"$8,308,500"
73,"Marcus Thornton, SG",Brooklyn Nets,"$8,050,000"
74,"Jeff Teague, PG",Atlanta Hawks,"$8,000,000"
75,"O.J. Mayo, SG",Milwaukee Bucks,"$8,000,000"
76,"George Hill, PG",Indiana Pacers,"$8,000,000"
77,"Monta Ellis, SG",Dallas Mavericks,"$8,000,000"
78,"Ersan Ilyasova, PF",Milwaukee Bucks,"$7,900,000"
79,"Trevor Ariza, SF",Washington Wizards,"$7,727,280"
80,"Marcin Gortat, C",Washington Wizards,"$7,727,280"
RK,NAME,TEAM,SALARY
81,"Brandon Jennings, G",Detroit Pistons,"$7,655,503"
82,"John Salmons, SF",Toronto Raptors,"$7,583,000"
83,"Taj Gibson, F",Chicago Bulls,"$7,550,000"
84,"Manu Ginobili, G",San Antonio Spurs,"$7,500,000"
85,"Arron Afflalo, G",Orlando Magic,"$7,500,000"
86,"Goran Dragic, PG",Phoenix Suns,"$7,500,000"
87,"Marvin Williams, F",Utah Jazz,"$7,500,000"
88,"John Wall, PG",Washington Wizards,"$7,459,925"
89,"Tayshaun Prince, SF",Memphis Grizzlies,"$7,235,955"
90,"Wesley Matthews, SG",Portland Trail Blazers,"$6,875,480"
RK,NAME,TEAM,SALARY
91,"Jose Calderon, G",Dallas Mavericks,"$6,791,570"
92,"Kyle Korver, G",Atlanta Hawks,"$6,760,563"
93,"Evan Turner, G",Indiana Pacers,"$6,679,867"
94,"Kevin Martin, SG",Minnesota Timberwolves,"$6,500,000"
95,"Carl Landry, PF",Sacramento Kings,"$6,500,000"
96,"Amir Johnson, F",Toronto Raptors,"$6,500,000"
97,"Spencer Hawes, PF",Cleveland Cavaliers,"$6,500,000"
98,"JJ Redick, SG",LA Clippers,"$6,500,000"
99,"Brandon Bass, PF",Boston Celtics,"$6,450,000"
100,"Channing Frye, F",Phoenix Suns,"$6,400,000"
RK,NAME,TEAM,SALARY
101,"Wilson Chandler, F",Denver Nuggets,"$6,344,164"
102,"Jarrett Jack, G",Cleveland Cavaliers,"$6,300,000"
103,"Landry Fields, SG",Toronto Raptors,"$6,250,000"
104,"Kyle Lowry, PG",Toronto Raptors,"$6,210,000"
105,"Jason Richardson, SG",Atlanta Hawks,"$6,204,250"
106,"Derrick Favors, F",Utah Jazz,"$6,008,196"
107,"Gerald Henderson, SG",Charlotte Bobcats,"$6,000,000"
108,"Robin Lopez, C",Portland Trail Blazers,"$5,904,261"
109,"Chuck Hayes, PF",Toronto Raptors,"$5,722,500"
110,"Jason Thompson, PF",Sacramento Kings,"$5,643,750"
RK,NAME,TEAM,SALARY
111,"Jason Terry, G",Brooklyn Nets,"$5,625,313"
112,"Kyrie Irving, PG",Cleveland Cavaliers,"$5,607,240"
113,"JR Smith, G",New York Knicks,"$5,565,000"
114,"Anthony Davis, PF",New Orleans Pelicans,"$5,375,760"
115,"Anthony Bennett, F",Cleveland Cavaliers,"$5,324,280"
116,"Jamal Crawford, G",LA Clippers,"$5,225,000"
117,"Courtney Lee, G",Memphis Grizzlies,"$5,225,000"
118,"Lou Williams, SG",Atlanta Hawks,"$5,225,000"
119,"Zaza Pachulia, C",Milwaukee Bucks,"$5,200,000"
120,"JJ Hickson, C",Denver Nuggets,"$5,150,000"
RK,NAME,TEAM,SALARY
121,"Martell Webster, SF",Washington Wizards,"$5,150,000"
122,"Keith Bogans, SG",Boston Celtics,"$5,058,198"
123,"Derrick Williams, PF",Sacramento Kings,"$5,016,960"
124,"Ramon Sessions, G",Milwaukee Bucks,"$5,000,000"
125,"Andre Miller, PG",Washington Wizards,"$5,000,000"
126,"Corey Brewer, F",Minnesota Timberwolves,"$5,000,000"
127,"Chase Budinger, SF",Minnesota Timberwolves,"$5,000,000"
128,"Brandan Wright, F",Dallas Mavericks,"$5,000,000"
129,"DeMarcus Cousins, C",Sacramento Kings,"$4,916,974"
130,"Michael Kidd-Gilchrist, F",Charlotte Bobcats,"$4,809,840"
RK,NAME,TEAM,SALARY
131,"Victor Oladipo, SG",Orlando Magic,"$4,763,760"
132,"Boris Diaw, C",San Antonio Spurs,"$4,702,500"
133,"J.J. Barea, G",Minnesota Timberwolves,"$4,687,000"
134,"Luc Mbah a Moute, F",Minnesota Timberwolves,"$4,588,384"
135,"Luis Scola, F",Indiana Pacers,"$4,508,504"
136,"Enes Freedom, C",Utah Jazz,"$4,505,280"
137,"Jonas Jerebko, F",Detroit Pistons,"$4,500,000"
138,"Tony Allen, SG",Memphis Grizzlies,"$4,494,383"
139,"Ekpe Udoh, F",Milwaukee Bucks,"$4,469,548"
140,"Luke Ridnour, PG",Charlotte Bobcats,"$4,420,000"
RK,NAME,TEAM,SALARY
141,"Timofey Mozgov, C",Denver Nuggets,"$4,400,000"
142,"Udonis Haslem, PF",Miami Heat,"$4,340,000"
143,"Bradley Beal, SG",Washington Wizards,"$4,319,280"
144,"Otto Porter Jr., SF",Washington Wizards,"$4,278,000"
145,"Jared Dudley, SF",LA Clippers,"$4,250,000"
146,"Greg Monroe, C",Detroit Pistons,"$4,086,454"
147,"Tristan Thompson, C",Cleveland Cavaliers,"$4,062,000"
148,"Kirk Hinrich, SG",Chicago Bulls,"$4,059,000"
149,"Ian Mahinmi, C",Indiana Pacers,"$4,000,000"
150,"Elton Brand, PF",Atlanta Hawks,"$4,000,000"
RK,NAME,TEAM,SALARY
151,"Mario Chalmers, G",Miami Heat,"$4,000,000"
152,"Steve Blake, PG",Golden State Warriors,"$4,000,000"
153,"Matt Bonner, C",San Antonio Spurs,"$3,945,000"
154,"Thabo Sefolosha, F",Oklahoma City Thunder,"$3,900,000"
155,"Dion Waiters, G",Cleveland Cavaliers,"$3,894,240"
156,"Cody Zeller, C",Charlotte Bobcats,"$3,857,040"
157,"Danny Green, F",San Antonio Spurs,"$3,762,500"
158,"Steve Novak, SF",Toronto Raptors,"$3,750,000"
159,"Al-Farouq Aminu, SF",New Orleans Pelicans,"$3,749,602"
160,"Samuel Dalembert, C",Dallas Mavericks,"$3,700,748"
RK,NAME,TEAM,SALARY
161,"Ricky Rubio, PG",Minnesota Timberwolves,"$3,678,358"
162,"Raymond Felton, G",New York Knicks,"$3,637,073"
163,"Jonas Valanciunas, C",Toronto Raptors,"$3,526,440"
164,"Thomas Robinson, F",Portland Trail Blazers,"$3,526,440"
165,"Marreese Speights, F",Golden State Warriors,"$3,500,000"
166,"Jordan Hill, C",Los Angeles Lakers,"$3,500,000"
167,"Gerald Green, G",Phoenix Suns,"$3,500,000"
168,"Alex Len, C",Phoenix Suns,"$3,492,720"
169,"Gordon Hayward, SF",Utah Jazz,"$3,452,183"
170,"Jan Vesely, PF",Denver Nuggets,"$3,340,920"
RK,NAME,TEAM,SALARY
171,"Paul George, F",Indiana Pacers,"$3,282,003"
172,"Shane Battier, SF",Miami Heat,"$3,270,000"
173,"Carlos Delfino, SG",LA Clippers,"$3,250,000"
174,"Matt Barnes, SF",LA Clippers,"$3,250,000"
175,"Alonzo Gee, SF",Cleveland Cavaliers,"$3,250,000"
176,"Gary Neal, PG",Charlotte Bobcats,"$3,250,000"
177,"Darrell Arthur, F",Denver Nuggets,"$3,231,683"
178,"Mirza Teletovic, PF",Brooklyn Nets,"$3,229,050"
179,"Ray Allen, SG",Miami Heat,"$3,229,050"
180,"Damian Lillard, PG",Portland Trail Blazers,"$3,202,920"
RK,NAME,TEAM,SALARY
181,"Tyler Hansbrough, PF",Toronto Raptors,"$3,183,000"
182,"Chris Kaman, C",Los Angeles Lakers,"$3,183,000"
183,"Andrei Kirilenko, SF",Brooklyn Nets,"$3,183,000"
184,"Mike Dunleavy, SG",Chicago Bulls,"$3,183,000"
185,"Vince Carter, G",Dallas Mavericks,"$3,180,000"
186,"Nerlens Noel, C",Sacramento Kings,"$3,172,320"
187,"Ed Davis, C",Memphis Grizzlies,"$3,153,860"
188,"Alexey Shved, PG",Minnesota Timberwolves,"$3,150,000"
189,"Jerryd Bayless, G",Boston Celtics,"$3,135,000"
190,"Patrick Patterson, PF",Toronto Raptors,"$3,105,302"
RK,NAME,TEAM,SALARY
191,"Lavoy Allen, F",Indiana Pacers,"$3,060,000"
192,"Larry Sanders, PF",Milwaukee Bucks,"$3,053,368"
193,"Bismack Biyombo, C",Charlotte Bobcats,"$3,049,920"
194,"Kosta Koufos, C",Memphis Grizzlies,"$3,000,000"
195,"Travis Outlaw, SF",Sacramento Kings,"$3,000,000"
196,"Randy Foye, SG",Denver Nuggets,"$3,000,000"
197,"Dorell Wright, SF",Portland Trail Blazers,"$3,000,000"
198,"Chris Copeland, SF",Indiana Pacers,"$3,000,000"
199,"Harrison Barnes, SF",Golden State Warriors,"$2,923,920"
200,"Joel Freeland, C",Portland Trail Blazers,"$2,897,976"
RK,NAME,TEAM,SALARY
201,"Ben McLemore, SG",Sacramento Kings,"$2,895,960"
202,"Brandon Knight, PG",Milwaukee Bucks,"$2,793,960"
203,"Will Bynum, PG",Detroit Pistons,"$2,790,343"
204,"Kevin Seraphin, C",Washington Wizards,"$2,761,114"
205,"Marco Belinelli, G",San Antonio Spurs,"$2,750,000"
206,"Aaron Gray, C",Sacramento Kings,"$2,690,875"
207,"Terrence Ross, G",Toronto Raptors,"$2,678,640"
208,"Kentavious Caldwell-Pope, SG",Detroit Pistons,"$2,653,080"
209,"Wayne Ellington, SG",Dallas Mavericks,"$2,652,000"
210,"Mo Williams, PG",Portland Trail Blazers,"$2,652,000"
RK,NAME,TEAM,SALARY
211,"Eric Bledsoe, SG",Phoenix Suns,"$2,626,474"
212,"Nick Collison, F",Oklahoma City Thunder,"$2,585,668"
213,"Kemba Walker, PG",Charlotte Bobcats,"$2,568,360"
214,"DeMarre Carroll, F",Atlanta Hawks,"$2,557,545"
215,"Avery Bradley, PG",Boston Celtics,"$2,511,432"
216,"Chauncey Billups, PG",Detroit Pistons,"$2,500,000"
217,"Jason Smith, F",New Orleans Pelicans,"$2,500,000"
218,"Andre Drummond, C",Detroit Pistons,"$2,465,400"
219,"Trey Burke, PG",Utah Jazz,"$2,438,760"
220,"Trevor Booker, F",Washington Wizards,"$2,350,820"
RK,NAME,TEAM,SALARY
221,"Austin Rivers, SG",New Orleans Pelicans,"$2,339,040"
222,"Klay Thompson, SG",Golden State Warriors,"$2,317,920"
223,"CJ McCollum, SG",Portland Trail Blazers,"$2,316,720"
224,"Quincy Pondexter, F",Memphis Grizzlies,"$2,225,479"
225,"CJ Miles, G",Cleveland Cavaliers,"$2,225,000"
226,"Meyers Leonard, C",Portland Trail Blazers,"$2,222,160"
227,"Alec Burks, SG",Utah Jazz,"$2,202,000"
228,"Michael Carter-Williams, G",Philadelphia 76ers,"$2,200,920"
229,"Dante Cunningham, F",Minnesota Timberwolves,"$2,180,000"
230,"Jordan Crawford, G",Golden State Warriors,"$2,162,419"
RK,NAME,TEAM,SALARY
231,"Greivis Vasquez, PG",Toronto Raptors,"$2,150,188"
232,"Jeremy Lamb, SG",Oklahoma City Thunder,"$2,111,160"
233,"Markieff Morris, PF",Phoenix Suns,"$2,091,840"
234,"Steven Adams, C",Oklahoma City Thunder,"$2,090,880"
235,"Brendan Haywood, C",Portland Trail Blazers,"$2,050,000"
236,"C.J. Watson, PG",Indiana Pacers,"$2,016,000"
237,"Nate Robinson, PG",Denver Nuggets,"$2,016,000"
238,"Jermaine O'Neal, C",Golden State Warriors,"$2,000,000"
239,"Vitor Faverani, C",Boston Celtics,"$2,000,000"
240,"Marcus Morris Sr., SF",Phoenix Suns,"$1,987,320"
RK,NAME,TEAM,SALARY
241,"Kelly Olynyk, PF",Boston Celtics,"$1,986,360"
242,"John Henson, F",Milwaukee Bucks,"$1,905,360"
243,"Darren Collison, PG",LA Clippers,"$1,900,000"
244,"Kawhi Leonard, SF",San Antonio Spurs,"$1,887,840"
245,"Shabazz Muhammad, F",Minnesota Timberwolves,"$1,887,120"
246,"Maurice Harkless, SF",Orlando Magic,"$1,809,840"
247,"Nikola Vucevic, C",Orlando Magic,"$1,793,520"
248,"Giannis Antetokounmpo, PF",Milwaukee Bucks,"$1,792,560"
249,"Anthony Randolph, SF",Denver Nuggets,"$1,750,000"
250,"Jeff Ayres, F",San Antonio Spurs,"$1,750,000"
RK,NAME,TEAM,SALARY
251,"Luigi Datome, SF",Detroit Pistons,"$1,750,000"
252,"Iman Shumpert, G",New York Knicks,"$1,703,760"
253,"Reggie Evans, C",Sacramento Kings,"$1,695,635"
254,"Jeremy Evans, F",Utah Jazz,"$1,660,257"
255,"Tyler Zeller, C",Cleveland Cavaliers,"$1,633,440"
256,"Chris Singleton, SF",Washington Wizards,"$1,618,680"
257,"Toney Douglas, PG",Miami Heat,"$1,600,000"
258,"John Lucas III, PG",Utah Jazz,"$1,600,000"
259,"Pablo Prigioni, PG",New York Knicks,"$1,591,350"
260,"Jodie Meeks, G",Los Angeles Lakers,"$1,550,000"
RK,NAME,TEAM,SALARY
261,"Tobias Harris, PF",Orlando Magic,"$1,545,840"
262,"Shane Larkin, G",Dallas Mavericks,"$1,536,960"
263,"Ronny Turiaf, C",Minnesota Timberwolves,"$1,500,000"
264,"Miroslav Raduljica, C",Milwaukee Bucks,"$1,500,000"
265,"James Jones, SG",Miami Heat,"$1,500,000"
266,"Gustavo Ayon, PF",Atlanta Hawks,"$1,500,000"
267,"Sergey Karasev, SG",Cleveland Cavaliers,"$1,467,840"
268,"Nando De Colo, G",Toronto Raptors,"$1,463,000"
269,"Evan Fournier, SG",Denver Nuggets,"$1,422,720"
270,"Tony Snell, SF",Chicago Bulls,"$1,409,040"
RK,NAME,TEAM,SALARY
271,"Willie Green, SG",LA Clippers,"$1,399,507"
272,"Rashard Lewis, PF",Miami Heat,"$1,399,507"
273,"Chris Andersen, PF",Miami Heat,"$1,399,507"
274,"Scotty Hopson, G",Cleveland Cavaliers,"$1,388,400"
275,"Andray Blatche, C",Brooklyn Nets,"$1,375,604"
276,"Kenneth Faried, F",Denver Nuggets,"$1,367,640"
277,"Jared Sullinger, C",Boston Celtics,"$1,365,720"
278,"Gorgui Dieng, C",Minnesota Timberwolves,"$1,352,640"
279,"Dennis Schroder, PG",Atlanta Hawks,"$1,348,200"
280,"Victor Claver, PF",Portland Trail Blazers,"$1,330,000"
RK,NAME,TEAM,SALARY
281,"Mason Plumlee, C",Brooklyn Nets,"$1,298,640"
282,"Francisco Garcia, SG",Houston Rockets,"$1,265,977"
283,"Reggie Jackson, PG",Oklahoma City Thunder,"$1,260,360"
284,"John Jenkins, G",Atlanta Hawks,"$1,258,800"
285,"Solomon Hill, SF",Indiana Pacers,"$1,246,680"
286,"MarShon Brooks, G",Los Angeles Lakers,"$1,210,080"
287,"Hasheem Thabeet, C",Oklahoma City Thunder,"$1,200,000"
288,"Pero Antic, PF",Atlanta Hawks,"$1,200,000"
289,"Tim Hardaway Jr., SF",New York Knicks,"$1,196,760"
290,"Jordan Hamilton, SG",Houston Rockets,"$1,169,880"
RK,NAME,TEAM,SALARY
291,"Tony Wroten, SG",Philadelphia 76ers,"$1,160,040"
292,"Reggie Bullock Jr., SF",LA Clippers,"$1,149,000"
293,"Patty Mills, PG",San Antonio Spurs,"$1,133,950"
294,"Miles Plumlee, C",Phoenix Suns,"$1,121,520"
295,"Cory Joseph, PG",San Antonio Spurs,"$1,120,920"
296,"Jimmy Butler, SF",Chicago Bulls,"$1,112,880"
297,"Nick Young, G",Los Angeles Lakers,"$1,106,942"
298,"Arnett Moultrie, PF",Philadelphia 76ers,"$1,089,240"
299,"Perry Jones, SF",Oklahoma City Thunder,"$1,082,520"
300,"Rudy Gobert, C",Utah Jazz,"$1,078,800"
RK,NAME,TEAM,SALARY
301,"Marquis Teague, G",Brooklyn Nets,"$1,074,720"
302,"Festus Ezeli, C",Portland Trail Blazers,"$1,066,920"
303,"Archie Goodwin, SG",Phoenix Suns,"$1,064,400"
304,"Nemanja Nedovic, PG",Golden State Warriors,"$1,056,720"
305,"Kyle Singler, F",Detroit Pistons,"$1,045,000"
306,"Anthony Morrow, SG",New Orleans Pelicans,"$1,027,424"
307,"Lance Stephenson, G",Indiana Pacers,"$1,005,000"
308,"Andrew Bynum, C",Indiana Pacers,"$1,000,000"
309,"Ish Smith, PG",Phoenix Suns,"$951,463"
310,"Omri Casspi, F",Houston Rockets,"$947,907"
RK,NAME,TEAM,SALARY
311,"Byron Mullens, C",Philadelphia 76ers,"$947,907"
312,"Alan Anderson, SG",Brooklyn Nets,"$947,907"
313,"Austin Daye, SF",San Antonio Spurs,"$947,907"
314,"Chandler Parsons, SF",Houston Rockets,"$926,500"
315,"Jon Leuer, F",Memphis Grizzlies,"$900,000"
316,"Isaiah Thomas, G",Sacramento Kings,"$884,293"
317,"Shelvin Mack, G",Atlanta Hawks,"$884,293"
318,"Jannero Pargo, PG",Charlotte Bobcats,"$884,293"
319,"Ryan Hollins, C",LA Clippers,"$884,293"
320,"Garrett Temple, SF",Washington Wizards,"$884,293"
RK,NAME,TEAM,SALARY
321,"Josh Harrellson, C",Detroit Pistons,"$884,293"
322,"Wesley Johnson, F",Los Angeles Lakers,"$884,293"
323,"Nazr Mohammed, C",Chicago Bulls,"$884,293"
324,"Jordan Farmar, PG",Los Angeles Lakers,"$884,293"
325,"Earl Watson, PG",Portland Trail Blazers,"$884,293"
326,"DeJuan Blair, C",Dallas Mavericks,"$884,293"
327,"E'Twaun Moore, G",Orlando Magic,"$884,293"
328,"Aaron Brooks, G",Denver Nuggets,"$884,293"
329,"Rasual Butler, SF",Indiana Pacers,"$884,293"
330,"Xavier Henry, SG",Los Angeles Lakers,"$884,293"
RK,NAME,TEAM,SALARY
331,"Kenyon Martin, PF",New York Knicks,"$884,293"
332,"Greg Oden, C",Miami Heat,"$884,293"
333,"P.J. Tucker, PF",Phoenix Suns,"$884,293"
334,"Shaun Livingston, G",Brooklyn Nets,"$884,293"
335,"Beno Udrih, PG",Memphis Grizzlies,"$884,293"
336,"Donald Sloan, G",Indiana Pacers,"$884,293"
337,"Mike Miller, SG",Memphis Grizzlies,"$884,293"
338,"Devin Harris, G",Dallas Mavericks,"$884,293"
339,"Julyan Stone, G",Toronto Raptors,"$884,293"
340,"Anthony Tolliver, PF",Charlotte Bobcats,"$884,293"
RK,NAME,TEAM,SALARY
341,"Cole Aldrich, C",New York Knicks,"$884,293"
342,"Draymond Green, PF",Golden State Warriors,"$875,500"
343,"Allen Crabbe, G",Portland Trail Blazers,"$825,000"
344,"Elliot Williams, SG",Philadelphia 76ers,"$797,545"
345,"Brian Roberts, PG",New Orleans Pelicans,"$788,872"
346,"Jeffery Taylor, SF",Charlotte Bobcats,"$788,872"
347,"Aron Baynes, C",San Antonio Spurs,"$788,872"
348,"Will Barton, G",Portland Trail Blazers,"$788,872"
349,"Henry Sims, C",Philadelphia 76ers,"$788,872"
350,"Darius Miller, SF",New Orleans Pelicans,"$788,872"
RK,NAME,TEAM,SALARY
351,"Kent Bazemore, SF",Los Angeles Lakers,"$788,872"
352,"Quincy Acy, F",Sacramento Kings,"$788,872"
353,"Mike Scott, PF",Atlanta Hawks,"$788,872"
354,"Kyle O'Quinn, C",Orlando Magic,"$788,872"
355,"Patrick Beverley, PG",Houston Rockets,"$788,872"
356,"Khris Middleton, SF",Milwaukee Bucks,"$788,872"
357,"Jae Crowder, PF",Dallas Mavericks,"$788,872"
358,"Bernard James, C",Dallas Mavericks,"$788,872"
359,"Robert Sacre, C",Los Angeles Lakers,"$788,872"
360,"Andre Roberson, F",Oklahoma City Thunder,"$740,560"
RK,NAME,TEAM,SALARY
361,"Diante Garrett, PG",Utah Jazz,"$719,266"
362,"Malcolm Thomas, PF",Utah Jazz,"$702,233"
363,"Dwight Buycks, G",Toronto Raptors,"$700,000"
364,"Hilton Armstrong, PF",Golden State Warriors,"$660,619"
365,"Chris Douglas-Roberts, SG",Charlotte Bobcats,"$660,619"
366,"D.J. Augustin, G",Chicago Bulls,"$650,215"
367,"Alexis Ajinca, C",New Orleans Pelicans,"$635,880"
368,"James Johnson, PF",Memphis Grizzlies,"$634,610"
369,"Isaiah Canaan, G",Houston Rockets,"$570,515"
370,"Jeremy Tyler, C",New York Knicks,"$556,584"
RK,NAME,TEAM,SALARY
371,"Kendall Marshall, PG",Los Angeles Lakers,"$547,570"
372,"Ricky Ledo, SG",Dallas Mavericks,"$544,000"
373,"Jamaal Franklin, SG",Memphis Grizzlies,"$535,000"
374,"Ray McCallum, PG",Sacramento Kings,"$524,616"
375,"Carrick Felix, SG",Cleveland Cavaliers,"$510,000"
376,"Nate Wolters, PG",Milwaukee Bucks,"$500,000"
377,"Tony Mitchell, PF",Detroit Pistons,"$500,000"
378,"Nick Calathes, SG",Memphis Grizzlies,"$490,180"
379,"Glen Rice Jr., SG",Washington Wizards,"$490,180"
380,"Matthew Dellavedova, PG",Cleveland Cavaliers,"$490,180"
RK,NAME,TEAM,SALARY
381,"James Southerland, SF",New Orleans Pelicans,"$490,180"
382,"Robert Covington, PF",Houston Rockets,"$490,180"
383,"Peyton Siva, PG",Detroit Pistons,"$490,180"
384,"Brandon Davies, PF",Philadelphia 76ers,"$490,180"
385,"Toure' Murry, SF",New York Knicks,"$490,180"
386,"Ryan Kelly, PF",Los Angeles Lakers,"$490,180"
387,"Phil Pressey, PG",Boston Celtics,"$490,180"
388,"Ognjen Kuzmic, C",Golden State Warriors,"$490,180"
389,"Robbie Hummel, SF",Minnesota Timberwolves,"$490,180"
390,"Jeff Withey, C",New Orleans Pelicans,"$490,180"
RK,NAME,TEAM,SALARY
391,"Dionte Christmas, SG",Phoenix Suns,"$490,180"
392,"Ian Clark, G",Utah Jazz,"$490,180"
393,"Gal Mekel, PG",Dallas Mavericks,"$490,180"
394,"Erik Jay Murphy, PF",Chicago Bulls,"$490,180"
395,"Hollis Thompson, F",Philadelphia 76ers,"$473,604"
396,"Hedo Turkoglu, SF",LA Clippers,"$473,357"
397,"Leandro Barbosa, G",Phoenix Suns,"$410,936"
398,"Luke Babbitt, F",New Orleans Pelicans,"$387,995"
399,"Chris Johnson, SG",Boston Celtics,"$320,189"
400,"Shavlik Randolph, PF",Phoenix Suns,"$306,037"
RK,NAME,TEAM,SALARY
401,"Dewayne Dedmon, C",Orlando Magic,"$300,000"
402,"Jason Collins, C",Brooklyn Nets,"$275,691"
403,"Danny Granger, SF",LA Clippers,"$249,683"
404,"Caron Butler, SF",Oklahoma City Thunder,"$244,489"
405,"Jimmer Fredette, G",Chicago Bulls,"$239,279"
406,"Shannon Brown, PG",New York Knicks,"$188,438"
407,"Jarvis Varnado, PF",Philadelphia 76ers,"$171,696"
408,"Troy Daniels, G",Houston Rockets,"$158,588"
409,"Mike Muscala, C",Atlanta Hawks,"$138,404"
410,"Cartier Martin, PF",Chicago Bulls,"$104,034"
RK,NAME,TEAM,SALARY
411,"D.J. White, PF",Charlotte Bobcats,"$104,028"
412,"Justin Hamilton, C",Charlotte Bobcats,"$98,036"
