0,1,2,3
234,"Mark Madsen, PF",Minnesota Timberwolves,"$2,420,000"
235,"Rudy Gay, SF",Memphis Grizzlies,"$2,411,160"
236,"Othella Harrington, PF",Charlotte Bobcats,"$2,376,000"
237,"Devean George, SF",Dallas Mavericks,"$2,369,111"
238,"Kirk Snyder, SG",Minnesota Timberwolves,"$2,358,433"
239,"Jarron Collins, C",Utah Jazz,"$2,350,000"
240,"Jackie Butler, C",San Antonio Spurs,"$2,350,000"
RK,NAME,TEAM,SALARY
241,"Brandan Wright, F",Golden State Warriors,"$2,323,080"
242,"Jason Hart, PG",Utah Jazz,"$2,300,000"
243,"Ike Diogu, PF",Indiana Pacers,"$2,286,360"
244,"Bonzi Wells, SG",New Orleans Hornets,"$2,284,200"
245,"Lindsey Hunter, SG",Detroit Pistons,"$2,250,000"
246,"Josh Smith, PF",Atlanta Hawks,"$2,243,543"
247,"Patrick O'Bryant, C",Golden State Warriors,"$2,216,400"
248,"D.J. Augustin, G",Houston Rockets,"$2,208,960"
249,"Andrew Bynum, C",Los Angeles Lakers,"$2,172,000"
250,"DeSagana Diop, C",New Jersey Nets,"$2,146,000"
RK,NAME,TEAM,SALARY
251,"Joakim Noah, C",Chicago Bulls,"$2,135,400"
252,"JR Smith, G",Denver Nuggets,"$2,134,067"
253,"Mouhamed Sene, C",Seattle SuperSonics,"$2,105,520"
254,"Dorell Wright, SF",Miami Heat,"$2,040,746"
255,"Spencer Hawes, PF",Sacramento Kings,"$2,028,600"
256,"JJ Redick, SG",Orlando Magic,"$2,000,160"
257,"Jameer Nelson, G",Orlando Magic,"$1,961,609"
258,"Vasileios Spanoulis, PG",Houston Rockets,"$1,944,000"
259,"Walter Herrmann Heinrich, PF",Detroit Pistons,"$1,944,000"
260,"Victor Khryapa, PF",Chicago Bulls,"$1,928,598"
RK,NAME,TEAM,SALARY
261,"Acie Law, PG",Atlanta Hawks,"$1,927,080"
262,"Hilton Armstrong, PF",New Orleans Hornets,"$1,900,200"
263,"Aaron Williams, C",LA Clippers,"$1,890,000"
264,"Delonte West, SG",Cleveland Cavaliers,"$1,889,760"
265,"Nenad Krstic, C",New Jersey Nets,"$1,889,760"
266,"Carlos Delfino, SG",Toronto Raptors,"$1,868,141"
267,"Tony Allen, SG",Boston Celtics,"$1,868,141"
268,"Sean May, C",Charlotte Bobcats,"$1,862,160"
269,"Thaddeus Young, PF",Philadelphia 76ers,"$1,830,720"
270,"Jannero Pargo, PG",New Orleans Hornets,"$1,830,000"
RK,NAME,TEAM,SALARY
271,"Grant Hill, SF",Phoenix Suns,"$1,830,000"
272,"Maceo Baston, SF",Toronto Raptors,"$1,830,000"
273,"Eddie Jones, SG",Dallas Mavericks,"$1,830,000"
274,"Kevin Martin, SG",Sacramento Kings,"$1,808,121"
275,"Thabo Sefolosha, F",Chicago Bulls,"$1,805,160"
276,"Kosta Perovic, C",Golden State Warriors,"$1,800,000"
277,"Rashad McCants, SG",Minnesota Timberwolves,"$1,769,160"
278,"Sasha Vujacic, SG",Los Angeles Lakers,"$1,756,951"
279,"David Wesley, SG",New Jersey Nets,"$1,750,000"
280,"Chuck Hayes, PF",Houston Rockets,"$1,750,000"
RK,NAME,TEAM,SALARY
281,"Maurice Evans, SG",Orlando Magic,"$1,740,000"
282,"Julian Wright, SF",New Orleans Hornets,"$1,739,160"
283,"David Harrison, C",Indiana Pacers,"$1,734,316"
284,"Ronnie Brewer, SF",Utah Jazz,"$1,715,040"
285,"Antoine Wright, SF",Dallas Mavericks,"$1,680,600"
286,"Al Thornton, SF",LA Clippers,"$1,652,280"
287,"Cedric Simmons, SF",Chicago Bulls,"$1,629,120"
288,"Brevin Knight, PG",LA Clippers,"$1,600,000"
289,"Clifford Robinson, PF",Brooklyn Nets,"$1,600,000"
290,"Joey Graham, SF",Toronto Raptors,"$1,596,600"
RK,NAME,TEAM,SALARY
291,"Adrian Griffin, G",Seattle SuperSonics,"$1,593,000"
292,"Rodney Stuckey, PG",Detroit Pistons,"$1,569,600"
293,"Rodney Carney, SG",Philadelphia 76ers,"$1,547,760"
294,"Justin Reed, SF",Minnesota Timberwolves,"$1,529,873"
295,"Danny Granger, SF",Indiana Pacers,"$1,516,800"
296,"Travis Diener, PG",Indiana Pacers,"$1,500,000"
297,"Eddie House, SG",Boston Celtics,"$1,500,000"
298,"Nick Young, G",Washington Wizards,"$1,491,240"
299,"Shawne Williams, SF",Indiana Pacers,"$1,470,360"
300,"Gerald Green, G",Houston Rockets,"$1,440,960"
RK,NAME,TEAM,SALARY
301,"Sean Williams, PF",New Jersey Nets,"$1,416,600"
302,"Hakim Warrick, PF",Memphis Grizzlies,"$1,376,040"
303,"Marco Belinelli, G",Golden State Warriors,"$1,345,800"
304,"Oleksiy Pecherov, C",Washington Wizards,"$1,345,800"
305,"Quincy Douby, SG",Sacramento Kings,"$1,333,920"
306,"Javaris Crittenton, PG",Memphis Grizzlies,"$1,285,200"
307,"Renaldo Balkman, SF",New York Knicks,"$1,280,640"
308,"Alexis Ajinca, C",LA Clippers,"$1,276,320"
309,"Nate Robinson, PG",New York Knicks,"$1,268,160"
310,"Jason Smith, F",Philadelphia 76ers,"$1,233,840"
RK,NAME,TEAM,SALARY
311,"Rajon Rondo, PG",Boston Celtics,"$1,229,280"
312,"Jacque Vaughn, PG",San Antonio Spurs,"$1,219,590"
313,"Eric Piatkowski, SG",Phoenix Suns,"$1,219,590"
314,"Adonal Foyle, C",Orlando Magic,"$1,219,590"
315,"Jarrett Jack, G",Portland Trail Blazers,"$1,217,400"
316,"Jarvis Hayes, SF",Detroit Pistons,"$1,200,000"
317,"Devin Brown, SG",Cleveland Cavaliers,"$1,200,000"
318,"Daequan Cook, SG",Miami Heat,"$1,184,400"
319,"Marcus Williams, PG",New Jersey Nets,"$1,180,200"
320,"Francisco Garcia, SG",Sacramento Kings,"$1,168,800"
RK,NAME,TEAM,SALARY
321,"Jared Dudley, SF",Charlotte Bobcats,"$1,137,000"
322,"Josh Boone, C",New Jersey Nets,"$1,133,040"
323,"Shavlik Randolph, PF",Philadelphia 76ers,"$1,130,000"
324,"Luther Head, PG",Houston Rockets,"$1,122,000"
325,"Calvin Booth, C",Philadelphia 76ers,"$1,103,225"
326,"Ronnie Price, PG",Utah Jazz,"$1,100,000"
327,"Wilson Chandler, F",New York Knicks,"$1,091,640"
328,"Kyle Lowry, PG",Memphis Grizzlies,"$1,087,680"
329,"Bernard Robinson, SG",Brooklyn Nets,"$1,080,000"
330,"Johan Petro, C",Seattle SuperSonics,"$1,077,120"
RK,NAME,TEAM,SALARY
331,"Shannon Brown, PG",Chicago Bulls,"$1,044,120"
332,"Jason Maxiell, PF",Detroit Pistons,"$1,041,360"
333,"Linas Kleiza, SF",Denver Nuggets,"$1,011,360"
334,"Jordan Farmar, PG",Los Angeles Lakers,"$1,009,560"
335,"Morris Almond, SG",Utah Jazz,"$1,005,960"
336,"Ime Udoka, F",San Antonio Spurs,"$1,000,000"
337,"Wayne Simien, PF",Miami Heat,"$997,800"
338,"David Lee, PF",New York Knicks,"$990,600"
339,"Maurice Ager, SF",New Jersey Nets,"$974,400"
340,"Earl Barron, C",Miami Heat,"$973,328"
RK,NAME,TEAM,SALARY
341,"Aaron Brooks, G",Houston Rockets,"$972,720"
342,"Mardy Collins, PG",New York Knicks,"$967,320"
343,"Donell Taylor, PG",Washington Wizards,"$945,610"
344,"CJ Miles, G",Utah Jazz,"$945,610"
345,"Arron Afflalo, G",Detroit Pistons,"$944,520"
346,"Alando Tucker, SF",Phoenix Suns,"$931,920"
347,"Melvin Ely, C",New Orleans Hornets,"$895,341"
348,"Chris Andersen, PF",New Orleans Hornets,"$885,294"
349,"Mike Hall, F",Washington Wizards,"$862,456"
350,"Justin Williams, PF",Houston Rockets,"$862,456"
RK,NAME,TEAM,SALARY
351,"Mile Ilic, C",Brooklyn Nets,"$850,000"
352,"Quinton Ross, SF",LA Clippers,"$826,046"
353,"Randolph Morris, C",New York Knicks,"$810,000"
354,"Mickael Gelabale, SF",Seattle SuperSonics,"$802,000"
355,"Josh Powell, PF",LA Clippers,"$800,000"
356,"Salim Stoudamire, SG",Atlanta Hawks,"$783,000"
357,"Jeff McInnis, PG",Charlotte Bobcats,"$770,610"
358,"Sean Marks, PF",Phoenix Suns,"$770,610"
359,"Derek Anderson, SG",Charlotte Bobcats,"$770,610"
360,"Casey Jacobsen, SG",Memphis Grizzlies,"$770,610"
RK,NAME,TEAM,SALARY
361,"Brian Skinner, PF",Phoenix Suns,"$770,610"
362,"Darrick Martin, PG",Toronto Raptors,"$770,610"
363,"James Singleton, F",Washington Wizards,"$770,610"
364,"Dwayne Jones II, PF",Cleveland Cavaliers,"$770,610"
365,"Royal Ivey, PG",Milwaukee Bucks,"$770,610"
366,"Michael Ruffin, PF",Milwaukee Bucks,"$770,610"
367,"Ryan Bowen, SF",New Orleans Hornets,"$770,610"
368,"Austin Croshere, PF",Golden State Warriors,"$770,610"
369,"Roger Mason Jr., SG",Washington Wizards,"$770,610"
370,"Dan Dickau, PG",LA Clippers,"$770,610"
RK,NAME,TEAM,SALARY
371,"Ronny Turiaf, C",Los Angeles Lakers,"$770,610"
372,"Von Wafer, SG",Portland Trail Blazers,"$770,610"
373,"Malik Allen, PF",Dallas Mavericks,"$770,610"
374,"Robert Hite, SG",Miami Heat,"$770,610"
375,"John Lucas III, PG",Minnesota Timberwolves,"$770,610"
376,"Stephen Graham, SF",Indiana Pacers,"$770,610"
377,"Orien Greene, PG",Sacramento Kings,"$770,610"
378,"Awvee Storey, SF",Milwaukee Bucks,"$770,610"
379,"Lynn Greer, PG",Milwaukee Bucks,"$770,610"
380,"Andre Brown, PF",Memphis Grizzlies,"$770,610"
RK,NAME,TEAM,SALARY
381,"Anfernee Hardaway, SF",Miami Heat,"$770,610"
382,"Daniel Ewing, PG",LA Clippers,"$770,610"
383,"Brandon Bass, PF",Dallas Mavericks,"$770,610"
384,"Kareem Rush, SG",Indiana Pacers,"$770,610"
385,"Ruben Patterson, PF",LA Clippers,"$770,610"
386,"Monta Ellis, SG",Golden State Warriors,"$770,610"
387,"Dikembe Mutombo, C",Houston Rockets,"$770,610"
388,"Anthony Carter, PG",Denver Nuggets,"$770,610"
389,"Jamal Sampson, C",Denver Nuggets,"$770,610"
390,"Darvin Ham, SF",Denver Nuggets,"$770,610"
RK,NAME,TEAM,SALARY
391,"Darrel Armstrong, PG",New Jersey Nets,"$770,610"
392,"Ryan Gomes, SF",Minnesota Timberwolves,"$770,610"
393,"Scot Pollard, C",Boston Celtics,"$770,610"
394,"Lou Williams, SG",Philadelphia 76ers,"$770,610"
395,"Juwan Howard, PF",Dallas Mavericks,"$761,544"
396,"Kyrylo Fesenko, C",Utah Jazz,"$750,000"
397,"Solomon Jones, PF",Atlanta Hawks,"$729,000"
398,"Eddie Gill, PG",Seattle SuperSonics,"$693,549"
399,"Yakhouba Diawara, SG",Denver Nuggets,"$687,456"
400,"Leon Powe, PF",Boston Celtics,"$687,456"
RK,NAME,TEAM,SALARY
401,"Ryan Hollins, C",Charlotte Bobcats,"$687,456"
402,"Hassan Adams, SF",Toronto Raptors,"$687,456"
403,"Paul Davis, C",LA Clippers,"$687,456"
404,"Craig Smith, PF",Minnesota Timberwolves,"$687,456"
405,"Paul Millsap, PF",Utah Jazz,"$687,456"
406,"James Augustine, PF",Orlando Magic,"$687,456"
407,"Lou Amundson, PF",Philadelphia 76ers,"$687,456"
408,"James White, SG",New York Knicks,"$687,456"
409,"Devin Green, SG",Los Angeles Lakers,"$687,456"
410,"Will Conroy, PG",Minnesota Timberwolves,"$687,456"
RK,NAME,TEAM,SALARY
411,"Steve Novak, SF",Houston Rockets,"$687,456"
412,"David Noel, SF",Milwaukee Bucks,"$687,456"
413,"Andre Owens, SG",Indiana Pacers,"$687,456"
