0,1,2,3
304,"Montrezl Harrell, C",Philadelphia 76ers,"$2,463,490"
305,"Willy Hernangomez, C",New Orleans Pelicans,"$2,443,581"
306,"Blake Wesley, G",San Antonio Spurs,"$2,385,480"
307,"Josh Christopher, SG",Houston Rockets,"$2,372,160"
308,"Leandro Bolmaro, F",Utah Jazz,"$2,353,320"
309,"Immanuel Quickley, SG",New York Knicks,"$2,316,240"
310,"Wendell Moore Jr., G",Minnesota Timberwolves,"$2,306,520"
RK,NAME,TEAM,SALARY
311,"John Konchar, SG",Memphis Grizzlies,"$2,300,000"
312,"Damian Jones, C",Utah Jazz,"$2,298,385"
313,"Quentin Grimes, SG",New York Knicks,"$2,277,000"
314,"Andrew Nembhard, PG",Indiana Pacers,"$2,244,111"
315,"Nikola Jovic, F",Miami Heat,"$2,239,920"
316,"Payton Pritchard, PG",Boston Celtics,"$2,239,200"
317,"Vlatko Cancar, SF",Denver Nuggets,"$2,234,359"
318,"Patrick Baldwin Jr., F",Golden State Warriors,"$2,226,000"
319,"TyTy Washington Jr., G",Houston Rockets,"$2,210,040"
320,"Bones Hyland, PG",LA Clippers,"$2,201,520"
RK,NAME,TEAM,SALARY
321,"Bol Bol, C",Orlando Magic,"$2,200,000"
322,"Peyton Watson, F",Denver Nuggets,"$2,193,960"
323,"Marquese Chriss, SF",Oklahoma City Thunder,"$2,193,920"
324,"Nik Stauskas, G",Indiana Pacers,"$2,193,920"
325,"Udoka Azubuike, C",Utah Jazz,"$2,174,880"
326,"Jaden McDaniels, PF",Minnesota Timberwolves,"$2,161,440"
327,"Jordan McLaughlin, PG",Minnesota Timberwolves,"$2,160,000"
328,"Malachi Flynn, PG",Toronto Raptors,"$2,145,720"
329,"Cam Thomas, SG",Brooklyn Nets,"$2,138,160"
330,"Luke Kornet, C",Boston Celtics,"$2,133,278"
RK,NAME,TEAM,SALARY
331,"Desmond Bane, SG",Memphis Grizzlies,"$2,130,240"
332,"Jahlil Okafor, C",Atlanta Hawks,"$2,130,023"
333,"Jaden Springer, G",Philadelphia 76ers,"$2,125,200"
334,"Day'Ron Sharpe, C",Brooklyn Nets,"$2,109,480"
335,"Jevon Carter, PG",Milwaukee Bucks,"$2,100,000"
336,"Santi Aldama, PF",Memphis Grizzlies,"$2,094,240"
337,"Frank Ntilikina, PG",Dallas Mavericks,"$2,036,318"
338,"Tony Bradley, C",Chicago Bulls,"$2,036,318"
339,"Jaylin Williams, F",Oklahoma City Thunder,"$2,000,000"
340,"Kenrich Williams, SF",Oklahoma City Thunder,"$2,000,000"
RK,NAME,TEAM,SALARY
341,"Abdel Nader, SF",Phoenix Suns,"$2,000,000"
342,"Danny Green, F",Cleveland Cavaliers,"$2,000,000"
343,"Caleb Houstan, G",Orlando Magic,"$2,000,000"
344,"Jeremiah Robinson-Earl, F",Oklahoma City Thunder,"$2,000,000"
345,"Garrison Mathews, SG",Atlanta Hawks,"$2,000,000"
346,"Shake Milton, SG",Philadelphia 76ers,"$1,977,718"
347,"Edmond Sumner, PG",Brooklyn Nets,"$1,968,175"
348,"Jontay Porter, C",Detroit Pistons,"$1,950,000"
349,"Denzel Valentine, G",Boston Celtics,"$1,939,350"
350,"Jaylen Nowell, SG",Minnesota Timberwolves,"$1,930,681"
RK,NAME,TEAM,SALARY
351,"Jalen McDaniels, PF",Philadelphia 76ers,"$1,930,681"
352,"Daniel Gafford, C",Washington Wizards,"$1,930,681"
353,"Naz Reid, C",Minnesota Timberwolves,"$1,930,681"
354,"Terance Mann, SG",LA Clippers,"$1,930,681"
355,"Dean Wade, PF",Cleveland Cavaliers,"$1,930,681"
356,"Lindy Waters III, F",Oklahoma City Thunder,"$1,927,896"
357,"Chimezie Metu, PF",Sacramento Kings,"$1,910,680"
358,"Davon Reed, SG",Los Angeles Lakers,"$1,902,133"
359,"Xavier Tillman, F",Memphis Grizzlies,"$1,901,625"
360,"Killian Tillie, SF",Memphis Grizzlies,"$1,901,625"
RK,NAME,TEAM,SALARY
361,"Theo Maledon, PG",Charlotte Hornets,"$1,900,000"
362,"Keita Bates-Diop, SF",San Antonio Spurs,"$1,878,720"
363,"Moritz Wagner, C",Orlando Magic,"$1,878,720"
364,"Thanasis Antetokounmpo, SF",Milwaukee Bucks,"$1,878,720"
365,"Wenyen Gabriel, F",Los Angeles Lakers,"$1,878,720"
366,"Oshae Brissett, SF",Indiana Pacers,"$1,846,738"
367,"Bismack Biyombo, C",Phoenix Suns,"$1,836,090"
368,"Juancho Hernangomez, PF",Toronto Raptors,"$1,836,090"
369,"Dennis Schroder, PG",Los Angeles Lakers,"$1,836,090"
370,"Anthony Gill, PF",Washington Wizards,"$1,836,090"
RK,NAME,TEAM,SALARY
371,"Taj Gibson, F",Washington Wizards,"$1,836,090"
372,"Juan Toscano-Anderson, SF",Utah Jazz,"$1,836,090"
373,"Isaiah Joe, SG",Oklahoma City Thunder,"$1,836,090"
374,"Justin Jackson, SF",Boston Celtics,"$1,836,090"
375,"Matthew Dellavedova, PG",Sacramento Kings,"$1,836,090"
376,"Josh Okogie, SF",Phoenix Suns,"$1,836,090"
377,"Drew Eubanks, PF",Portland Trail Blazers,"$1,836,090"
378,"T.J. Warren, SF",Phoenix Suns,"$1,836,090"
379,"Damion Lee, SG",Phoenix Suns,"$1,836,090"
380,"Ryan Arcidiacono, G",Portland Trail Blazers,"$1,836,090"
RK,NAME,TEAM,SALARY
381,"Dennis Smith Jr., PG",Charlotte Hornets,"$1,836,090"
382,"Troy Brown Jr., SF",Los Angeles Lakers,"$1,836,090"
383,"Bryn Forbes, SG",Minnesota Timberwolves,"$1,836,090"
384,"Austin Rivers, SG",Minnesota Timberwolves,"$1,836,090"
385,"Robin Lopez, C",Cleveland Cavaliers,"$1,836,090"
386,"Thomas Bryant, C",Denver Nuggets,"$1,836,090"
387,"Udonis Haslem, PF",Miami Heat,"$1,836,090"
388,"Aaron Holiday, G",Atlanta Hawks,"$1,836,090"
389,"Frank Kaminsky, PF",Houston Rockets,"$1,836,090"
390,"Rodney McGruder, G",Detroit Pistons,"$1,836,090"
RK,NAME,TEAM,SALARY
391,"JaMychal Green, F",Golden State Warriors,"$1,836,090"
392,"Andre Iguodala, F",Golden State Warriors,"$1,836,090"
393,"DeAndre Jordan, C",Denver Nuggets,"$1,836,090"
394,"Theo Pinson, G",Dallas Mavericks,"$1,836,090"
395,"Markieff Morris, PF",Dallas Mavericks,"$1,836,090"
396,"Raul Neto, PG",Cleveland Cavaliers,"$1,836,090"
397,"Matt Ryan, F",Minnesota Timberwolves,"$1,836,090"
398,"Nathan Knight, F",Minnesota Timberwolves,"$1,836,090"
399,"Svi Mykhailiuk, SG",Charlotte Hornets,"$1,836,090"
400,"Noah Vonleh, PF",Boston Celtics,"$1,836,090"
RK,NAME,TEAM,SALARY
401,"Blake Griffin, PF",Boston Celtics,"$1,836,090"
