0,1,2,3
192,"Zeljko Rebraca, C",LA Clippers,"$3,000,000"
193,"Slava Medvedenko, PF",Los Angeles Lakers,"$3,000,000"
194,"Kevin Ollie, PG",Philadelphia 76ers,"$2,950,200"
195,"Ira Newble, SF",Cleveland Cavaliers,"$2,950,200"
196,"Devin Harris, G",Dallas Mavericks,"$2,947,440"
197,"Tony Delk, PG",Detroit Pistons,"$2,925,000"
198,"Jake Tsakalidis, C",Memphis Grizzlies,"$2,900,000"
199,"Raymond Felton, G",Charlotte Bobcats,"$2,847,360"
200,"Steven Hunter, C",NO/Oklahoma City  Hornets,"$2,844,828"
RK,NAME,TEAM,SALARY
201,"Chris Wilcox, PF",Seattle SuperSonics,"$2,812,239"
202,"Chris Duhon, PG",Chicago Bulls,"$2,800,000"
203,"Andres Nocioni, SF",Chicago Bulls,"$2,775,000"
204,"Chris Kaman, C",LA Clippers,"$2,753,760"
205,"Primoz Brezec, C",Charlotte Bobcats,"$2,750,000"
206,"Earl Boykins, PG",Denver Nuggets,"$2,750,000"
207,"DeShawn Stevenson, SG",Orlando Magic,"$2,750,000"
208,"Josh Childress, F",Atlanta Hawks,"$2,677,200"
209,"Michael Finley, SG",San Antonio Spurs,"$2,675,000"
210,"Michael Doleac, C",Miami Heat,"$2,640,000"
RK,NAME,TEAM,SALARY
211,"Jim Jackson, SF",Los Angeles Lakers,"$2,640,000"
212,"Amar'e Stoudemire, C",Phoenix Suns,"$2,589,023"
213,"Brian Scalabrine, PF",Boston Celtics,"$2,586,207"
214,"Martell Webster, SF",Portland Trail Blazers,"$2,586,120"
215,"Kirk Hinrich, SG",Chicago Bulls,"$2,513,880"
216,"Bostjan Nachbar, SF",New Jersey Nets,"$2,500,000"
217,"Clifford Robinson, PF",New Jersey Nets,"$2,500,000"
218,"Eddie Griffin, PF",Minnesota Timberwolves,"$2,500,000"
219,"Damien Wilkins, SG",Seattle SuperSonics,"$2,500,000"
220,"Aaron McKie, SG",Los Angeles Lakers,"$2,500,000"
RK,NAME,TEAM,SALARY
221,"Arvydas Macijauskas, SG",NO/Oklahoma City  Hornets,"$2,500,000"
222,"Juan Dixon, SG",Portland Trail Blazers,"$2,500,000"
223,"Caron Butler, SF",Washington Wizards,"$2,461,617"
224,"Luol Deng, F",Chicago Bulls,"$2,443,920"
225,"Jared Jeffries, PF",Washington Wizards,"$2,433,824"
226,"Anthony Johnson, PG",Indiana Pacers,"$2,420,000"
227,"Melvin Ely, C",Charlotte Bobcats,"$2,401,027"
228,"James Jones, SG",Phoenix Suns,"$2,400,000"
229,"Charlie Villanueva, PF",Toronto Raptors,"$2,360,880"
230,"Jose Calderon, G",Toronto Raptors,"$2,333,334"
RK,NAME,TEAM,SALARY
231,"Fred Jones, SG",Indiana Pacers,"$2,328,843"
232,"Fabricio Oberto, C",San Antonio Spurs,"$2,325,000"
233,"T.J. Ford, PG",Milwaukee Bucks,"$2,303,040"
234,"Dan Dickau, PG",Boston Celtics,"$2,255,350"
235,"Rafael Araujo, C",Toronto Raptors,"$2,238,960"
236,"Darius Songaila, PF",Chicago Bulls,"$2,200,000"
237,"Jiri Welsch, GF",Milwaukee Bucks,"$2,177,114"
238,"Channing Frye, F",New York Knicks,"$2,162,880"
239,"Michael Sweetney, PF",Chicago Bulls,"$2,116,920"
240,"Andre Iguodala, F",Philadelphia 76ers,"$2,058,000"
RK,NAME,TEAM,SALARY
241,"Jake Voskuhl, C",Charlotte Bobcats,"$2,015,625"
242,"Jarvis Hayes, SF",Washington Wizards,"$2,011,080"
243,"Matt Bonner, C",Toronto Raptors,"$2,000,000"
244,"Mark Madsen, PF",Minnesota Timberwolves,"$2,000,000"
245,"Toni Kukoc, SF",Milwaukee Bucks,"$2,000,000"
246,"Dikembe Mutombo, C",Houston Rockets,"$2,000,000"
247,"DeSagana Diop, C",Dallas Mavericks,"$2,000,000"
248,"Ike Diogu, PF",Golden State Warriors,"$1,988,160"
249,"Luke Jackson, SF",Cleveland Cavaliers,"$1,955,160"
250,"Mickael Pietrus, SF",Golden State Warriors,"$1,910,520"
RK,NAME,TEAM,SALARY
251,"Andrew Bynum, C",Los Angeles Lakers,"$1,888,680"
252,"Jumaine Jones, SF",Charlotte Bobcats,"$1,875,000"
253,"Andris Biedrins, C",Golden State Warriors,"$1,857,360"
254,"Nick Collison, F",Seattle SuperSonics,"$1,815,000"
255,"Jon Barry, SG",Houston Rockets,"$1,800,000"
256,"Robert Swift, C",Seattle SuperSonics,"$1,764,480"
257,"Tayshaun Prince, SF",Detroit Pistons,"$1,763,115"
258,"Reggie Evans, C",Denver Nuggets,"$1,760,000"
259,"Calbert Cheaney, SG",Golden State Warriors,"$1,760,000"
260,"Mo Williams, PG",Milwaukee Bucks,"$1,760,000"
RK,NAME,TEAM,SALARY
261,"Lindsey Hunter, SG",Detroit Pistons,"$1,760,000"
262,"Marcus Banks, PG",Minnesota Timberwolves,"$1,724,280"
263,"Jarron Collins, C",Utah Jazz,"$1,700,000"
264,"John Salmons, SF",Philadelphia 76ers,"$1,699,001"
265,"Sebastian Telfair, PG",Portland Trail Blazers,"$1,676,280"
266,"Derek Anderson, SG",Miami Heat,"$1,670,000"
267,"Michael Ruffin, PF",Washington Wizards,"$1,670,000"
268,"Brian Grant, PF",Phoenix Suns,"$1,670,000"
269,"Malik Allen, PF",Chicago Bulls,"$1,670,000"
270,"Yaroslav Korolev, SF",LA Clippers,"$1,670,000"
RK,NAME,TEAM,SALARY
271,"Greg Buckner, SG",Denver Nuggets,"$1,670,000"
272,"Luke Ridnour, PG",Seattle SuperSonics,"$1,638,000"
273,"Sean May, C",Charlotte Bobcats,"$1,619,280"
274,"Scott Padgett, PF",New Jersey Nets,"$1,600,000"
275,"Kris Humphries, PF",Utah Jazz,"$1,592,400"
276,"Devin Brown, SG",Utah Jazz,"$1,592,400"
277,"Joel Przybilla, C",Portland Trail Blazers,"$1,560,000"
278,"Josh Smith, PF",Atlanta Hawks,"$1,560,000"
279,"Reece Gaines, PG",Milwaukee Bucks,"$1,556,160"
280,"Jason Hart, PG",Sacramento Kings,"$1,540,000"
RK,NAME,TEAM,SALARY
281,"Rashad McCants, SG",Minnesota Timberwolves,"$1,538,400"
282,"Al Jefferson, C",Boston Celtics,"$1,512,840"
283,"Maurice Evans, SG",Detroit Pistons,"$1,500,000"
284,"Antoine Wright, SF",New Jersey Nets,"$1,461,360"
285,"Kirk Snyder, SG",NO/Oklahoma City  Hornets,"$1,437,240"
286,"Zarko Cabarkapa, SF",Golden State Warriors,"$1,404,360"
287,"Milt Palacio, PG",Utah Jazz,"$1,400,000"
288,"Joey Graham, SF",Toronto Raptors,"$1,388,400"
289,"David West, F",NO/Oklahoma City  Hornets,"$1,334,160"
290,"Danny Granger, SF",Indiana Pacers,"$1,318,920"
RK,NAME,TEAM,SALARY
291,"Rasual Butler, SF",NO/Oklahoma City  Hornets,"$1,300,000"
292,"JR Smith, G",NO/Oklahoma City  Hornets,"$1,297,080"
293,"Sasha Pavlovic, SG",Cleveland Cavaliers,"$1,274,160"
294,"Gerald Green, G",Boston Celtics,"$1,253,040"
295,"Dorell Wright, SF",Miami Heat,"$1,238,640"
296,"Dahntay Jones, SG",Memphis Grizzlies,"$1,223,160"
297,"Hakim Warrick, PF",Memphis Grizzlies,"$1,196,520"
298,"Jameer Nelson, G",Orlando Magic,"$1,189,200"
299,"Boris Diaw, C",Phoenix Suns,"$1,174,200"
300,"Julius Hodge, SG",Denver Nuggets,"$1,148,760"
RK,NAME,TEAM,SALARY
301,"Pavel Podkolzin, C",Dallas Mavericks,"$1,141,560"
302,"Bryon Russell, SF",Seattle SuperSonics,"$1,138,500"
303,"Bo Outlaw, PF",Orlando Magic,"$1,138,500"
304,"Alonzo Mourning, C",Miami Heat,"$1,138,500"
305,"Stacey Augmon, SF",Orlando Magic,"$1,138,500"
306,"Zoran Planinic, PG",New Jersey Nets,"$1,127,280"
307,"Keith McLeod, PG",Utah Jazz,"$1,125,000"
308,"Luke Walton, SF",Los Angeles Lakers,"$1,125,000"
309,"Nate Robinson, PG",New York Knicks,"$1,102,680"
310,"Jason Kapono, SG",Miami Heat,"$1,100,000"
RK,NAME,TEAM,SALARY
311,"Matt Carroll, SG",Charlotte Bobcats,"$1,100,000"
312,"Victor Khryapa, PF",Portland Trail Blazers,"$1,095,960"
313,"Travis Outlaw, SF",Portland Trail Blazers,"$1,082,160"
314,"Darrick Martin, PG",Toronto Raptors,"$1,081,575"
315,"Jarrett Jack, G",Portland Trail Blazers,"$1,058,640"
316,"Brian Cook, PF",Los Angeles Lakers,"$1,038,960"
317,"Walter McCarty, PF",LA Clippers,"$1,035,000"
318,"Jacque Vaughn, PG",New Jersey Nets,"$1,029,873"
319,"Mikki Moore, C",Seattle SuperSonics,"$1,029,873"
320,"Sergei Monia, SF",Sacramento Kings,"$1,016,400"
RK,NAME,TEAM,SALARY
321,"Francisco Garcia, SG",Sacramento Kings,"$1,016,400"
322,"Delonte West, SG",Boston Celtics,"$1,010,040"
323,"Nenad Krstic, C",New Jersey Nets,"$1,010,040"
324,"John Edwards, C",Atlanta Hawks,"$1,000,000"
325,"Steve Blake, PG",Portland Trail Blazers,"$1,000,000"
326,"Luther Head, PG",Houston Rockets,"$975,600"
327,"Carlos Delfino, SG",Detroit Pistons,"$969,600"
328,"Tony Allen, SG",Boston Celtics,"$969,600"
329,"Anthony Carter, PG",Minnesota Timberwolves,"$965,185"
330,"Kevin Martin, SG",Sacramento Kings,"$937,440"
RK,NAME,TEAM,SALARY
331,"Johan Petro, C",Seattle SuperSonics,"$936,600"
332,"Kendrick Perkins, C",Boston Celtics,"$936,480"
333,"Leandro Barbosa, G",Phoenix Suns,"$930,600"
334,"Josh Howard, SF",Dallas Mavericks,"$923,880"
335,"Sasha Vujacic, SG",Los Angeles Lakers,"$910,440"
336,"Jason Maxiell, PF",Detroit Pistons,"$905,640"
337,"Beno Udrih, PG",San Antonio Spurs,"$904,800"
338,"Ryan Bowen, SF",Houston Rockets,"$900,498"
339,"Calvin Booth, C",Washington Wizards,"$900,498"
340,"David Harrison, C",Indiana Pacers,"$898,200"
RK,NAME,TEAM,SALARY
341,"Jannero Pargo, PG",Chicago Bulls,"$895,248"
342,"Ronald Murray, SG",Cleveland Cavaliers,"$895,248"
343,"Didier Ilunga-Mbenga, C",Dallas Mavericks,"$880,000"
344,"Linas Kleiza, SF",Denver Nuggets,"$879,360"
345,"Keith Bogans, SG",Houston Rockets,"$869,373"
346,"Wayne Simien, PF",Miami Heat,"$867,720"
347,"Anderson Varejao, C",Cleveland Cavaliers,"$866,800"
348,"David Lee, PF",New York Knicks,"$861,360"
349,"Maciej Lampe, PF",Houston Rockets,"$858,534"
350,"Adrian Griffin, G",Dallas Mavericks,"$844,537"
RK,NAME,TEAM,SALARY
351,"Lee Nailon, SF",Philadelphia 76ers,"$835,810"
352,"Zendon Hamilton, C",Philadelphia 76ers,"$835,810"
353,"Mateen Cleaves, PG",Seattle SuperSonics,"$835,810"
354,"Eddie Gill, PG",Indiana Pacers,"$835,810"
355,"Eddie House, SG",Phoenix Suns,"$835,810"
356,"Laron Profit, SG",Los Angeles Lakers,"$835,810"
357,"Loren Woods, C",Toronto Raptors,"$780,000"
358,"Mike Wilks, PG",Seattle SuperSonics,"$771,123"
359,"Michael Bradley, PF",Philadelphia 76ers,"$771,123"
360,"Pat Burke, C",Phoenix Suns,"$750,000"
RK,NAME,TEAM,SALARY
361,"Lonny Baxter, PF",Charlotte Bobcats,"$745,248"
362,"Terence Morris, F",Orlando Magic,"$745,248"
363,"Qyntel Woods, SF",New York Knicks,"$745,248"
364,"Richie Frahm, SG",Houston Rockets,"$745,248"
365,"Smush Parker, PG",Los Angeles Lakers,"$745,248"
366,"Nikoloz Tskitishvili, SF",Phoenix Suns,"$745,248"
367,"Sean Marks, PF",San Antonio Spurs,"$719,373"
368,"Ronald Dupree, SF",Minnesota Timberwolves,"$719,373"
369,"Nick Van Exel, PG",San Antonio Spurs,"$719,373"
370,"DerMarr Johnson, SF",Denver Nuggets,"$719,373"
RK,NAME,TEAM,SALARY
371,"Alan Henderson, PF",Cleveland Cavaliers,"$719,373"
372,"Francisco Elson, C",Denver Nuggets,"$719,373"
373,"Rick Brunson, PG",Houston Rockets,"$719,373"
374,"Linton Johnson, PF",NO/Oklahoma City  Hornets,"$719,373"
375,"Quinton Ross, SF",LA Clippers,"$719,373"
376,"Lamond Murray, SF",New Jersey Nets,"$719,373"
377,"Ervin Johnson, C",Milwaukee Bucks,"$719,373"
378,"Gary Payton, PG",Miami Heat,"$719,373"
379,"Shandon Anderson, SF",Miami Heat,"$719,373"
380,"Charles Smith, SG",Denver Nuggets,"$719,373"
RK,NAME,TEAM,SALARY
381,"Jamal Sampson, C",Sacramento Kings,"$719,373"
382,"Darrel Armstrong, PG",Dallas Mavericks,"$719,373"
383,"Jermaine Jackson, PG",Milwaukee Bucks,"$696,508"
384,"Salim Stoudamire, SG",Atlanta Hawks,"$675,000"
385,"Peter John Ramos, C",Washington Wizards,"$660,000"
386,"Esteban Batista, PF",Atlanta Hawks,"$644,209"
387,"Antonio Burks, PG",Memphis Grizzlies,"$641,748"
388,"Pape Sow, PF",Toronto Raptors,"$641,748"
389,"Royal Ivey, PG",Atlanta Hawks,"$641,748"
390,"Ha Seung-Jin, C",Portland Trail Blazers,"$641,748"
RK,NAME,TEAM,SALARY
391,"Mario Kasun, C",Orlando Magic,"$641,748"
392,"Awvee Storey, SF",Washington Wizards,"$641,748"
393,"Josh Powell, PF",Dallas Mavericks,"$641,748"
394,"Trevor Ariza, SF",Orlando Magic,"$641,748"
395,"Jackie Butler, C",New York Knicks,"$641,748"
396,"Justin Reed, SF",Minnesota Timberwolves,"$641,748"
397,"Charlie Bell, SG",Milwaukee Bucks,"$641,748"
398,"Jackson Vroman, PF",NO/Oklahoma City  Hornets,"$641,748"
399,"Earl Barron, C",Miami Heat,"$641,748"
400,"Donta Smith, SG",Atlanta Hawks,"$641,748"
RK,NAME,TEAM,SALARY
401,"Bernard Robinson, SG",Charlotte Bobcats,"$641,747"
402,"Matt Barnes, SF",Philadelphia 76ers,"$627,251"
403,"James Singleton, F",LA Clippers,"$625,000"
404,"Daniel Ewing, PG",LA Clippers,"$450,000"
405,"Lou Williams, SG",Philadelphia 76ers,"$450,000"
406,"Monta Ellis, SG",Golden State Warriors,"$448,762"
407,"Ryan Gomes, SF",Boston Celtics,"$428,762"
408,"Chris Taft, PF",Golden State Warriors,"$423,762"
409,"Kevin Burleson, PG",Charlotte Bobcats,"$398,762"
410,"Dwayne Jones II, PF",Boston Celtics,"$398,762"
