0,1,2,3
36,"Joakim Noah, C",Chicago Bulls,"$12,700,000"
37,"Tony Parker, G",San Antonio Spurs,"$12,500,000"
38,"Serge Ibaka, F",Oklahoma City Thunder,"$12,350,000"
39,"Andre Iguodala, F",Golden State Warriors,"$12,289,544"
40,"Nikola Pekovic, C",Minnesota Timberwolves,"$12,100,000"
RK,NAME,TEAM,SALARY
41,"Kevin Garnett, PF",Minnesota Timberwolves,"$12,000,000"
42,"Kyle Lowry, PG",Toronto Raptors,"$12,000,000"
43,"David West, F",Indiana Pacers,"$12,000,000"
44,"Al Horford, C",Atlanta Hawks,"$12,000,000"
45,"Nicolas Batum, PF",Portland Trail Blazers,"$11,765,500"
46,"Ty Lawson, G",Denver Nuggets,"$11,595,506"
47,"Andrea Bargnani, C",New York Knicks,"$11,500,000"
48,"DeAndre Jordan, C",LA Clippers,"$11,440,123"
49,"Tyreke Evans, G",New Orleans Pelicans,"$11,265,416"
50,"JaVale McGee, C",Philadelphia 76ers,"$11,250,000"
RK,NAME,TEAM,SALARY
51,"Larry Sanders, PF",Milwaukee Bucks,"$11,000,000"
52,"Danilo Gallinari, PF",Denver Nuggets,"$10,854,850"
53,"Stephen Curry, PG",Golden State Warriors,"$10,629,213"
54,"Marcin Gortat, C",Washington Wizards,"$10,434,782"
55,"Tim Duncan, C",San Antonio Spurs,"$10,361,446"
56,"Gerald Wallace, SF",Boston Celtics,"$10,105,855"
57,"DeMar DeRozan, SF",Toronto Raptors,"$10,100,000"
58,"Jrue Holiday, PG",New Orleans Pelicans,"$9,904,495"
59,"Luol Deng, F",Miami Heat,"$9,714,461"
60,"Anderson Varejao, C",Cleveland Cavaliers,"$9,704,545"
RK,NAME,TEAM,SALARY
61,"Steve Nash, PG",Los Angeles Lakers,"$9,701,000"
62,"Paul Millsap, PF",Atlanta Hawks,"$9,500,000"
63,"Thaddeus Young, PF",Brooklyn Nets,"$9,410,869"
64,"Tiago Splitter, C",San Antonio Spurs,"$9,250,000"
65,"Jeff Green, PF",Memphis Grizzlies,"$9,200,000"
66,"Jordan Hill, C",Los Angeles Lakers,"$9,000,000"
67,"Lance Stephenson, G",Charlotte Hornets,"$9,000,000"
68,"Mike Conley, PG",Memphis Grizzlies,"$8,694,216"
69,"Trevor Ariza, SF",Houston Rockets,"$8,579,089"
70,"Channing Frye, F",Orlando Magic,"$8,579,088"
RK,NAME,TEAM,SALARY
71,"Marcus Thornton, SG",Phoenix Suns,"$8,575,000"
72,"Ryan Anderson, PF",New Orleans Pelicans,"$8,491,500"
73,"Jeremy Lin, G",Los Angeles Lakers,"$8,374,646"
74,"Omer Asik, C",New Orleans Pelicans,"$8,374,646"
75,"Monta Ellis, SG",Dallas Mavericks,"$8,360,000"
76,"Taj Gibson, F",Chicago Bulls,"$8,000,000"
77,"Jeff Teague, PG",Atlanta Hawks,"$8,000,000"
78,"Brandon Jennings, G",Detroit Pistons,"$8,000,000"
79,"O.J. Mayo, SG",Milwaukee Bucks,"$8,000,000"
80,"George Hill, PG",Indiana Pacers,"$8,000,000"
RK,NAME,TEAM,SALARY
81,"Dirk Nowitzki, F",Dallas Mavericks,"$7,974,482"
82,"Ersan Ilyasova, PF",Milwaukee Bucks,"$7,900,000"
83,"Tayshaun Prince, SF",Detroit Pistons,"$7,707,865"
84,"Boris Diaw, C",San Antonio Spurs,"$7,500,000"
85,"Arron Afflalo, G",Portland Trail Blazers,"$7,500,000"
86,"Goran Dragic, PG",Miami Heat,"$7,500,000"
87,"Wesley Matthews, SG",Portland Trail Blazers,"$7,245,640"
88,"Isaiah Thomas, G",Boston Celtics,"$7,238,606"
89,"Avery Bradley, PG",Boston Celtics,"$7,191,011"
90,"Pau Gasol, PF",Chicago Bulls,"$7,128,000"
RK,NAME,TEAM,SALARY
91,"Jose Calderon, G",New York Knicks,"$7,097,191"
92,"Kyrie Irving, PG",Cleveland Cavaliers,"$7,070,730"
93,"Manu Ginobili, G",San Antonio Spurs,"$7,000,000"
94,"Amir Johnson, F",Toronto Raptors,"$7,000,000"
95,"Marvin Williams, F",Charlotte Hornets,"$7,000,000"
96,"Brandon Bass, PF",Boston Celtics,"$6,900,000"
97,"Kevin Martin, SG",Minnesota Timberwolves,"$6,792,500"
98,"JJ Redick, SG",LA Clippers,"$6,792,500"
99,"Wilson Chandler, F",Denver Nuggets,"$6,757,913"
100,"Jason Richardson, SG",Philadelphia 76ers,"$6,601,125"
RK,NAME,TEAM,SALARY
101,"JR Smith, G",Cleveland Cavaliers,"$6,515,510"
102,"Carl Landry, PF",Sacramento Kings,"$6,500,000"
103,"Greivis Vasquez, PG",Toronto Raptors,"$6,400,000"
104,"Derrick Williams, PF",Sacramento Kings,"$6,331,404"
105,"Jarrett Jack, G",Brooklyn Nets,"$6,300,000"
106,"Kyle Korver, G",Atlanta Hawks,"$6,253,521"
107,"Landry Fields, SG",Toronto Raptors,"$6,250,000"
108,"Robin Lopez, C",Portland Trail Blazers,"$6,124,729"
109,"Jason Thompson, PF",Sacramento Kings,"$6,037,500"
110,"Jodie Meeks, G",Detroit Pistons,"$6,000,000"
RK,NAME,TEAM,SALARY
111,"Gerald Henderson, SG",Charlotte Hornets,"$6,000,000"
112,"Chuck Hayes, PF",Toronto Raptors,"$5,958,750"
113,"Jason Terry, G",Houston Rockets,"$5,850,313"
114,"Patrick Patterson, PF",Toronto Raptors,"$5,831,326"
115,"P.J. Tucker, PF",Phoenix Suns,"$5,700,000"
116,"Enes Freedom, C",Oklahoma City Thunder,"$5,694,674"
117,"Anthony Davis, PF",New Orleans Pelicans,"$5,607,240"
118,"Anthony Bennett, F",Minnesota Timberwolves,"$5,563,920"
119,"Andrew Wiggins, SF",Minnesota Timberwolves,"$5,510,640"
120,"Greg Monroe, C",Detroit Pistons,"$5,479,934"
RK,NAME,TEAM,SALARY
121,"Jamal Crawford, G",LA Clippers,"$5,450,000"
122,"Courtney Lee, G",Memphis Grizzlies,"$5,450,000"
123,"Lou Williams, SG",Toronto Raptors,"$5,450,000"
124,"JJ Hickson, C",Denver Nuggets,"$5,381,750"
125,"Martell Webster, SF",Washington Wizards,"$5,381,750"
126,"Chris Andersen, PF",Miami Heat,"$5,375,000"
127,"Nikola Mirotic, F",Chicago Bulls,"$5,305,000"
128,"Spencer Hawes, PF",LA Clippers,"$5,305,000"
129,"Paul Pierce, SF",Washington Wizards,"$5,305,000"
130,"Shaun Livingston, G",Golden State Warriors,"$5,305,000"
RK,NAME,TEAM,SALARY
131,"Josh McRoberts, PF",Miami Heat,"$5,305,000"
132,"Keith Bogans, SG",Philadelphia 76ers,"$5,285,817"
133,"Zaza Pachulia, C",Milwaukee Bucks,"$5,200,000"
134,"Tristan Thompson, C",Cleveland Cavaliers,"$5,138,430"
135,"Michael Kidd-Gilchrist, F",Charlotte Hornets,"$5,016,960"
136,"Chase Budinger, SF",Minnesota Timberwolves,"$5,000,000"
137,"Trevor Booker, F",Utah Jazz,"$5,000,000"
138,"Brandan Wright, F",Phoenix Suns,"$5,000,000"
139,"Nick Young, G",Los Angeles Lakers,"$4,994,420"
140,"Victor Oladipo, SG",Orlando Magic,"$4,978,200"
RK,NAME,TEAM,SALARY
141,"Jabari Parker, PF",Milwaukee Bucks,"$4,930,560"
142,"Luis Scola, F",Indiana Pacers,"$4,868,499"
143,"Tony Allen, SG",Memphis Grizzlies,"$4,831,461"
144,"Chris Kaman, C",Portland Trail Blazers,"$4,800,000"
145,"Darren Collison, PG",Sacramento Kings,"$4,797,664"
146,"Kostas Papanikolaou, SF",Houston Rockets,"$4,797,664"
147,"Corey Brewer, F",Houston Rockets,"$4,702,500"
148,"Ricky Rubio, PG",Minnesota Timberwolves,"$4,660,479"
149,"Andre Miller, PG",Sacramento Kings,"$4,650,000"
150,"Timofey Mozgov, C",Cleveland Cavaliers,"$4,650,000"
RK,NAME,TEAM,SALARY
151,"Bradley Beal, SG",Washington Wizards,"$4,505,280"
152,"Caron Butler, SF",Detroit Pistons,"$4,500,000"
153,"Jonas Jerebko, F",Boston Celtics,"$4,500,000"
154,"Ben Gordon, SG",Orlando Magic,"$4,500,000"
155,"Otto Porter Jr., SF",Washington Wizards,"$4,470,480"
156,"Joel Embiid, C",Philadelphia 76ers,"$4,427,640"
157,"Luc Mbah a Moute, F",Philadelphia 76ers,"$4,382,576"
158,"Kris Humphries, PF",Washington Wizards,"$4,250,000"
159,"Jared Dudley, SF",Milwaukee Bucks,"$4,250,000"
160,"CJ Miles, G",Indiana Pacers,"$4,205,000"
RK,NAME,TEAM,SALARY
161,"Thabo Sefolosha, F",Atlanta Hawks,"$4,150,000"
162,"Dion Waiters, G",Oklahoma City Thunder,"$4,062,000"
163,"Samuel Dalembert, C",New York Knicks,"$4,051,527"
164,"Cody Zeller, C",Charlotte Hornets,"$4,030,560"
165,"Danny Green, F",San Antonio Spurs,"$4,025,000"
166,"Ian Mahinmi, C",Indiana Pacers,"$4,000,000"
167,"Mario Chalmers, G",Miami Heat,"$4,000,000"
168,"Aaron Gordon, PF",Orlando Magic,"$3,992,040"
169,"Mo Williams, PG",Charlotte Hornets,"$3,965,074"
170,"Vince Carter, G",Memphis Grizzlies,"$3,911,981"
RK,NAME,TEAM,SALARY
171,"Kevin Seraphin, C",Washington Wizards,"$3,898,692"
172,"Devin Harris, G",Dallas Mavericks,"$3,878,896"
173,"Bismack Biyombo, C",Charlotte Hornets,"$3,873,398"
174,"Patty Mills, PG",San Antonio Spurs,"$3,842,105"
175,"Raymond Felton, G",Dallas Mavericks,"$3,793,693"
176,"Jonas Valanciunas, C",Toronto Raptors,"$3,678,360"
177,"Thomas Robinson, F",Philadelphia 76ers,"$3,678,360"
178,"Marreese Speights, F",Golden State Warriors,"$3,657,500"
179,"Alex Len, C",Phoenix Suns,"$3,649,920"
180,"Dante Exum, G",Utah Jazz,"$3,615,000"
RK,NAME,TEAM,SALARY
181,"Brandon Knight, PG",Phoenix Suns,"$3,553,917"
182,"Gerald Green, G",Phoenix Suns,"$3,500,000"
183,"Darrell Arthur, F",Denver Nuggets,"$3,457,149"
184,"Steve Novak, SF",Oklahoma City Thunder,"$3,445,947"
185,"Matt Barnes, SF",LA Clippers,"$3,396,250"
186,"Mirza Teletovic, PF",Brooklyn Nets,"$3,368,100"
187,"Damian Lillard, PG",Portland Trail Blazers,"$3,340,920"
188,"Mike Scott, PF",Atlanta Hawks,"$3,333,333"
189,"Tyler Hansbrough, PF",Toronto Raptors,"$3,326,235"
190,"Andrei Kirilenko, SF",Brooklyn Nets,"$3,326,235"
RK,NAME,TEAM,SALARY
191,"Mike Dunleavy, SG",Chicago Bulls,"$3,326,235"
192,"Nerlens Noel, C",Philadelphia 76ers,"$3,315,120"
193,"Marcus Smart, PG",Boston Celtics,"$3,283,320"
194,"Alexey Shved, PG",New York Knicks,"$3,282,056"
195,"Evan Turner, G",Boston Celtics,"$3,278,000"
196,"Bojan Bogdanovic, SF",Brooklyn Nets,"$3,278,000"
197,"Jason Smith, F",New York Knicks,"$3,278,000"
198,"Kemba Walker, PG",Charlotte Hornets,"$3,272,091"
199,"Carlos Boozer, PF",Los Angeles Lakers,"$3,251,000"
200,"Carlos Delfino, SG",LA Clippers,"$3,250,000"
RK,NAME,TEAM,SALARY
201,"Gary Neal, PG",Minnesota Timberwolves,"$3,250,000"
202,"Anthony Morrow, SG",Oklahoma City Thunder,"$3,200,000"
203,"Dorell Wright, SF",Portland Trail Blazers,"$3,150,000"
204,"Quincy Pondexter, F",New Orleans Pelicans,"$3,146,068"
205,"Chris Copeland, SF",Indiana Pacers,"$3,135,000"
206,"Klay Thompson, SG",Golden State Warriors,"$3,075,880"
207,"Harrison Barnes, SF",Golden State Warriors,"$3,049,920"
208,"Alec Burks, SG",Utah Jazz,"$3,034,356"
209,"Ben McLemore, SG",Sacramento Kings,"$3,026,280"
210,"Joel Freeland, C",Portland Trail Blazers,"$3,013,512"
RK,NAME,TEAM,SALARY
211,"Kosta Koufos, C",Memphis Grizzlies,"$3,000,000"
212,"Travis Outlaw, SF",Philadelphia 76ers,"$3,000,000"
213,"Randy Foye, SG",Denver Nuggets,"$3,000,000"
214,"Jerryd Bayless, G",Milwaukee Bucks,"$3,000,000"
215,"D.J. Augustin, G",Oklahoma City Thunder,"$3,000,000"
216,"Anthony Tolliver, PF",Detroit Pistons,"$3,000,000"
217,"Julius Randle, PF",Los Angeles Lakers,"$2,997,360"
218,"Markieff Morris, PF",Phoenix Suns,"$2,989,239"
219,"Furkan Aldemir, PF",Philadelphia 76ers,"$2,963,232"
220,"Marcus Morris Sr., SF",Phoenix Suns,"$2,943,221"
RK,NAME,TEAM,SALARY
221,"Will Bynum, PG",Washington Wizards,"$2,915,908"
222,"Kawhi Leonard, SF",San Antonio Spurs,"$2,894,059"
223,"Marco Belinelli, G",San Antonio Spurs,"$2,873,750"
224,"Terrence Ross, G",Toronto Raptors,"$2,793,960"
225,"Kentavious Caldwell-Pope, SG",Detroit Pistons,"$2,772,480"
226,"Nikola Vucevic, C",Orlando Magic,"$2,751,260"
227,"Luke Ridnour, PG",Orlando Magic,"$2,750,000"
228,"Nik Stauskas, G",Sacramento Kings,"$2,745,840"
229,"Brian Roberts, PG",Charlotte Hornets,"$2,732,000"
230,"Udonis Haslem, PF",Miami Heat,"$2,732,000"
RK,NAME,TEAM,SALARY
231,"Jameer Nelson, G",Denver Nuggets,"$2,732,000"
232,"Mike Miller, SG",Cleveland Cavaliers,"$2,732,000"
233,"Kirk Hinrich, SG",Chicago Bulls,"$2,732,000"
234,"Iman Shumpert, G",Cleveland Cavaliers,"$2,616,975"
235,"Andre Drummond, C",Detroit Pistons,"$2,568,360"
236,"Trey Burke, PG",Utah Jazz,"$2,548,560"
237,"Noah Vonleh, PF",Charlotte Hornets,"$2,524,200"
238,"James Johnson, PF",Toronto Raptors,"$2,500,000"
239,"DeMarre Carroll, F",Atlanta Hawks,"$2,442,455"
240,"Austin Rivers, SG",LA Clippers,"$2,439,840"
RK,NAME,TEAM,SALARY
241,"Shelvin Mack, G",Atlanta Hawks,"$2,433,333"
242,"CJ McCollum, SG",Portland Trail Blazers,"$2,421,000"
243,"Tobias Harris, PF",Orlando Magic,"$2,380,594"
244,"Meyers Leonard, C",Portland Trail Blazers,"$2,317,920"
245,"Michael Carter-Williams, G",Milwaukee Bucks,"$2,300,040"
246,"Doug McDermott, SF",Chicago Bulls,"$2,277,960"
247,"Kenneth Faried, F",Denver Nuggets,"$2,249,768"
248,"Nick Collison, F",Oklahoma City Thunder,"$2,242,003"
249,"Brendan Haywood, C",Cleveland Cavaliers,"$2,213,668"
250,"Reggie Jackson, PG",Detroit Pistons,"$2,204,369"
RK,NAME,TEAM,SALARY
251,"Jeremy Lamb, SG",Oklahoma City Thunder,"$2,202,000"
252,"Steven Adams, C",Oklahoma City Thunder,"$2,184,960"
253,"Vitor Faverani, C",Boston Celtics,"$2,090,000"
254,"Aron Baynes, C",San Antonio Spurs,"$2,077,000"
255,"Ramon Sessions, G",Washington Wizards,"$2,077,000"
256,"Jordan Farmar, PG",LA Clippers,"$2,077,000"
257,"C.J. Watson, PG",Indiana Pacers,"$2,077,000"
258,"Danny Granger, SF",Miami Heat,"$2,077,000"
259,"Beno Udrih, PG",Memphis Grizzlies,"$2,077,000"
260,"Steve Blake, PG",Portland Trail Blazers,"$2,077,000"
RK,NAME,TEAM,SALARY
261,"Josh Smith, PF",Houston Rockets,"$2,077,000"
262,"Kelly Olynyk, PF",Boston Celtics,"$2,075,760"
263,"Zach LaVine, SG",Minnesota Timberwolves,"$2,055,840"
264,"Cory Joseph, PG",San Antonio Spurs,"$2,023,261"
265,"Jimmy Butler, SF",Chicago Bulls,"$2,008,748"
266,"Kent Bazemore, SF",Atlanta Hawks,"$2,000,000"
267,"DeJuan Blair, C",Washington Wizards,"$2,000,000"
268,"John Salmons, SF",New Orleans Pelicans,"$2,000,000"
269,"Elton Brand, PF",Atlanta Hawks,"$2,000,000"
270,"John Henson, F",Milwaukee Bucks,"$1,987,320"
RK,NAME,TEAM,SALARY
271,"Shabazz Muhammad, F",Minnesota Timberwolves,"$1,971,960"
272,"T.J. Warren, SF",Phoenix Suns,"$1,953,120"
273,"Maurice Harkless, SF",Orlando Magic,"$1,887,840"
274,"Giannis Antetokounmpo, PF",Milwaukee Bucks,"$1,873,200"
275,"Adreian Payne, PF",Minnesota Timberwolves,"$1,855,320"
276,"Jeff Ayres, F",San Antonio Spurs,"$1,828,750"
277,"Anthony Randolph, SF",Madrid Real Madrid,"$1,825,359"
278,"Jeremy Evans, F",Utah Jazz,"$1,794,871"
279,"Joffrey Lauvergne, F",Denver Nuggets,"$1,790,281"
280,"Reggie Evans, C",Sacramento Kings,"$1,768,653"
RK,NAME,TEAM,SALARY
281,"Lucas Nogueira, C",Toronto Raptors,"$1,762,680"
282,"Jusuf Nurkic, C",Denver Nuggets,"$1,762,680"
283,"Luigi Datome, SF",Boston Celtics,"$1,750,000"
284,"Zoran Dragic, SG",Miami Heat,"$1,706,225"
285,"Tyler Zeller, C",Boston Celtics,"$1,703,760"
286,"Dennis Schroder, PG",Atlanta Hawks,"$1,690,680"
287,"James Young, G",Boston Celtics,"$1,674,480"
288,"Pablo Prigioni, PG",Houston Rockets,"$1,662,961"
289,"Ryan Kelly, PF",Los Angeles Lakers,"$1,650,000"
290,"Shane Larkin, G",New York Knicks,"$1,606,080"
RK,NAME,TEAM,SALARY
291,"Tyler Ennis, G",Milwaukee Bucks,"$1,590,720"
292,"Sergey Karasev, SG",Brooklyn Nets,"$1,533,840"
293,"Gary Harris, SG",Denver Nuggets,"$1,519,200"
294,"Ronny Turiaf, C",Minnesota Timberwolves,"$1,500,000"
295,"Miroslav Raduljica, C",Minnesota Timberwolves,"$1,500,000"
296,"Evan Fournier, SG",Orlando Magic,"$1,483,920"
297,"Tony Snell, SF",Chicago Bulls,"$1,472,400"
298,"Scotty Hopson, G",Oklahoma City Thunder,"$1,450,878"
299,"Willie Green, SG",Orlando Magic,"$1,448,490"
300,"Lamar Odom, PF",New York Knicks,"$1,448,490"
RK,NAME,TEAM,SALARY
301,"Mike James, PG",Chicago Bulls,"$1,448,490"
302,"Jared Sullinger, C",Boston Celtics,"$1,424,520"
303,"Gorgui Dieng, C",Minnesota Timberwolves,"$1,413,480"
304,"Mitch McGary, PF",Oklahoma City Thunder,"$1,400,040"
305,"Victor Claver, PF",Portland Trail Blazers,"$1,370,000"
306,"Mason Plumlee, C",Brooklyn Nets,"$1,357,080"
307,"Jordan Adams, SG",Memphis Grizzlies,"$1,344,120"
308,"Melvin Ely, C",Washington Wizards,"$1,316,809"
309,"John Jenkins, G",Atlanta Hawks,"$1,312,920"
310,"Josh Powell, PF",Milwaukee Bucks,"$1,310,286"
RK,NAME,TEAM,SALARY
311,"Ronnie Brewer, SF",Chicago Bulls,"$1,310,286"
312,"Solomon Hill, SF",Indiana Pacers,"$1,302,840"
313,"Rodney Hood, SG",Utah Jazz,"$1,290,360"
314,"Alan Anderson, SG",Brooklyn Nets,"$1,276,061"
315,"Tim Hardaway Jr., SF",New York Knicks,"$1,250,640"
316,"Hasheem Thabeet, C",Detroit Pistons,"$1,250,000"
317,"Pero Antic, PF",Atlanta Hawks,"$1,250,000"
318,"Shabazz Napier, G",Miami Heat,"$1,238,640"
319,"Shawne Williams, SF",Detroit Pistons,"$1,227,985"
320,"Aaron Gray, C",Detroit Pistons,"$1,227,985"
RK,NAME,TEAM,SALARY
321,"Shavlik Randolph, PF",Boston Celtics,"$1,227,985"
322,"Tony Wroten, SG",Philadelphia 76ers,"$1,210,080"
323,"Reggie Bullock Jr., SF",Phoenix Suns,"$1,200,720"
324,"Clint Capela, C",Houston Rockets,"$1,189,200"
325,"Miles Plumlee, C",Milwaukee Bucks,"$1,169,880"
326,"Andre Roberson, F",Oklahoma City Thunder,"$1,160,880"
327,"P.J. Hairston, SF",Charlotte Hornets,"$1,149,720"
328,"Hilton Armstrong, PF",Golden State Warriors,"$1,145,685"
329,"Cartier Martin, PF",Detroit Pistons,"$1,145,685"
330,"Arnett Moultrie, PF",New York Knicks,"$1,136,160"
RK,NAME,TEAM,SALARY
331,"Perry Jones, SF",Oklahoma City Thunder,"$1,129,200"
332,"Rudy Gobert, C",Utah Jazz,"$1,127,400"
333,"Marquis Teague, G",Memphis Grizzlies,"$1,120,920"
334,"Festus Ezeli, C",Golden State Warriors,"$1,112,880"
335,"Archie Goodwin, SG",Phoenix Suns,"$1,112,280"
336,"CJ Wilcox, G",LA Clippers,"$1,109,760"
337,"Nemanja Nedovic, PG",Golden State Warriors,"$1,104,240"
338,"Damjan Rudez, SF",Indiana Pacers,"$1,100,000"
339,"Kyle Anderson, SF",San Antonio Spurs,"$1,093,680"
340,"Kyle Singler, F",Oklahoma City Thunder,"$1,090,000"
RK,NAME,TEAM,SALARY
341,"Xavier Henry, SG",Los Angeles Lakers,"$1,082,000"
342,"Robert Covington, PF",Philadelphia 76ers,"$1,000,000"
343,"Garrett Temple, SF",Washington Wizards,"$981,084"
344,"Luke Babbitt, F",New Orleans Pelicans,"$981,084"
345,"Ed Davis, C",Los Angeles Lakers,"$981,084"
346,"Alexis Ajinca, C",New Orleans Pelicans,"$981,084"
347,"Al-Farouq Aminu, SF",Dallas Mavericks,"$981,084"
348,"Jon Leuer, F",Memphis Grizzlies,"$967,500"
349,"Josh Harrellson, C",Washington Wizards,"$948,163"
350,"E'Twaun Moore, G",Chicago Bulls,"$948,163"
RK,NAME,TEAM,SALARY
351,"Greg Smith, PF",Dallas Mavericks,"$948,163"
352,"Jeremy Tyler, C",Houston Rockets,"$948,163"
353,"Donald Sloan, G",Indiana Pacers,"$948,163"
354,"Joey Dorsey, PF",Houston Rockets,"$948,163"
355,"Jeffery Taylor, SF",Charlotte Hornets,"$915,243"
356,"Jason Maxiell, PF",Charlotte Hornets,"$915,243"
357,"Jannero Pargo, PG",Charlotte Hornets,"$915,243"
358,"Omri Casspi, F",Sacramento Kings,"$915,243"
359,"Ryan Hollins, C",Sacramento Kings,"$915,243"
360,"Will Barton, G",Denver Nuggets,"$915,243"
RK,NAME,TEAM,SALARY
361,"Lavoy Allen, F",Indiana Pacers,"$915,243"
362,"Wesley Johnson, F",Los Angeles Lakers,"$915,243"
363,"Drew Gooden, PF",Washington Wizards,"$915,243"
364,"Henry Sims, C",Philadelphia 76ers,"$915,243"
365,"Ekpe Udoh, F",LA Clippers,"$915,243"
366,"Darius Miller, SF",New Orleans Pelicans,"$915,243"
367,"Chris Wright, SF",Oklahoma City Thunder,"$915,243"
368,"Sebastian Telfair, PG",Oklahoma City Thunder,"$915,243"
369,"Nazr Mohammed, C",Chicago Bulls,"$915,243"
370,"Matt Bonner, C",San Antonio Spurs,"$915,243"
RK,NAME,TEAM,SALARY
371,"Diante Garrett, PG",Portland Trail Blazers,"$915,243"
372,"Greg Stiemsma, C",Toronto Raptors,"$915,243"
373,"Quincy Acy, F",New York Knicks,"$915,243"
374,"Jimmer Fredette, G",New Orleans Pelicans,"$915,243"
375,"Ronnie Price, PG",Los Angeles Lakers,"$915,243"
376,"Leandro Barbosa, G",Golden State Warriors,"$915,243"
377,"Kyle O'Quinn, C",Orlando Magic,"$915,243"
378,"Jarvis Varnado, PF",Philadelphia 76ers,"$915,243"
379,"Patrick Beverley, PG",Houston Rockets,"$915,243"
380,"Kyrylo Fesenko, C",Minnesota Timberwolves,"$915,243"
RK,NAME,TEAM,SALARY
381,"Aaron Brooks, G",Chicago Bulls,"$915,243"
382,"Rasual Butler, SF",Washington Wizards,"$915,243"
383,"Khris Middleton, SF",Milwaukee Bucks,"$915,243"
384,"Kendall Marshall, PG",Milwaukee Bucks,"$915,243"
385,"Jae Crowder, PF",Boston Celtics,"$915,243"
386,"Shannon Brown, PG",Miami Heat,"$915,243"
387,"Wayne Ellington, SG",Los Angeles Lakers,"$915,243"
388,"Glen Davis, PF",LA Clippers,"$915,243"
389,"Hedo Turkoglu, SF",LA Clippers,"$915,243"
390,"Rodney Stuckey, PG",Indiana Pacers,"$915,243"
RK,NAME,TEAM,SALARY
391,"Francisco Garcia, SG",Houston Rockets,"$915,243"
392,"Draymond Green, PF",Golden State Warriors,"$915,243"
393,"Jared Cunningham, G",LA Clippers,"$915,243"
394,"Alonzo Gee, SF",Portland Trail Blazers,"$915,243"
395,"Richard Jefferson, F",Dallas Mavericks,"$915,243"
396,"Doron Lamb, SG",Dallas Mavericks,"$915,243"
397,"Ivan Johnson, PF",Dallas Mavericks,"$915,243"
398,"Charlie Villanueva, PF",Dallas Mavericks,"$915,243"
399,"Rashard Lewis, PF",Dallas Mavericks,"$915,243"
400,"James Jones, SG",Cleveland Cavaliers,"$915,243"
RK,NAME,TEAM,SALARY
401,"Shawn Marion, SG",Cleveland Cavaliers,"$915,243"
402,"Robert Sacre, C",Los Angeles Lakers,"$915,243"
403,"Chris Douglas-Roberts, SG",LA Clippers,"$915,243"
404,"Cole Aldrich, C",New York Knicks,"$915,243"
405,"J.J. Barea, G",Dallas Mavericks,"$909,859"
406,"Jerami Grant, SF",Philadelphia 76ers,"$884,879"
407,"Devyn Marble, G",Orlando Magic,"$884,879"
408,"Joe Harris, SF",Cleveland Cavaliers,"$884,879"
409,"Robbie Hummel, SF",Minnesota Timberwolves,"$880,000"
410,"Allen Crabbe, G",Portland Trail Blazers,"$862,000"
RK,NAME,TEAM,SALARY
