0,1,2,3
150,"Jeremy Lamb, SG",Charlotte Hornets,"$6,511,628"
RK,NAME,TEAM,SALARY
151,"Aron Baynes, C",Detroit Pistons,"$6,500,000"
152,"Carl Landry, PF",Philadelphia 76ers,"$6,500,000"
153,"Tim Duncan, C",San Antonio Spurs,"$6,393,750"
154,"Spencer Hawes, PF",Milwaukee Bucks,"$6,348,759"
155,"Marco Belinelli, G",Charlotte Hornets,"$6,333,333"
156,"Jae Crowder, PF",Boston Celtics,"$6,286,408"
157,"Lance Thomas, F",New York Knicks,"$6,191,000"
158,"Tarik Black, F",Los Angeles Lakers,"$6,191,000"
159,"Patrick Patterson, PF",Toronto Raptors,"$6,050,000"
160,"Andrew Wiggins, SF",Minnesota Timberwolves,"$6,006,600"
RK,NAME,TEAM,SALARY
161,"Ish Smith, PG",Detroit Pistons,"$6,000,000"
162,"Ramon Sessions, G",Charlotte Hornets,"$6,000,000"
163,"Patrick Beverley, PG",Houston Rockets,"$6,000,000"
164,"Wayne Ellington, SG",Miami Heat,"$6,000,000"
165,"Alex Abrines, G",Oklahoma City Thunder,"$5,994,764"
166,"Karl-Anthony Towns, C",Minnesota Timberwolves,"$5,960,160"
167,"Ben Simmons, PG",Brooklyn Nets,"$5,903,160"
168,"Otto Porter Jr., SF",Washington Wizards,"$5,893,981"
169,"Nikola Mirotic, F",Chicago Bulls,"$5,782,450"
170,"Shaun Livingston, G",Golden State Warriors,"$5,782,450"
RK,NAME,TEAM,SALARY
171,"Josh McRoberts, PF",Miami Heat,"$5,782,450"
172,"Brandan Wright, F",Memphis Grizzlies,"$5,709,880"
173,"Wesley Johnson, F",LA Clippers,"$5,628,000"
174,"Tyler Johnson, G",Miami Heat,"$5,628,000"
175,"Jared Sullinger, C",Toronto Raptors,"$5,628,000"
176,"Tony Allen, SG",Memphis Grizzlies,"$5,505,618"
177,"Luis Scola, F",Brooklyn Nets,"$5,500,000"
178,"Nick Young, G",Los Angeles Lakers,"$5,443,918"
179,"Jabari Parker, PF",Milwaukee Bucks,"$5,374,320"
180,"D'Angelo Russell, PG",Los Angeles Lakers,"$5,332,800"
RK,NAME,TEAM,SALARY
181,"Cody Zeller, C",Charlotte Hornets,"$5,318,313"
182,"P.J. Tucker, PF",Toronto Raptors,"$5,300,000"
183,"Brandon Ingram, SF",Los Angeles Lakers,"$5,281,680"
184,"Kyle Korver, G",Cleveland Cavaliers,"$5,239,437"
185,"Darren Collison, PG",Sacramento Kings,"$5,229,454"
186,"Langston Galloway, SG",Sacramento Kings,"$5,200,000"
187,"C.J. Watson, PG",Orlando Magic,"$5,000,000"
188,"Brandon Jennings, G",Washington Wizards,"$5,000,000"
189,"Jonas Jerebko, F",Boston Celtics,"$5,000,000"
190,"Roy Hibbert, C",Denver Nuggets,"$5,000,000"
RK,NAME,TEAM,SALARY
191,"Jason Smith, F",Washington Wizards,"$5,000,000"
192,"Kyle Singler, F",Oklahoma City Thunder,"$4,837,500"
193,"Mike Dunleavy, SG",Atlanta Hawks,"$4,837,500"
194,"Joel Embiid, C",Philadelphia 76ers,"$4,826,160"
195,"Alex Len, C",Phoenix Suns,"$4,823,621"
196,"Jahlil Okafor, C",Philadelphia 76ers,"$4,788,840"
197,"Jaylen Brown, SG",Boston Celtics,"$4,743,000"
198,"Alexis Ajinca, C",New Orleans Pelicans,"$4,638,203"
199,"Marcus Morris Sr., SF",Detroit Pistons,"$4,625,000"
200,"CJ Miles, G",Indiana Pacers,"$4,583,450"
RK,NAME,TEAM,SALARY
201,"Jameer Nelson, G",Denver Nuggets,"$4,540,525"
202,"Nerlens Noel, C",Dallas Mavericks,"$4,384,490"
203,"Aaron Gordon, PF",Orlando Magic,"$4,351,320"
204,"Greivis Vasquez, PG",Brooklyn Nets,"$4,347,826"
205,"Kristaps Porzingis, C",New York Knicks,"$4,317,720"
206,"Dragan Bender, F",Phoenix Suns,"$4,276,320"
207,"Vince Carter, G",Memphis Grizzlies,"$4,264,057"
208,"Devin Harris, G",Dallas Mavericks,"$4,227,996"
209,"J.J. Barea, G",Dallas Mavericks,"$4,096,950"
210,"Ben McLemore, SG",Sacramento Kings,"$4,008,882"
RK,NAME,TEAM,SALARY
211,"Lavoy Allen, F",Indiana Pacers,"$4,000,000"
212,"Leandro Barbosa, G",Phoenix Suns,"$4,000,000"
213,"Kris Humphries, PF",Atlanta Hawks,"$4,000,000"
214,"Jordan Hill, C",Minnesota Timberwolves,"$4,000,000"
215,"Udonis Haslem, PF",Miami Heat,"$4,000,000"
216,"Lance Stephenson, G",Indiana Pacers,"$4,000,000"
217,"James Johnson, PF",Miami Heat,"$4,000,000"
218,"Dante Exum, G",Utah Jazz,"$3,940,320"
219,"Kyle O'Quinn, C",New York Knicks,"$3,918,750"
220,"Kris Dunn, G",Minnesota Timberwolves,"$3,872,520"
RK,NAME,TEAM,SALARY
221,"Thabo Sefolosha, F",Atlanta Hawks,"$3,850,000"
222,"Nemanja Bjelica, PF",Minnesota Timberwolves,"$3,800,000"
223,"Nick Collison, F",Oklahoma City Thunder,"$3,750,000"
224,"Bojan Bogdanovic, SF",Washington Wizards,"$3,730,653"
225,"Kentavious Caldwell-Pope, SG",Detroit Pistons,"$3,678,319"
226,"Quincy Pondexter, F",San Antonio Spurs,"$3,617,978"
227,"Patty Mills, PG",San Antonio Spurs,"$3,578,948"
228,"Marcus Smart, PG",Boston Celtics,"$3,578,880"
229,"Willie Cauley-Stein, C",Sacramento Kings,"$3,551,160"
230,"Drew Gooden, PF",Washington Wizards,"$3,547,000"
RK,NAME,TEAM,SALARY
231,"Will Barton, G",Denver Nuggets,"$3,533,333"
232,"Paul Pierce, SF",LA Clippers,"$3,527,920"
233,"Buddy Hield, SG",Sacramento Kings,"$3,517,200"
234,"Mike Miller, SG",Denver Nuggets,"$3,500,000"
235,"Anthony Morrow, SG",Chicago Bulls,"$3,488,000"
236,"Trey Burke, PG",Washington Wizards,"$3,386,598"
237,"Mike Scott, PF",Atlanta Hawks,"$3,333,334"
238,"KJ McDaniels, F",Brooklyn Nets,"$3,333,333"
239,"Troy Daniels, G",Memphis Grizzlies,"$3,332,940"
240,"Julius Randle, PF",Los Angeles Lakers,"$3,267,120"
RK,NAME,TEAM,SALARY
241,"Emmanuel Mudiay, G",Denver Nuggets,"$3,241,800"
242,"CJ McCollum, SG",Portland Trail Blazers,"$3,219,579"
243,"Jamal Murray, PG",Denver Nuggets,"$3,210,840"
244,"Michael Carter-Williams, G",Chicago Bulls,"$3,183,526"
245,"Steven Adams, C",Oklahoma City Thunder,"$3,140,517"
246,"Kelly Olynyk, PF",Boston Celtics,"$3,094,014"
247,"Shabazz Muhammad, F",Minnesota Timberwolves,"$3,046,299"
248,"Justin Hamilton, C",Brooklyn Nets,"$3,000,000"
249,"Tibor Pleiss, C",Philadelphia 76ers,"$3,000,000"
250,"Giannis Antetokounmpo, PF",Milwaukee Bucks,"$2,995,421"
RK,NAME,TEAM,SALARY
251,"Nik Stauskas, G",Philadelphia 76ers,"$2,993,040"
252,"Dante Cunningham, F",New Orleans Pelicans,"$2,978,250"
253,"Stanley Johnson, SF",Detroit Pistons,"$2,969,880"
254,"Marquese Chriss, SF",Phoenix Suns,"$2,941,440"
255,"Dewayne Dedmon, C",San Antonio Spurs,"$2,898,000"
256,"Mindaugas Kuzminskas, F",New York Knicks,"$2,898,000"
257,"Dion Waiters, G",Miami Heat,"$2,898,000"
258,"Zaza Pachulia, C",Golden State Warriors,"$2,898,000"
259,"James Ennis III, F",Memphis Grizzlies,"$2,898,000"
260,"Seth Curry, SG",Dallas Mavericks,"$2,898,000"
RK,NAME,TEAM,SALARY
261,"Nene Hilario, C",Houston Rockets,"$2,898,000"
262,"Tomas Satoransky, SG",Washington Wizards,"$2,870,813"
263,"Noah Vonleh, PF",Portland Trail Blazers,"$2,751,360"
264,"Frank Kaminsky, PF",Charlotte Hornets,"$2,730,000"
265,"Dennis Schroder, PG",Atlanta Hawks,"$2,708,582"
266,"Jakob Poeltl, C",Toronto Raptors,"$2,703,960"
267,"Aaron Brooks, G",Indiana Pacers,"$2,700,000"
268,"Justise Winslow, PF",Miami Heat,"$2,593,440"
269,"Thon Maker, F",Milwaukee Bucks,"$2,568,600"
270,"Randy Foye, SG",Brooklyn Nets,"$2,500,000"
RK,NAME,TEAM,SALARY
271,"Richard Jefferson, F",Cleveland Cavaliers,"$2,500,000"
272,"Malcolm Delaney, G",Atlanta Hawks,"$2,500,000"
273,"Doug McDermott, SF",Oklahoma City Thunder,"$2,483,040"
274,"Myles Turner, C",Indiana Pacers,"$2,463,840"
275,"Domantas Sabonis, PF",Oklahoma City Thunder,"$2,440,200"
276,"Shelvin Mack, G",Utah Jazz,"$2,433,334"
277,"Tony Snell, SF",Milwaukee Bucks,"$2,368,327"
278,"Gorgui Dieng, C",Minnesota Timberwolves,"$2,348,783"
279,"Trey Lyles, PF",Utah Jazz,"$2,340,600"
280,"Mason Plumlee, C",Denver Nuggets,"$2,328,530"
RK,NAME,TEAM,SALARY
281,"Taurean Prince, PF",Atlanta Hawks,"$2,318,280"
282,"Dario Saric, PF",Philadelphia 76ers,"$2,318,280"
283,"Tim Hardaway Jr., SF",Atlanta Hawks,"$2,281,605"
284,"Reggie Bullock Jr., SF",Detroit Pistons,"$2,255,644"
285,"Zach LaVine, SG",Minnesota Timberwolves,"$2,240,880"
286,"Devin Booker, SG",Phoenix Suns,"$2,223,600"
287,"Luc Mbah a Moute, F",LA Clippers,"$2,203,000"
288,"Giorgios Papagiannis, C",Sacramento Kings,"$2,202,240"
289,"Mo Williams, PG",Denver Nuggets,"$2,194,500"
290,"Andre Roberson, F",Oklahoma City Thunder,"$2,183,072"
RK,NAME,TEAM,SALARY
291,"Joe Ingles, SG",Utah Jazz,"$2,150,000"
292,"T.J. Warren, SF",Phoenix Suns,"$2,128,920"
293,"Rudy Gobert, C",Utah Jazz,"$2,121,288"
294,"Cameron Payne, PG",Chicago Bulls,"$2,112,480"
295,"Denzel Valentine, G",Chicago Bulls,"$2,092,200"
296,"Tim Frazier, PG",New Orleans Pelicans,"$2,090,000"
297,"Kendall Marshall, PG",Milwaukee Bucks,"$2,048,257"
298,"Adreian Payne, PF",Minnesota Timberwolves,"$2,022,240"
299,"Kelly Oubre Jr., SG",Washington Wizards,"$2,006,640"
300,"Juancho Hernangomez, PF",Denver Nuggets,"$1,987,440"
RK,NAME,TEAM,SALARY
301,"Lucas Nogueira, C",Toronto Raptors,"$1,921,320"
302,"Jusuf Nurkic, C",Portland Trail Blazers,"$1,921,320"
303,"Terry Rozier, SG",Boston Celtics,"$1,906,440"
304,"James Young, G",Boston Celtics,"$1,825,200"
305,"Rashad Vaughn, G",Milwaukee Bucks,"$1,811,040"
306,"Kevin Seraphin, C",Indiana Pacers,"$1,800,000"
307,"Wade Baldwin IV, G",Memphis Grizzlies,"$1,793,760"
308,"Quincy Acy, F",Brooklyn Nets,"$1,790,092"
309,"Tyler Ennis, G",Los Angeles Lakers,"$1,733,880"
310,"Sam Dekker, F",Houston Rockets,"$1,720,560"
RK,NAME,TEAM,SALARY
311,"Joffrey Lauvergne, F",Chicago Bulls,"$1,709,719"
312,"Henry Ellenson, PF",Detroit Pistons,"$1,704,120"
313,"Gary Harris, SG",Denver Nuggets,"$1,655,880"
314,"Jerian Grant, G",Chicago Bulls,"$1,643,040"
315,"Malik Beasley, SG",Denver Nuggets,"$1,627,320"
316,"Delon Wright, SG",Toronto Raptors,"$1,577,280"
317,"Caris LeVert, SG",Brooklyn Nets,"$1,562,280"
318,"David Lee, PF",San Antonio Spurs,"$1,551,659"
319,"Caron Butler, SF",Sacramento Kings,"$1,551,659"
320,"Mitch McGary, PF",Oklahoma City Thunder,"$1,526,040"
RK,NAME,TEAM,SALARY
321,"Justin Anderson, F",Philadelphia 76ers,"$1,514,160"
322,"Marcelinho Huertas, PG",Los Angeles Lakers,"$1,500,000"
323,"DeAndre' Bembry, SG",Atlanta Hawks,"$1,499,760"
324,"Jordan Adams, SG",Memphis Grizzlies,"$1,465,080"
325,"Bobby Portis, F",Chicago Bulls,"$1,453,680"
326,"Demetrius Jackson, G",Boston Celtics,"$1,450,000"
327,"Malachi Richardson, G",Sacramento Kings,"$1,439,800"
328,"Rodney Hood, SG",Utah Jazz,"$1,406,520"
329,"JaVale McGee, C",Golden State Warriors,"$1,403,611"
330,"Marreese Speights, F",LA Clippers,"$1,403,611"
RK,NAME,TEAM,SALARY
331,"Michael Beasley, F",Milwaukee Bucks,"$1,403,611"
332,"Rondae Hollis Jefferson, SF",Brooklyn Nets,"$1,395,600"
333,"Deyonta Davis, F",Memphis Grizzlies,"$1,369,299"
334,"Nikola Jokic, C",Denver Nuggets,"$1,358,500"
335,"Shabazz Napier, G",Portland Trail Blazers,"$1,350,120"
336,"Guillermo Hernangomez, C",New York Knicks,"$1,350,000"
337,"Willy Hernangomez, C",New York Knicks,"$1,350,000"
338,"Tyus Jones, PG",Minnesota Timberwolves,"$1,339,680"
339,"Sasha Kaun, C",Philadelphia 76ers,"$1,333,240"
340,"Timothe Luwawu-Cabarrot, SG",Philadelphia 76ers,"$1,326,960"
RK,NAME,TEAM,SALARY
341,"Clint Capela, C",Houston Rockets,"$1,296,240"
342,"Jarell Martin, F",Memphis Grizzlies,"$1,286,160"
343,"Brice Johnson, PF",LA Clippers,"$1,273,920"
344,"Luke Babbitt, F",Miami Heat,"$1,227,286"
345,"Jeremy Evans, F",Atlanta Hawks,"$1,227,286"
346,"Jordan Mickey, F",Boston Celtics,"$1,223,653"
347,"CJ Wilcox, G",Orlando Magic,"$1,209,600"
348,"Larry Nance Jr., PF",Los Angeles Lakers,"$1,207,680"
349,"Pascal Siakam, PF",Toronto Raptors,"$1,196,040"
350,"Kyle Anderson, SF",San Antonio Spurs,"$1,192,080"
RK,NAME,TEAM,SALARY
351,"Josh Huestis, F",Oklahoma City Thunder,"$1,191,480"
352,"Chris McCullough, F",Washington Wizards,"$1,191,480"
353,"Livio Jean-Charles, SF",San Antonio Spurs,"$1,188,840"
354,"Skal Labissiere, F",Sacramento Kings,"$1,188,840"
355,"Kevon Looney, F",Golden State Warriors,"$1,182,840"
356,"Dejounte Murray, SG",San Antonio Spurs,"$1,180,080"
357,"Damian Jones, C",Golden State Warriors,"$1,171,560"
358,"Isaiah Whitehead, G",Brooklyn Nets,"$1,074,145"
359,"Rakeem Christmas, PF",Indiana Pacers,"$1,052,342"
360,"Joe Young, G",Indiana Pacers,"$1,052,342"
RK,NAME,TEAM,SALARY
361,"Tony Wroten, SG",Memphis Grizzlies,"$1,050,961"
362,"John Jenkins, G",Phoenix Suns,"$1,050,961"
363,"Chris Johnson, SG",Houston Rockets,"$1,050,961"
364,"Glenn Robinson III, F",Indiana Pacers,"$1,050,500"
365,"Montrezl Harrell, C",Houston Rockets,"$1,045,000"
366,"Ivica Zubac, C",Los Angeles Lakers,"$1,034,956"
367,"Richaun Holmes, F",Philadelphia 76ers,"$1,025,831"
368,"Mike Muscala, C",Atlanta Hawks,"$1,015,696"
369,"Robert Covington, PF",Philadelphia 76ers,"$1,015,696"
370,"Isaiah Canaan, G",Chicago Bulls,"$1,015,696"
RK,NAME,TEAM,SALARY
371,"DeAndre Liggins, G",Dallas Mavericks,"$1,015,696"
372,"Anthony Bennett, F",Brooklyn Nets,"$1,015,696"
373,"Andrew Goudelock, PG",Houston Rockets,"$1,015,696"
374,"Justin Holiday, SF",New York Knicks,"$1,015,696"
375,"Jeff Withey, C",Utah Jazz,"$1,015,696"
376,"Willie Reed, C",Miami Heat,"$1,015,696"
377,"Brian Roberts, PG",Charlotte Hornets,"$980,431"
378,"Jarnell Stokes, C",Denver Nuggets,"$980,431"
379,"Ty Lawson, G",Sacramento Kings,"$980,431"
380,"Nate Wolters, PG",Utah Jazz,"$980,431"
RK,NAME,TEAM,SALARY
381,"Henry Sims, C",Utah Jazz,"$980,431"
382,"Eric Moreland, C",Oklahoma City Thunder,"$980,431"
383,"Markel Brown, G",Oklahoma City Thunder,"$980,431"
384,"Chris Wright, SF",Oklahoma City Thunder,"$980,431"
385,"Raymond Felton, G",LA Clippers,"$980,431"
386,"Jordan Farmar, PG",Sacramento Kings,"$980,431"
387,"Jerami Grant, SF",Oklahoma City Thunder,"$980,431"
388,"Greg Stiemsma, C",Portland Trail Blazers,"$980,431"
389,"James Michael McAdoo, SF",Golden State Warriors,"$980,431"
390,"Cory Jefferson, F",Philadelphia 76ers,"$980,431"
RK,NAME,TEAM,SALARY
391,"Elton Brand, PF",Philadelphia 76ers,"$980,431"
392,"Damjan Rudez, SF",Orlando Magic,"$980,431"
393,"Arinze Onuaku, PF",Orlando Magic,"$980,431"
394,"Lou Amundson, PF",New York Knicks,"$980,431"
395,"Sasha Vujacic, SG",New York Knicks,"$980,431"
396,"Marcus Thornton, SG",Washington Wizards,"$980,431"
397,"Toure' Murry, SF",Minnesota Timberwolves,"$980,431"
398,"John Lucas III, PG",Minnesota Timberwolves,"$980,431"
399,"Rasual Butler, SF",Minnesota Timberwolves,"$980,431"
400,"Orlando Johnson, SG",Milwaukee Bucks,"$980,431"
RK,NAME,TEAM,SALARY
401,"Xavier Henry, SG",Milwaukee Bucks,"$980,431"
402,"Steve Novak, SF",Milwaukee Bucks,"$980,431"
403,"Jason Terry, G",Milwaukee Bucks,"$980,431"
404,"Metta World Peace, SF",Los Angeles Lakers,"$980,431"
405,"Alan Anderson, SG",LA Clippers,"$980,431"
406,"Brandon Bass, PF",LA Clippers,"$980,431"
407,"Dorell Wright, SF",LA Clippers,"$980,431"
408,"JaKarr Sampson, SF",Indiana Pacers,"$980,431"
